Lugar de residencia;Anual;Edad;Medida;Valor;
Albondón;2019;Índice de dependencia jóvenes;Población municipal;13,131313131313133;
Albondón;2019;Índice de dependencia mayores;Población municipal;33,939393939393945;
Albondón;2020;Índice de dependencia global;Población municipal;48,024948024948024;
Albondón;2020;Índice de dependencia jóvenes;Población municipal;12,681912681912683;
Albondón;2020;Índice de dependencia mayores;Población municipal;35,343035343035346;
Albondón;2021;Índice de dependencia global;Población municipal;49,17355371900827;
Albondón;2021;Índice de dependencia jóvenes;Población municipal;13,223140495867769;
Albondón;2021;Índice de dependencia mayores;Población municipal;35,9504132231405;
Albondón;2022;Índice de dependencia global;Población municipal;48,36065573770492;
Albondón;2022;Índice de dependencia jóvenes;Población municipal;13,729508196721312;
Albondón;2022;Índice de dependencia mayores;Población municipal;34,63114754098361;
Albuñán;2010;Índice de dependencia global;Población municipal;63,74045801526718;
Albuñán;2010;Índice de dependencia jóvenes;Población municipal;19,46564885496183;
Albuñán;2010;Índice de dependencia mayores;Población municipal;44,274809160305345;
Albuñán;2011;Índice de dependencia global;Población municipal;63,87832699619772;
Albuñán;2011;Índice de dependencia jóvenes;Población municipal;18,631178707224336;
Albuñán;2011;Índice de dependencia mayores;Población municipal;45,247148288973385;
Albuñán;2012;Índice de dependencia global;Población municipal;62,878787878787875;
Albuñán;2012;Índice de dependencia jóvenes;Población municipal;18,181818181818183;
Albuñán;2012;Índice de dependencia mayores;Población municipal;44,696969696969695;
Albuñán;2013;Índice de dependencia global;Población municipal;59,02255639097744;
Albuñán;2013;Índice de dependencia jóvenes;Población municipal;16,165413533834585;
Albuñán;2013;Índice de dependencia mayores;Población municipal;42,857142857142854;
Albuñán;2014;Índice de dependencia global;Población municipal;61,04868913857678;
Albuñán;2014;Índice de dependencia jóvenes;Población municipal;16,10486891385768;
Albuñán;2014;Índice de dependencia mayores;Población municipal;44,9438202247191;
Albuñán;2015;Índice de dependencia global;Población municipal;61,53846153846154;
Albuñán;2015;Índice de dependencia jóvenes;Población municipal;15;
Albuñán;2015;Índice de dependencia mayores;Población municipal;46,53846153846154;
Albuñán;2016;Índice de dependencia global;Población municipal;60,68702290076335;
Albuñán;2016;Índice de dependencia jóvenes;Población municipal;14,50381679389313;
Albuñán;2016;Índice de dependencia mayores;Población municipal;46,18320610687023;
Albuñán;2017;Índice de dependencia global;Población municipal;58,333333333333336;
Albuñán;2017;Índice de dependencia jóvenes;Población municipal;13,636363636363635;
Albuñán;2017;Índice de dependencia mayores;Población municipal;44,696969696969695;
Albuñán;2018;Índice de dependencia global;Población municipal;59,00383141762452;
Albuñán;2018;Índice de dependencia jóvenes;Población municipal;13,409961685823754;
Albuñán;2018;Índice de dependencia mayores;Población municipal;45,593869731800766;
Albuñán;2019;Índice de dependencia global;Población municipal;59,84251968503938;
Albuñán;2019;Índice de dependencia jóvenes;Población municipal;12,992125984251967;
Albuñán;2019;Índice de dependencia mayores;Población municipal;46,8503937007874;
Albuñán;2020;Índice de dependencia global;Población municipal;60,3921568627451;
Albuñán;2020;Índice de dependencia jóvenes;Población municipal;12,941176470588237;
Albuñán;2020;Índice de dependencia mayores;Población municipal;47,45098039215686;
Albuñán;2021;Índice de dependencia global;Población municipal;61,199999999999996;
Albuñán;2021;Índice de dependencia jóvenes;Población municipal;14,399999999999999;
Albuñán;2021;Índice de dependencia mayores;Población municipal;46,800000000000004;
Albuñán;2022;Índice de dependencia global;Población municipal;68,87966804979253;
Albuñán;2022;Índice de dependencia jóvenes;Población municipal;17,42738589211618;
Albuñán;2022;Índice de dependencia mayores;Población municipal;51,45228215767634;
Albuñol;2010;Índice de dependencia global;Población municipal;45,54928354320452;
Albuñol;2010;Índice de dependencia jóvenes;Población municipal;25,814155449413807;
Albuñol;2010;Índice de dependencia mayores;Población municipal;19,735128093790706;
Albuñol;2011;Índice de dependencia global;Población municipal;45,28465884398088;
Albuñol;2011;Índice de dependencia jóvenes;Población municipal;25,684485006518905;
Albuñol;2011;Índice de dependencia mayores;Población municipal;19,600173837461973;
Albuñol;2012;Índice de dependencia global;Población municipal;45,504749282085264;
Albuñol;2012;Índice de dependencia jóvenes;Población municipal;25,115970841616964;
Albuñol;2012;Índice de dependencia mayores;Población municipal;20,388778440468304;
Albuñol;2013;Índice de dependencia global;Población municipal;45,01370440649378;
Albuñol;2013;Índice de dependencia jóvenes;Población municipal;25,321526460046385;
Albuñol;2013;Índice de dependencia mayores;Población municipal;19,692177946447394;
Albuñol;2014;Índice de dependencia global;Población municipal;45,31382527565734;
Albuñol;2014;Índice de dependencia jóvenes;Población municipal;25,593723494486852;
Albuñol;2014;Índice de dependencia mayores;Población municipal;19,720101781170484;
Albuñol;2015;Índice de dependencia global;Población municipal;44,931163954943685;
Albuñol;2015;Índice de dependencia jóvenes;Población municipal;25,573633708802667;
Albuñol;2015;Índice de dependencia mayores;Población municipal;19,35753024614101;
Albuñol;2016;Índice de dependencia global;Población municipal;45,04785684560966;
Albuñol;2016;Índice de dependencia jóvenes;Población municipal;25,65543071161049;
Albuñol;2016;Índice de dependencia mayores;Población municipal;19,39242613399917;
Albuñol;2017;Índice de dependencia global;Población municipal;44,31841616828212;
Albuñol;2017;Índice de dependencia jóvenes;Población municipal;25,324809239018354;
Albuñol;2017;Índice de dependencia mayores;Población municipal;18,993606929263766;
Albuñol;2018;Índice de dependencia global;Población municipal;43,88373031893419;
Albuñol;2018;Índice de dependencia jóvenes;Población municipal;25,191764230924505;
Albuñol;2018;Índice de dependencia mayores;Población municipal;18,69196608800969;
Albuñol;2019;Índice de dependencia global;Población municipal;43,54038499702322;
Albuñol;2019;Índice de dependencia jóvenes;Población municipal;24,568366739432427;
Albuñol;2019;Índice de dependencia mayores;Población municipal;18,972018257590793;
Albuñol;2020;Índice de dependencia global;Población municipal;43,333333333333336;
Albuñol;2020;Índice de dependencia jóvenes;Población municipal;24,366471734892787;
Albuñol;2020;Índice de dependencia mayores;Población municipal;18,966861598440545;
Albuñol;2021;Índice de dependencia global;Población municipal;42,99655568312284;
Albuñol;2021;Índice de dependencia jóvenes;Población municipal;24,32070417145044;
Albuñol;2021;Índice de dependencia mayores;Población municipal;18,675851511672406;
Albuñol;2022;Índice de dependencia global;Población municipal;42,91217257318952;
Albuñol;2022;Índice de dependencia jóvenes;Población municipal;23,940677966101696;
Albuñol;2022;Índice de dependencia mayores;Población municipal;18,971494607087827;
Albuñuelas;2010;Índice de dependencia global;Población municipal;72,88732394366197;
Albuñuelas;2010;Índice de dependencia jóvenes;Población municipal;19,014084507042252;
Albuñuelas;2010;Índice de dependencia mayores;Población municipal;53,87323943661971;
Albuñuelas;2011;Índice de dependencia global;Población municipal;73,502722323049;
Albuñuelas;2011;Índice de dependencia jóvenes;Población municipal;19,056261343012704;
Albuñuelas;2011;Índice de dependencia mayores;Población municipal;54,44646098003629;
Albuñuelas;2012;Índice de dependencia global;Población municipal;74,90494296577947;
Albuñuelas;2012;Índice de dependencia jóvenes;Población municipal;18,44106463878327;
Albuñuelas;2012;Índice de dependencia mayores;Población municipal;56,463878326996195;
Albuñuelas;2013;Índice de dependencia global;Población municipal;80,12295081967213;
Albuñuelas;2013;Índice de dependencia jóvenes;Población municipal;18,852459016393443;
Albuñuelas;2013;Índice de dependencia mayores;Población municipal;61,270491803278695;
Albuñuelas;2014;Índice de dependencia global;Población municipal;79,95951417004049;
Albuñuelas;2014;Índice de dependencia jóvenes;Población municipal;17,813765182186234;
Albuñuelas;2014;Índice de dependencia mayores;Población municipal;62,145748987854255;
Albuñuelas;2015;Índice de dependencia global;Población municipal;75,44204322200393;
Albuñuelas;2015;Índice de dependencia jóvenes;Población municipal;15,12770137524558;
Albuñuelas;2015;Índice de dependencia mayores;Población municipal;60,314341846758346;
Albuñuelas;2016;Índice de dependencia global;Población municipal;74,15506958250498;
Albuñuelas;2016;Índice de dependencia jóvenes;Población municipal;14,512922465208748;
Albuñuelas;2016;Índice de dependencia mayores;Población municipal;59,64214711729622;
Albuñuelas;2017;Índice de dependencia global;Población municipal;74,53027139874739;
Albuñuelas;2017;Índice de dependencia jóvenes;Población municipal;15,031315240083506;
Albuñuelas;2017;Índice de dependencia mayores;Población municipal;59,49895615866389;
Albuñuelas;2018;Índice de dependencia global;Población municipal;73,64016736401673;
Albuñuelas;2018;Índice de dependencia jóvenes;Población municipal;15,899581589958158;
Albuñuelas;2018;Índice de dependencia mayores;Población municipal;57,74058577405857;
Albuñuelas;2019;Índice de dependencia global;Población municipal;70,68607068607069;
Albuñuelas;2019;Índice de dependencia jóvenes;Población municipal;15,176715176715177;
Albuñuelas;2019;Índice de dependencia mayores;Población municipal;55,50935550935551;
Albuñuelas;2020;Índice de dependencia global;Población municipal;68,84210526315789;
Albuñuelas;2020;Índice de dependencia jóvenes;Población municipal;15,368421052631579;
Albuñuelas;2020;Índice de dependencia mayores;Población municipal;53,473684210526315;
Albuñuelas;2021;Índice de dependencia global;Población municipal;70,49891540130152;
Albuñuelas;2021;Índice de dependencia jóvenes;Población municipal;14,967462039045554;
Albuñuelas;2021;Índice de dependencia mayores;Población municipal;55,53145336225597;
Albuñuelas;2022;Índice de dependencia global;Población municipal;66,73728813559322;
Albuñuelas;2022;Índice de dependencia jóvenes;Población municipal;13,347457627118645;
Albuñuelas;2022;Índice de dependencia mayores;Población municipal;53,38983050847458;
Aldeire;2010;Índice de dependencia global;Población municipal;67,71084337349397;
Aldeire;2010;Índice de dependencia jóvenes;Población municipal;15,180722891566264;
Aldeire;2010;Índice de dependencia mayores;Población municipal;52,53012048192771;
Aldeire;2011;Índice de dependencia global;Población municipal;70,95959595959596;
Aldeire;2011;Índice de dependencia jóvenes;Población municipal;16,666666666666664;
Aldeire;2011;Índice de dependencia mayores;Población municipal;54,292929292929294;
Aldeire;2012;Índice de dependencia global;Población municipal;67,91979949874687;
Aldeire;2012;Índice de dependencia jóvenes;Población municipal;16,040100250626566;
Aldeire;2012;Índice de dependencia mayores;Población municipal;51,8796992481203;
Aldeire;2013;Índice de dependencia global;Población municipal;64,8989898989899;
Aldeire;2013;Índice de dependencia jóvenes;Población municipal;15,909090909090908;
Aldeire;2013;Índice de dependencia mayores;Población municipal;48,98989898989899;
Aldeire;2014;Índice de dependencia global;Población municipal;61,40350877192983;
Aldeire;2014;Índice de dependencia jóvenes;Población municipal;15,037593984962406;
Aldeire;2014;Índice de dependencia mayores;Población municipal;46,365914786967416;
Aldeire;2015;Índice de dependencia global;Población municipal;56,188118811881196;
Aldeire;2015;Índice de dependencia jóvenes;Población municipal;12,623762376237623;
Aldeire;2015;Índice de dependencia mayores;Población municipal;43,56435643564357;
Aldeire;2016;Índice de dependencia global;Población municipal;53,975903614457835;
Aldeire;2016;Índice de dependencia jóvenes;Población municipal;12,530120481927712;
Aldeire;2016;Índice de dependencia mayores;Población municipal;41,445783132530124;
Aldeire;2017;Índice de dependencia global;Población municipal;55,256723716381416;
Aldeire;2017;Índice de dependencia jóvenes;Población municipal;13,691931540342297;
Aldeire;2017;Índice de dependencia mayores;Población municipal;41,56479217603912;
Aldeire;2018;Índice de dependencia global;Población municipal;56,60847880299252;
Aldeire;2018;Índice de dependencia jóvenes;Población municipal;13,96508728179551;
Aldeire;2018;Índice de dependencia mayores;Población municipal;42,643391521197;
Aldeire;2019;Índice de dependencia global;Población municipal;60,994764397905755;
Aldeire;2019;Índice de dependencia jóvenes;Población municipal;14,397905759162304;
Aldeire;2019;Índice de dependencia mayores;Población municipal;46,596858638743456;
Aldeire;2020;Índice de dependencia global;Población municipal;61,53846153846154;
Aldeire;2020;Índice de dependencia jóvenes;Población municipal;17,94871794871795;
Aldeire;2020;Índice de dependencia mayores;Población municipal;43,58974358974359;
Aldeire;2021;Índice de dependencia global;Población municipal;61,81818181818181;
Aldeire;2021;Índice de dependencia jóvenes;Población municipal;18,181818181818183;
Aldeire;2021;Índice de dependencia mayores;Población municipal;43,63636363636363;
Aldeire;2022;Índice de dependencia global;Población municipal;61,229946524064175;
Aldeire;2022;Índice de dependencia jóvenes;Población municipal;17,914438502673796;
Aldeire;2022;Índice de dependencia mayores;Población municipal;43,31550802139038;
Alfacar;2010;Índice de dependencia global;Población municipal;45,60042792190425;
Alfacar;2010;Índice de dependencia jóvenes;Población municipal;27,360256753142554;
Alfacar;2010;Índice de dependencia mayores;Población municipal;18,2401711687617;
Alfacar;2011;Índice de dependencia global;Población municipal;45,2914798206278;
Alfacar;2011;Índice de dependencia jóvenes;Población municipal;26,589290424690056;
Alfacar;2011;Índice de dependencia mayores;Población municipal;18,702189395937747;
Alfacar;2012;Índice de dependencia global;Población municipal;46,155885471898195;
Alfacar;2012;Índice de dependencia jóvenes;Población municipal;27,22693531283139;
Alfacar;2012;Índice de dependencia mayores;Población municipal;18,928950159066808;
Alfacar;2013;Índice de dependencia global;Población municipal;46,64553618594823;
Alfacar;2013;Índice de dependencia jóvenes;Población municipal;27,152667723190703;
Alfacar;2013;Índice de dependencia mayores;Población municipal;19,492868462757528;
Alfacar;2014;Índice de dependencia global;Población municipal;46,55632674853177;
Alfacar;2014;Índice de dependencia jóvenes;Población municipal;26,348104644954617;
Alfacar;2014;Índice de dependencia mayores;Población municipal;20,20822210357715;
Alfacar;2015;Índice de dependencia global;Población municipal;45,78313253012048;
Alfacar;2015;Índice de dependencia jóvenes;Población municipal;25,167336010709505;
Alfacar;2015;Índice de dependencia mayores;Población municipal;20,615796519410978;
Alfacar;2016;Índice de dependencia global;Población municipal;45,276960128445275;
Alfacar;2016;Índice de dependencia jóvenes;Población municipal;24,645437516724645;
Alfacar;2016;Índice de dependencia mayores;Población municipal;20,631522611720634;
Alfacar;2017;Índice de dependencia global;Población municipal;45,610278372591004;
Alfacar;2017;Índice de dependencia jóvenes;Población municipal;24,3576017130621;
Alfacar;2017;Índice de dependencia mayores;Población municipal;21,25267665952891;
Alfacar;2018;Índice de dependencia global;Población municipal;45,705770793822815;
Alfacar;2018;Índice de dependencia jóvenes;Población municipal;23,54375507992414;
Alfacar;2018;Índice de dependencia mayores;Población municipal;22,162015713898672;
Alfacar;2019;Índice de dependencia global;Población municipal;46,103896103896105;
Alfacar;2019;Índice de dependencia jóvenes;Población municipal;23,72835497835498;
Alfacar;2019;Índice de dependencia mayores;Población municipal;22,375541125541126;
Alfacar;2020;Índice de dependencia global;Población municipal;45,22360412807621;
Alfacar;2020;Índice de dependencia jóvenes;Población municipal;23,313045779306695;
Alfacar;2020;Índice de dependencia mayores;Población municipal;21,910558348769516;
Alfacar;2021;Índice de dependencia global;Población municipal;43,59979101358412;
Alfacar;2021;Índice de dependencia jóvenes;Población municipal;21,577847439916408;
Alfacar;2021;Índice de dependencia mayores;Población municipal;22,021943573667713;
Alfacar;2022;Índice de dependencia global;Población municipal;44,87678339818418;
Alfacar;2022;Índice de dependencia jóvenes;Población municipal;22,204928664072632;
Alfacar;2022;Índice de dependencia mayores;Población municipal;22,671854734111545;
