Lugar de destino;Anual;Sexo;Edad;Medida;Valor;
Cádiz;2023;Hombres;De 40 a 44 años;Inmigraciones ;2046;
Cádiz;2023;Hombres;De 45 a 49 años;Inmigraciones ;1700;
Cádiz;2023;Hombres;De 50 a 54 años;Inmigraciones ;1239;
Cádiz;2023;Hombres;De 55 a 59 años;Inmigraciones ;1034;
Cádiz;2023;Hombres;De 60 a 64 años;Inmigraciones ;834;
Cádiz;2023;Hombres;De 65 y más años;Inmigraciones ;1631;
Cádiz;2023;Hombres;TOTAL;Inmigraciones ;21668;
Cádiz;2023;Mujeres;De 0 a 4 años;Inmigraciones ;1185;
Cádiz;2023;Mujeres;De 5 a 9 años;Inmigraciones ;990;
Cádiz;2023;Mujeres;De 10 a 14 años;Inmigraciones ;1046;
Cádiz;2023;Mujeres;De 15 a 19 años;Inmigraciones ;1033;
Cádiz;2023;Mujeres;De 20 a 24 años;Inmigraciones ;1560;
Cádiz;2023;Mujeres;De 25 a 29 años;Inmigraciones ;2363;
Cádiz;2023;Mujeres;De 30 a 34 años;Inmigraciones ;2685;
Cádiz;2023;Mujeres;De 35 a 39 años;Inmigraciones ;2226;
Cádiz;2023;Mujeres;De 40 a 44 años;Inmigraciones ;1885;
Cádiz;2023;Mujeres;De 45 a 49 años;Inmigraciones ;1443;
Cádiz;2023;Mujeres;De 50 a 54 años;Inmigraciones ;1171;
Cádiz;2023;Mujeres;De 55 a 59 años;Inmigraciones ;946;
Cádiz;2023;Mujeres;De 60 a 64 años;Inmigraciones ;780;
Cádiz;2023;Mujeres;De 65 y más años;Inmigraciones ;1791;
Cádiz;2023;Mujeres;TOTAL;Inmigraciones ;21104;
Alcalá de los Gazules;2021;Ambos sexos;De 0 a 4 años;Inmigraciones ;10;
Alcalá de los Gazules;2021;Ambos sexos;De 5 a 9 años;Inmigraciones ;8;
Alcalá de los Gazules;2021;Ambos sexos;De 10 a 14 años;Inmigraciones ;6;
Alcalá de los Gazules;2021;Ambos sexos;De 15 a 19 años;Inmigraciones ;7;
Alcalá de los Gazules;2021;Ambos sexos;De 20 a 24 años;Inmigraciones ;9;
Alcalá de los Gazules;2021;Ambos sexos;De 25 a 29 años;Inmigraciones ;16;
Alcalá de los Gazules;2021;Ambos sexos;De 30 a 34 años;Inmigraciones ;18;
Alcalá de los Gazules;2021;Ambos sexos;De 35 a 39 años;Inmigraciones ;11;
Alcalá de los Gazules;2021;Ambos sexos;De 40 a 44 años;Inmigraciones ;10;
Alcalá de los Gazules;2021;Ambos sexos;De 45 a 49 años;Inmigraciones ;11;
Alcalá de los Gazules;2021;Ambos sexos;De 50 a 54 años;Inmigraciones ;10;
Alcalá de los Gazules;2021;Ambos sexos;De 55 a 59 años;Inmigraciones ;6;
Alcalá de los Gazules;2021;Ambos sexos;De 60 a 64 años;Inmigraciones ;3;
Alcalá de los Gazules;2021;Ambos sexos;De 65 y más años;Inmigraciones ;14;
Alcalá de los Gazules;2021;Ambos sexos;TOTAL;Inmigraciones ;139;
Alcalá de los Gazules;2021;Hombres;De 0 a 4 años;Inmigraciones ;7;
Alcalá de los Gazules;2021;Hombres;De 5 a 9 años;Inmigraciones ;3;
Alcalá de los Gazules;2021;Hombres;De 10 a 14 años;Inmigraciones ;3;
Alcalá de los Gazules;2021;Hombres;De 15 a 19 años;Inmigraciones ;3;
Alcalá de los Gazules;2021;Hombres;De 20 a 24 años;Inmigraciones ;5;
Alcalá de los Gazules;2021;Hombres;De 25 a 29 años;Inmigraciones ;6;
Alcalá de los Gazules;2021;Hombres;De 30 a 34 años;Inmigraciones ;9;
Alcalá de los Gazules;2021;Hombres;De 35 a 39 años;Inmigraciones ;2;
Alcalá de los Gazules;2021;Hombres;De 40 a 44 años;Inmigraciones ;5;
Alcalá de los Gazules;2021;Hombres;De 45 a 49 años;Inmigraciones ;6;
Alcalá de los Gazules;2021;Hombres;De 50 a 54 años;Inmigraciones ;4;
Alcalá de los Gazules;2021;Hombres;De 55 a 59 años;Inmigraciones ;1;
Alcalá de los Gazules;2021;Hombres;De 60 a 64 años;Inmigraciones ;1;
Alcalá de los Gazules;2021;Hombres;De 65 y más años;Inmigraciones ;9;
Alcalá de los Gazules;2021;Hombres;TOTAL;Inmigraciones ;64;
Alcalá de los Gazules;2021;Mujeres;De 0 a 4 años;Inmigraciones ;3;
Alcalá de los Gazules;2021;Mujeres;De 5 a 9 años;Inmigraciones ;5;
Alcalá de los Gazules;2021;Mujeres;De 10 a 14 años;Inmigraciones ;3;
Alcalá de los Gazules;2021;Mujeres;De 15 a 19 años;Inmigraciones ;4;
Alcalá de los Gazules;2021;Mujeres;De 20 a 24 años;Inmigraciones ;4;
Alcalá de los Gazules;2021;Mujeres;De 25 a 29 años;Inmigraciones ;10;
Alcalá de los Gazules;2021;Mujeres;De 30 a 34 años;Inmigraciones ;9;
Alcalá de los Gazules;2021;Mujeres;De 35 a 39 años;Inmigraciones ;9;
Alcalá de los Gazules;2021;Mujeres;De 40 a 44 años;Inmigraciones ;5;
Alcalá de los Gazules;2021;Mujeres;De 45 a 49 años;Inmigraciones ;5;
Alcalá de los Gazules;2021;Mujeres;De 50 a 54 años;Inmigraciones ;6;
Alcalá de los Gazules;2021;Mujeres;De 55 a 59 años;Inmigraciones ;5;
Alcalá de los Gazules;2021;Mujeres;De 60 a 64 años;Inmigraciones ;2;
Alcalá de los Gazules;2021;Mujeres;De 65 y más años;Inmigraciones ;5;
Alcalá de los Gazules;2021;Mujeres;TOTAL;Inmigraciones ;75;
Alcalá de los Gazules;2022;Ambos sexos;De 0 a 4 años;Inmigraciones ;15;
Alcalá de los Gazules;2022;Ambos sexos;De 5 a 9 años;Inmigraciones ;3;
Alcalá de los Gazules;2022;Ambos sexos;De 10 a 14 años;Inmigraciones ;1;
Alcalá de los Gazules;2022;Ambos sexos;De 15 a 19 años;Inmigraciones ;4;
Alcalá de los Gazules;2022;Ambos sexos;De 20 a 24 años;Inmigraciones ;15;
Alcalá de los Gazules;2022;Ambos sexos;De 25 a 29 años;Inmigraciones ;15;
Alcalá de los Gazules;2022;Ambos sexos;De 30 a 34 años;Inmigraciones ;18;
Alcalá de los Gazules;2022;Ambos sexos;De 35 a 39 años;Inmigraciones ;13;
Alcalá de los Gazules;2022;Ambos sexos;De 40 a 44 años;Inmigraciones ;13;
Alcalá de los Gazules;2022;Ambos sexos;De 45 a 49 años;Inmigraciones ;7;
Alcalá de los Gazules;2022;Ambos sexos;De 50 a 54 años;Inmigraciones ;7;
Alcalá de los Gazules;2022;Ambos sexos;De 55 a 59 años;Inmigraciones ;4;
Alcalá de los Gazules;2022;Ambos sexos;De 60 a 64 años;Inmigraciones ;3;
Alcalá de los Gazules;2022;Ambos sexos;De 65 y más años;Inmigraciones ;17;
Alcalá de los Gazules;2022;Ambos sexos;TOTAL;Inmigraciones ;135;
Alcalá de los Gazules;2022;Hombres;De 0 a 4 años;Inmigraciones ;8;
Alcalá de los Gazules;2022;Hombres;De 5 a 9 años;Inmigraciones ;1;
Alcalá de los Gazules;2022;Hombres;De 10 a 14 años;Inmigraciones ;-;
Alcalá de los Gazules;2022;Hombres;De 15 a 19 años;Inmigraciones ;-;
Alcalá de los Gazules;2022;Hombres;De 20 a 24 años;Inmigraciones ;7;
Alcalá de los Gazules;2022;Hombres;De 25 a 29 años;Inmigraciones ;9;
Alcalá de los Gazules;2022;Hombres;De 30 a 34 años;Inmigraciones ;11;
Alcalá de los Gazules;2022;Hombres;De 35 a 39 años;Inmigraciones ;6;
Alcalá de los Gazules;2022;Hombres;De 40 a 44 años;Inmigraciones ;5;
Alcalá de los Gazules;2022;Hombres;De 45 a 49 años;Inmigraciones ;6;
Alcalá de los Gazules;2022;Hombres;De 50 a 54 años;Inmigraciones ;5;
Alcalá de los Gazules;2022;Hombres;De 55 a 59 años;Inmigraciones ;3;
Alcalá de los Gazules;2022;Hombres;De 60 a 64 años;Inmigraciones ;1;
Alcalá de los Gazules;2022;Hombres;De 65 y más años;Inmigraciones ;8;
Alcalá de los Gazules;2022;Hombres;TOTAL;Inmigraciones ;70;
Alcalá de los Gazules;2022;Mujeres;De 0 a 4 años;Inmigraciones ;7;
Alcalá de los Gazules;2022;Mujeres;De 5 a 9 años;Inmigraciones ;2;
Alcalá de los Gazules;2022;Mujeres;De 10 a 14 años;Inmigraciones ;1;
Alcalá de los Gazules;2022;Mujeres;De 15 a 19 años;Inmigraciones ;4;
Alcalá de los Gazules;2022;Mujeres;De 20 a 24 años;Inmigraciones ;8;
Alcalá de los Gazules;2022;Mujeres;De 25 a 29 años;Inmigraciones ;6;
Alcalá de los Gazules;2022;Mujeres;De 30 a 34 años;Inmigraciones ;7;
Alcalá de los Gazules;2022;Mujeres;De 35 a 39 años;Inmigraciones ;7;
Alcalá de los Gazules;2022;Mujeres;De 40 a 44 años;Inmigraciones ;8;
Alcalá de los Gazules;2022;Mujeres;De 45 a 49 años;Inmigraciones ;1;
Alcalá de los Gazules;2022;Mujeres;De 50 a 54 años;Inmigraciones ;2;
Alcalá de los Gazules;2022;Mujeres;De 55 a 59 años;Inmigraciones ;1;
Alcalá de los Gazules;2022;Mujeres;De 60 a 64 años;Inmigraciones ;2;
Alcalá de los Gazules;2022;Mujeres;De 65 y más años;Inmigraciones ;9;
Alcalá de los Gazules;2022;Mujeres;TOTAL;Inmigraciones ;65;
Alcalá de los Gazules;2023;Ambos sexos;De 0 a 4 años;Inmigraciones ;8;
Alcalá de los Gazules;2023;Ambos sexos;De 5 a 9 años;Inmigraciones ;11;
Alcalá de los Gazules;2023;Ambos sexos;De 10 a 14 años;Inmigraciones ;10;
Alcalá de los Gazules;2023;Ambos sexos;De 15 a 19 años;Inmigraciones ;3;
Alcalá de los Gazules;2023;Ambos sexos;De 20 a 24 años;Inmigraciones ;11;
Alcalá de los Gazules;2023;Ambos sexos;De 25 a 29 años;Inmigraciones ;18;
Alcalá de los Gazules;2023;Ambos sexos;De 30 a 34 años;Inmigraciones ;25;
Alcalá de los Gazules;2023;Ambos sexos;De 35 a 39 años;Inmigraciones ;14;
Alcalá de los Gazules;2023;Ambos sexos;De 40 a 44 años;Inmigraciones ;14;
Alcalá de los Gazules;2023;Ambos sexos;De 45 a 49 años;Inmigraciones ;12;
Alcalá de los Gazules;2023;Ambos sexos;De 50 a 54 años;Inmigraciones ;12;
Alcalá de los Gazules;2023;Ambos sexos;De 55 a 59 años;Inmigraciones ;9;
Alcalá de los Gazules;2023;Ambos sexos;De 60 a 64 años;Inmigraciones ;5;
Alcalá de los Gazules;2023;Ambos sexos;De 65 y más años;Inmigraciones ;9;
Alcalá de los Gazules;2023;Ambos sexos;TOTAL;Inmigraciones ;161;
Alcalá de los Gazules;2023;Hombres;De 0 a 4 años;Inmigraciones ;4;
Alcalá de los Gazules;2023;Hombres;De 5 a 9 años;Inmigraciones ;3;
Alcalá de los Gazules;2023;Hombres;De 10 a 14 años;Inmigraciones ;5;
Alcalá de los Gazules;2023;Hombres;De 15 a 19 años;Inmigraciones ;2;
Alcalá de los Gazules;2023;Hombres;De 20 a 24 años;Inmigraciones ;7;
Alcalá de los Gazules;2023;Hombres;De 25 a 29 años;Inmigraciones ;9;
Alcalá de los Gazules;2023;Hombres;De 30 a 34 años;Inmigraciones ;12;
Alcalá de los Gazules;2023;Hombres;De 35 a 39 años;Inmigraciones ;9;
Alcalá de los Gazules;2023;Hombres;De 40 a 44 años;Inmigraciones ;5;
Alcalá de los Gazules;2023;Hombres;De 45 a 49 años;Inmigraciones ;8;
Alcalá de los Gazules;2023;Hombres;De 50 a 54 años;Inmigraciones ;4;
Alcalá de los Gazules;2023;Hombres;De 55 a 59 años;Inmigraciones ;6;
Alcalá de los Gazules;2023;Hombres;De 60 a 64 años;Inmigraciones ;3;
Alcalá de los Gazules;2023;Hombres;De 65 y más años;Inmigraciones ;4;
Alcalá de los Gazules;2023;Hombres;TOTAL;Inmigraciones ;81;
Alcalá de los Gazules;2023;Mujeres;De 0 a 4 años;Inmigraciones ;4;
Alcalá de los Gazules;2023;Mujeres;De 5 a 9 años;Inmigraciones ;8;
Alcalá de los Gazules;2023;Mujeres;De 10 a 14 años;Inmigraciones ;5;
Alcalá de los Gazules;2023;Mujeres;De 15 a 19 años;Inmigraciones ;1;
Alcalá de los Gazules;2023;Mujeres;De 20 a 24 años;Inmigraciones ;4;
Alcalá de los Gazules;2023;Mujeres;De 25 a 29 años;Inmigraciones ;9;
Alcalá de los Gazules;2023;Mujeres;De 30 a 34 años;Inmigraciones ;13;
Alcalá de los Gazules;2023;Mujeres;De 35 a 39 años;Inmigraciones ;5;
Alcalá de los Gazules;2023;Mujeres;De 40 a 44 años;Inmigraciones ;9;
Alcalá de los Gazules;2023;Mujeres;De 45 a 49 años;Inmigraciones ;4;
Alcalá de los Gazules;2023;Mujeres;De 50 a 54 años;Inmigraciones ;8;
Alcalá de los Gazules;2023;Mujeres;De 55 a 59 años;Inmigraciones ;3;
Alcalá de los Gazules;2023;Mujeres;De 60 a 64 años;Inmigraciones ;2;
Alcalá de los Gazules;2023;Mujeres;De 65 y más años;Inmigraciones ;5;
Alcalá de los Gazules;2023;Mujeres;TOTAL;Inmigraciones ;80;
Alcalá del Valle;2021;Ambos sexos;De 0 a 4 años;Inmigraciones ;8;
Alcalá del Valle;2021;Ambos sexos;De 5 a 9 años;Inmigraciones ;8;
Alcalá del Valle;2021;Ambos sexos;De 10 a 14 años;Inmigraciones ;3;
Alcalá del Valle;2021;Ambos sexos;De 15 a 19 años;Inmigraciones ;5;
Alcalá del Valle;2021;Ambos sexos;De 20 a 24 años;Inmigraciones ;7;
Alcalá del Valle;2021;Ambos sexos;De 25 a 29 años;Inmigraciones ;9;
Alcalá del Valle;2021;Ambos sexos;De 30 a 34 años;Inmigraciones ;18;
Alcalá del Valle;2021;Ambos sexos;De 35 a 39 años;Inmigraciones ;10;
Alcalá del Valle;2021;Ambos sexos;De 40 a 44 años;Inmigraciones ;11;
Alcalá del Valle;2021;Ambos sexos;De 45 a 49 años;Inmigraciones ;4;
Alcalá del Valle;2021;Ambos sexos;De 50 a 54 años;Inmigraciones ;3;
Alcalá del Valle;2021;Ambos sexos;De 55 a 59 años;Inmigraciones ;9;
Alcalá del Valle;2021;Ambos sexos;De 60 a 64 años;Inmigraciones ;3;
Alcalá del Valle;2021;Ambos sexos;De 65 y más años;Inmigraciones ;12;
Alcalá del Valle;2021;Ambos sexos;TOTAL;Inmigraciones ;110;
Alcalá del Valle;2021;Hombres;De 0 a 4 años;Inmigraciones ;4;
Alcalá del Valle;2021;Hombres;De 5 a 9 años;Inmigraciones ;4;
Alcalá del Valle;2021;Hombres;De 10 a 14 años;Inmigraciones ;1;
Alcalá del Valle;2021;Hombres;De 15 a 19 años;Inmigraciones ;4;
Alcalá del Valle;2021;Hombres;De 20 a 24 años;Inmigraciones ;4;
Alcalá del Valle;2021;Hombres;De 25 a 29 años;Inmigraciones ;3;
Alcalá del Valle;2021;Hombres;De 30 a 34 años;Inmigraciones ;6;
Alcalá del Valle;2021;Hombres;De 35 a 39 años;Inmigraciones ;6;
Alcalá del Valle;2021;Hombres;De 40 a 44 años;Inmigraciones ;8;
Alcalá del Valle;2021;Hombres;De 45 a 49 años;Inmigraciones ;1;
Alcalá del Valle;2021;Hombres;De 50 a 54 años;Inmigraciones ;1;
Alcalá del Valle;2021;Hombres;De 55 a 59 años;Inmigraciones ;4;
Alcalá del Valle;2021;Hombres;De 60 a 64 años;Inmigraciones ;1;
Alcalá del Valle;2021;Hombres;De 65 y más años;Inmigraciones ;5;
Alcalá del Valle;2021;Hombres;TOTAL;Inmigraciones ;52;
Alcalá del Valle;2021;Mujeres;De 0 a 4 años;Inmigraciones ;4;
Alcalá del Valle;2021;Mujeres;De 5 a 9 años;Inmigraciones ;4;
Alcalá del Valle;2021;Mujeres;De 10 a 14 años;Inmigraciones ;2;
Alcalá del Valle;2021;Mujeres;De 15 a 19 años;Inmigraciones ;1;
Alcalá del Valle;2021;Mujeres;De 20 a 24 años;Inmigraciones ;3;
Alcalá del Valle;2021;Mujeres;De 25 a 29 años;Inmigraciones ;6;
Alcalá del Valle;2021;Mujeres;De 30 a 34 años;Inmigraciones ;12;
Alcalá del Valle;2021;Mujeres;De 35 a 39 años;Inmigraciones ;4;
Alcalá del Valle;2021;Mujeres;De 40 a 44 años;Inmigraciones ;3;
Alcalá del Valle;2021;Mujeres;De 45 a 49 años;Inmigraciones ;3;
Alcalá del Valle;2021;Mujeres;De 50 a 54 años;Inmigraciones ;2;
Alcalá del Valle;2021;Mujeres;De 55 a 59 años;Inmigraciones ;5;
Alcalá del Valle;2021;Mujeres;De 60 a 64 años;Inmigraciones ;2;
Alcalá del Valle;2021;Mujeres;De 65 y más años;Inmigraciones ;7;
Alcalá del Valle;2021;Mujeres;TOTAL;Inmigraciones ;58;
Alcalá del Valle;2022;Ambos sexos;De 0 a 4 años;Inmigraciones ;13;
Alcalá del Valle;2022;Ambos sexos;De 5 a 9 años;Inmigraciones ;7;
Alcalá del Valle;2022;Ambos sexos;De 10 a 14 años;Inmigraciones ;5;
Alcalá del Valle;2022;Ambos sexos;De 15 a 19 años;Inmigraciones ;8;
Alcalá del Valle;2022;Ambos sexos;De 20 a 24 años;Inmigraciones ;5;
Alcalá del Valle;2022;Ambos sexos;De 25 a 29 años;Inmigraciones ;13;
Alcalá del Valle;2022;Ambos sexos;De 30 a 34 años;Inmigraciones ;21;
Alcalá del Valle;2022;Ambos sexos;De 35 a 39 años;Inmigraciones ;20;
Alcalá del Valle;2022;Ambos sexos;De 40 a 44 años;Inmigraciones ;24;
Alcalá del Valle;2022;Ambos sexos;De 45 a 49 años;Inmigraciones ;12;
Alcalá del Valle;2022;Ambos sexos;De 50 a 54 años;Inmigraciones ;12;
Alcalá del Valle;2022;Ambos sexos;De 55 a 59 años;Inmigraciones ;8;
Alcalá del Valle;2022;Ambos sexos;De 60 a 64 años;Inmigraciones ;6;
Alcalá del Valle;2022;Ambos sexos;De 65 y más años;Inmigraciones ;15;
Alcalá del Valle;2022;Ambos sexos;TOTAL;Inmigraciones ;169;
Alcalá del Valle;2022;Hombres;De 0 a 4 años;Inmigraciones ;6;
Alcalá del Valle;2022;Hombres;De 5 a 9 años;Inmigraciones ;5;
Alcalá del Valle;2022;Hombres;De 10 a 14 años;Inmigraciones ;-;
Alcalá del Valle;2022;Hombres;De 15 a 19 años;Inmigraciones ;4;
Alcalá del Valle;2022;Hombres;De 20 a 24 años;Inmigraciones ;1;
Alcalá del Valle;2022;Hombres;De 25 a 29 años;Inmigraciones ;6;
Alcalá del Valle;2022;Hombres;De 30 a 34 años;Inmigraciones ;12;
Alcalá del Valle;2022;Hombres;De 35 a 39 años;Inmigraciones ;15;
Alcalá del Valle;2022;Hombres;De 40 a 44 años;Inmigraciones ;13;
Alcalá del Valle;2022;Hombres;De 45 a 49 años;Inmigraciones ;6;
Alcalá del Valle;2022;Hombres;De 50 a 54 años;Inmigraciones ;8;
Alcalá del Valle;2022;Hombres;De 55 a 59 años;Inmigraciones ;3;
Alcalá del Valle;2022;Hombres;De 60 a 64 años;Inmigraciones ;4;
Alcalá del Valle;2022;Hombres;De 65 y más años;Inmigraciones ;9;
