Lugar de destino;Anual;Sexo;Edad;Medida;Valor;
Abla;2023;Hombres;De 5 a 9 años;Inmigraciones ;4;
Abla;2023;Hombres;De 10 a 14 años;Inmigraciones ;5;
Abla;2023;Hombres;De 15 a 19 años;Inmigraciones ;2;
Abla;2023;Hombres;De 20 a 24 años;Inmigraciones ;3;
Abla;2023;Hombres;De 25 a 29 años;Inmigraciones ;4;
Abla;2023;Hombres;De 30 a 34 años;Inmigraciones ;3;
Abla;2023;Hombres;De 35 a 39 años;Inmigraciones ;3;
Abla;2023;Hombres;De 40 a 44 años;Inmigraciones ;4;
Abla;2023;Hombres;De 45 a 49 años;Inmigraciones ;4;
Abla;2023;Hombres;De 50 a 54 años;Inmigraciones ;7;
Abla;2023;Hombres;De 55 a 59 años;Inmigraciones ;-;
Abla;2023;Hombres;De 60 a 64 años;Inmigraciones ;7;
Abla;2023;Hombres;De 65 y más años;Inmigraciones ;8;
Abla;2023;Hombres;TOTAL;Inmigraciones ;56;
Abla;2023;Mujeres;De 0 a 4 años;Inmigraciones ;2;
Abla;2023;Mujeres;De 5 a 9 años;Inmigraciones ;7;
Abla;2023;Mujeres;De 10 a 14 años;Inmigraciones ;1;
Abla;2023;Mujeres;De 15 a 19 años;Inmigraciones ;3;
Abla;2023;Mujeres;De 20 a 24 años;Inmigraciones ;4;
Abla;2023;Mujeres;De 25 a 29 años;Inmigraciones ;4;
Abla;2023;Mujeres;De 30 a 34 años;Inmigraciones ;5;
Abla;2023;Mujeres;De 35 a 39 años;Inmigraciones ;5;
Abla;2023;Mujeres;De 40 a 44 años;Inmigraciones ;4;
Abla;2023;Mujeres;De 45 a 49 años;Inmigraciones ;7;
Abla;2023;Mujeres;De 50 a 54 años;Inmigraciones ;1;
Abla;2023;Mujeres;De 55 a 59 años;Inmigraciones ;2;
Abla;2023;Mujeres;De 60 a 64 años;Inmigraciones ;4;
Abla;2023;Mujeres;De 65 y más años;Inmigraciones ;10;
Abla;2023;Mujeres;TOTAL;Inmigraciones ;59;
Abrucena;2021;Ambos sexos;De 0 a 4 años;Inmigraciones ;8;
Abrucena;2021;Ambos sexos;De 5 a 9 años;Inmigraciones ;3;
Abrucena;2021;Ambos sexos;De 10 a 14 años;Inmigraciones ;-;
Abrucena;2021;Ambos sexos;De 15 a 19 años;Inmigraciones ;7;
Abrucena;2021;Ambos sexos;De 20 a 24 años;Inmigraciones ;11;
Abrucena;2021;Ambos sexos;De 25 a 29 años;Inmigraciones ;5;
Abrucena;2021;Ambos sexos;De 30 a 34 años;Inmigraciones ;6;
Abrucena;2021;Ambos sexos;De 35 a 39 años;Inmigraciones ;11;
Abrucena;2021;Ambos sexos;De 40 a 44 años;Inmigraciones ;9;
Abrucena;2021;Ambos sexos;De 45 a 49 años;Inmigraciones ;10;
Abrucena;2021;Ambos sexos;De 50 a 54 años;Inmigraciones ;3;
Abrucena;2021;Ambos sexos;De 55 a 59 años;Inmigraciones ;1;
Abrucena;2021;Ambos sexos;De 60 a 64 años;Inmigraciones ;6;
Abrucena;2021;Ambos sexos;De 65 y más años;Inmigraciones ;12;
Abrucena;2021;Ambos sexos;TOTAL;Inmigraciones ;92;
Abrucena;2021;Hombres;De 0 a 4 años;Inmigraciones ;4;
Abrucena;2021;Hombres;De 5 a 9 años;Inmigraciones ;1;
Abrucena;2021;Hombres;De 10 a 14 años;Inmigraciones ;-;
Abrucena;2021;Hombres;De 15 a 19 años;Inmigraciones ;4;
Abrucena;2021;Hombres;De 20 a 24 años;Inmigraciones ;4;
Abrucena;2021;Hombres;De 25 a 29 años;Inmigraciones ;3;
Abrucena;2021;Hombres;De 30 a 34 años;Inmigraciones ;2;
Abrucena;2021;Hombres;De 35 a 39 años;Inmigraciones ;6;
Abrucena;2021;Hombres;De 40 a 44 años;Inmigraciones ;6;
Abrucena;2021;Hombres;De 45 a 49 años;Inmigraciones ;8;
Abrucena;2021;Hombres;De 50 a 54 años;Inmigraciones ;1;
Abrucena;2021;Hombres;De 55 a 59 años;Inmigraciones ;1;
Abrucena;2021;Hombres;De 60 a 64 años;Inmigraciones ;2;
Abrucena;2021;Hombres;De 65 y más años;Inmigraciones ;7;
Abrucena;2021;Hombres;TOTAL;Inmigraciones ;49;
Abrucena;2021;Mujeres;De 0 a 4 años;Inmigraciones ;4;
Abrucena;2021;Mujeres;De 5 a 9 años;Inmigraciones ;2;
Abrucena;2021;Mujeres;De 10 a 14 años;Inmigraciones ;-;
Abrucena;2021;Mujeres;De 15 a 19 años;Inmigraciones ;3;
Abrucena;2021;Mujeres;De 20 a 24 años;Inmigraciones ;7;
Abrucena;2021;Mujeres;De 25 a 29 años;Inmigraciones ;2;
Abrucena;2021;Mujeres;De 30 a 34 años;Inmigraciones ;4;
Abrucena;2021;Mujeres;De 35 a 39 años;Inmigraciones ;5;
Abrucena;2021;Mujeres;De 40 a 44 años;Inmigraciones ;3;
Abrucena;2021;Mujeres;De 45 a 49 años;Inmigraciones ;2;
Abrucena;2021;Mujeres;De 50 a 54 años;Inmigraciones ;2;
Abrucena;2021;Mujeres;De 55 a 59 años;Inmigraciones ;-;
Abrucena;2021;Mujeres;De 60 a 64 años;Inmigraciones ;4;
Abrucena;2021;Mujeres;De 65 y más años;Inmigraciones ;5;
Abrucena;2021;Mujeres;TOTAL;Inmigraciones ;43;
Abrucena;2022;Ambos sexos;De 0 a 4 años;Inmigraciones ;6;
Abrucena;2022;Ambos sexos;De 5 a 9 años;Inmigraciones ;11;
Abrucena;2022;Ambos sexos;De 10 a 14 años;Inmigraciones ;8;
Abrucena;2022;Ambos sexos;De 15 a 19 años;Inmigraciones ;5;
Abrucena;2022;Ambos sexos;De 20 a 24 años;Inmigraciones ;12;
Abrucena;2022;Ambos sexos;De 25 a 29 años;Inmigraciones ;13;
Abrucena;2022;Ambos sexos;De 30 a 34 años;Inmigraciones ;8;
Abrucena;2022;Ambos sexos;De 35 a 39 años;Inmigraciones ;18;
Abrucena;2022;Ambos sexos;De 40 a 44 años;Inmigraciones ;16;
Abrucena;2022;Ambos sexos;De 45 a 49 años;Inmigraciones ;13;
Abrucena;2022;Ambos sexos;De 50 a 54 años;Inmigraciones ;6;
Abrucena;2022;Ambos sexos;De 55 a 59 años;Inmigraciones ;7;
Abrucena;2022;Ambos sexos;De 60 a 64 años;Inmigraciones ;3;
Abrucena;2022;Ambos sexos;De 65 y más años;Inmigraciones ;17;
Abrucena;2022;Ambos sexos;TOTAL;Inmigraciones ;143;
Abrucena;2022;Hombres;De 0 a 4 años;Inmigraciones ;2;
Abrucena;2022;Hombres;De 5 a 9 años;Inmigraciones ;5;
Abrucena;2022;Hombres;De 10 a 14 años;Inmigraciones ;5;
Abrucena;2022;Hombres;De 15 a 19 años;Inmigraciones ;5;
Abrucena;2022;Hombres;De 20 a 24 años;Inmigraciones ;2;
Abrucena;2022;Hombres;De 25 a 29 años;Inmigraciones ;5;
Abrucena;2022;Hombres;De 30 a 34 años;Inmigraciones ;4;
Abrucena;2022;Hombres;De 35 a 39 años;Inmigraciones ;7;
Abrucena;2022;Hombres;De 40 a 44 años;Inmigraciones ;12;
Abrucena;2022;Hombres;De 45 a 49 años;Inmigraciones ;6;
Abrucena;2022;Hombres;De 50 a 54 años;Inmigraciones ;4;
Abrucena;2022;Hombres;De 55 a 59 años;Inmigraciones ;4;
Abrucena;2022;Hombres;De 60 a 64 años;Inmigraciones ;1;
Abrucena;2022;Hombres;De 65 y más años;Inmigraciones ;7;
Abrucena;2022;Hombres;TOTAL;Inmigraciones ;69;
Abrucena;2022;Mujeres;De 0 a 4 años;Inmigraciones ;4;
Abrucena;2022;Mujeres;De 5 a 9 años;Inmigraciones ;6;
Abrucena;2022;Mujeres;De 10 a 14 años;Inmigraciones ;3;
Abrucena;2022;Mujeres;De 15 a 19 años;Inmigraciones ;-;
Abrucena;2022;Mujeres;De 20 a 24 años;Inmigraciones ;10;
Abrucena;2022;Mujeres;De 25 a 29 años;Inmigraciones ;8;
Abrucena;2022;Mujeres;De 30 a 34 años;Inmigraciones ;4;
Abrucena;2022;Mujeres;De 35 a 39 años;Inmigraciones ;11;
Abrucena;2022;Mujeres;De 40 a 44 años;Inmigraciones ;4;
Abrucena;2022;Mujeres;De 45 a 49 años;Inmigraciones ;7;
Abrucena;2022;Mujeres;De 50 a 54 años;Inmigraciones ;2;
Abrucena;2022;Mujeres;De 55 a 59 años;Inmigraciones ;3;
Abrucena;2022;Mujeres;De 60 a 64 años;Inmigraciones ;2;
Abrucena;2022;Mujeres;De 65 y más años;Inmigraciones ;10;
Abrucena;2022;Mujeres;TOTAL;Inmigraciones ;74;
Abrucena;2023;Ambos sexos;De 0 a 4 años;Inmigraciones ;4;
Abrucena;2023;Ambos sexos;De 5 a 9 años;Inmigraciones ;6;
Abrucena;2023;Ambos sexos;De 10 a 14 años;Inmigraciones ;4;
Abrucena;2023;Ambos sexos;De 15 a 19 años;Inmigraciones ;3;
Abrucena;2023;Ambos sexos;De 20 a 24 años;Inmigraciones ;7;
Abrucena;2023;Ambos sexos;De 25 a 29 años;Inmigraciones ;8;
Abrucena;2023;Ambos sexos;De 30 a 34 años;Inmigraciones ;10;
Abrucena;2023;Ambos sexos;De 35 a 39 años;Inmigraciones ;9;
Abrucena;2023;Ambos sexos;De 40 a 44 años;Inmigraciones ;6;
Abrucena;2023;Ambos sexos;De 45 a 49 años;Inmigraciones ;4;
Abrucena;2023;Ambos sexos;De 50 a 54 años;Inmigraciones ;8;
Abrucena;2023;Ambos sexos;De 55 a 59 años;Inmigraciones ;3;
Abrucena;2023;Ambos sexos;De 60 a 64 años;Inmigraciones ;5;
Abrucena;2023;Ambos sexos;De 65 y más años;Inmigraciones ;7;
Abrucena;2023;Ambos sexos;TOTAL;Inmigraciones ;84;
Abrucena;2023;Hombres;De 0 a 4 años;Inmigraciones ;1;
Abrucena;2023;Hombres;De 5 a 9 años;Inmigraciones ;2;
Abrucena;2023;Hombres;De 10 a 14 años;Inmigraciones ;3;
Abrucena;2023;Hombres;De 15 a 19 años;Inmigraciones ;2;
Abrucena;2023;Hombres;De 20 a 24 años;Inmigraciones ;3;
Abrucena;2023;Hombres;De 25 a 29 años;Inmigraciones ;4;
Abrucena;2023;Hombres;De 30 a 34 años;Inmigraciones ;4;
Abrucena;2023;Hombres;De 35 a 39 años;Inmigraciones ;6;
Abrucena;2023;Hombres;De 40 a 44 años;Inmigraciones ;4;
Abrucena;2023;Hombres;De 45 a 49 años;Inmigraciones ;2;
Abrucena;2023;Hombres;De 50 a 54 años;Inmigraciones ;4;
Abrucena;2023;Hombres;De 55 a 59 años;Inmigraciones ;1;
Abrucena;2023;Hombres;De 60 a 64 años;Inmigraciones ;3;
