Lugar de destino;Anual;Sexo;Edad;Medida;Valor;
Albanchez;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;4;
Albanchez;1988;Ambos sexos;De 65 y más años;Inmigraciones;-;
Albanchez;1988;Ambos sexos;TOTAL;Inmigraciones;6;
Alboloduy;1988;Hombres;Menores de 16 años;Inmigraciones;-;
Alboloduy;1988;Hombres;De 16 a 39 años;Inmigraciones;3;
Alboloduy;1988;Hombres;De 40 a 64 años;Inmigraciones;2;
Alboloduy;1988;Hombres;De 65 y más años;Inmigraciones;-;
Alboloduy;1988;Hombres;TOTAL;Inmigraciones;5;
Alboloduy;1988;Mujeres;Menores de 16 años;Inmigraciones;-;
Alboloduy;1988;Mujeres;De 16 a 39 años;Inmigraciones;-;
Alboloduy;1988;Mujeres;De 40 a 64 años;Inmigraciones;1;
Alboloduy;1988;Mujeres;De 65 y más años;Inmigraciones;1;
Alboloduy;1988;Mujeres;TOTAL;Inmigraciones;2;
Alboloduy;1988;Ambos sexos;Menores de 16 años;Inmigraciones;-;
Alboloduy;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;3;
Alboloduy;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;3;
Alboloduy;1988;Ambos sexos;De 65 y más años;Inmigraciones;1;
Alboloduy;1988;Ambos sexos;TOTAL;Inmigraciones;7;
Albox;1988;Hombres;Menores de 16 años;Inmigraciones;9;
Albox;1988;Hombres;De 16 a 39 años;Inmigraciones;14;
Albox;1988;Hombres;De 40 a 64 años;Inmigraciones;7;
Albox;1988;Hombres;De 65 y más años;Inmigraciones;2;
Albox;1988;Hombres;TOTAL;Inmigraciones;32;
Albox;1988;Mujeres;Menores de 16 años;Inmigraciones;14;
Albox;1988;Mujeres;De 16 a 39 años;Inmigraciones;21;
Albox;1988;Mujeres;De 40 a 64 años;Inmigraciones;6;
Albox;1988;Mujeres;De 65 y más años;Inmigraciones;2;
Albox;1988;Mujeres;TOTAL;Inmigraciones;43;
Albox;1988;Ambos sexos;Menores de 16 años;Inmigraciones;23;
Albox;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;35;
Albox;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;13;
Albox;1988;Ambos sexos;De 65 y más años;Inmigraciones;4;
Albox;1988;Ambos sexos;TOTAL;Inmigraciones;75;
Alcolea;1988;Hombres;Menores de 16 años;Inmigraciones;1;
Alcolea;1988;Hombres;De 16 a 39 años;Inmigraciones;4;
Alcolea;1988;Hombres;De 40 a 64 años;Inmigraciones;1;
Alcolea;1988;Hombres;De 65 y más años;Inmigraciones;-;
Alcolea;1988;Hombres;TOTAL;Inmigraciones;6;
Alcolea;1988;Mujeres;Menores de 16 años;Inmigraciones;1;
Alcolea;1988;Mujeres;De 16 a 39 años;Inmigraciones;2;
Alcolea;1988;Mujeres;De 40 a 64 años;Inmigraciones;1;
Alcolea;1988;Mujeres;De 65 y más años;Inmigraciones;-;
Alcolea;1988;Mujeres;TOTAL;Inmigraciones;4;
Alcolea;1988;Ambos sexos;Menores de 16 años;Inmigraciones;2;
Alcolea;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;6;
Alcolea;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;2;
Alcolea;1988;Ambos sexos;De 65 y más años;Inmigraciones;-;
Alcolea;1988;Ambos sexos;TOTAL;Inmigraciones;10;
Alcóntar;1988;Hombres;Menores de 16 años;Inmigraciones;2;
Alcóntar;1988;Hombres;De 16 a 39 años;Inmigraciones;2;
Alcóntar;1988;Hombres;De 40 a 64 años;Inmigraciones;2;
Alcóntar;1988;Hombres;De 65 y más años;Inmigraciones;1;
Alcóntar;1988;Hombres;TOTAL;Inmigraciones;7;
Alcóntar;1988;Mujeres;Menores de 16 años;Inmigraciones;1;
Alcóntar;1988;Mujeres;De 16 a 39 años;Inmigraciones;2;
Alcóntar;1988;Mujeres;De 40 a 64 años;Inmigraciones;2;
Alcóntar;1988;Mujeres;De 65 y más años;Inmigraciones;1;
Alcóntar;1988;Mujeres;TOTAL;Inmigraciones;6;
Alcóntar;1988;Ambos sexos;Menores de 16 años;Inmigraciones;3;
Alcóntar;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;4;
Alcóntar;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;4;
Alcóntar;1988;Ambos sexos;De 65 y más años;Inmigraciones;2;
Alcóntar;1988;Ambos sexos;TOTAL;Inmigraciones;13;
Alhabia;1988;Hombres;Menores de 16 años;Inmigraciones;1;
Alhabia;1988;Hombres;De 16 a 39 años;Inmigraciones;2;
Alhabia;1988;Hombres;De 40 a 64 años;Inmigraciones;-;
Alhabia;1988;Hombres;De 65 y más años;Inmigraciones;-;
Alhabia;1988;Hombres;TOTAL;Inmigraciones;3;
Alhabia;1988;Mujeres;Menores de 16 años;Inmigraciones;1;
Alhabia;1988;Mujeres;De 16 a 39 años;Inmigraciones;3;
Alhabia;1988;Mujeres;De 40 a 64 años;Inmigraciones;1;
Alhabia;1988;Mujeres;De 65 y más años;Inmigraciones;-;
Alhabia;1988;Mujeres;TOTAL;Inmigraciones;5;
Alhabia;1988;Ambos sexos;Menores de 16 años;Inmigraciones;2;
Alhabia;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;5;
Alhabia;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;1;
Alhabia;1988;Ambos sexos;De 65 y más años;Inmigraciones;-;
Alhabia;1988;Ambos sexos;TOTAL;Inmigraciones;8;
Alhama de Almería;1988;Hombres;Menores de 16 años;Inmigraciones;7;
Alhama de Almería;1988;Hombres;De 16 a 39 años;Inmigraciones;9;
Alhama de Almería;1988;Hombres;De 40 a 64 años;Inmigraciones;2;
Alhama de Almería;1988;Hombres;De 65 y más años;Inmigraciones;-;
Alhama de Almería;1988;Hombres;TOTAL;Inmigraciones;18;
Alhama de Almería;1988;Mujeres;Menores de 16 años;Inmigraciones;3;
Alhama de Almería;1988;Mujeres;De 16 a 39 años;Inmigraciones;9;
Alhama de Almería;1988;Mujeres;De 40 a 64 años;Inmigraciones;2;
Alhama de Almería;1988;Mujeres;De 65 y más años;Inmigraciones;-;
Alhama de Almería;1988;Mujeres;TOTAL;Inmigraciones;14;
Alhama de Almería;1988;Ambos sexos;Menores de 16 años;Inmigraciones;10;
Alhama de Almería;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;18;
Alhama de Almería;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;4;
Alhama de Almería;1988;Ambos sexos;De 65 y más años;Inmigraciones;-;
Alhama de Almería;1988;Ambos sexos;TOTAL;Inmigraciones;32;
Almería (capital);1988;Hombres;Menores de 16 años;Inmigraciones;304;
Almería (capital);1988;Hombres;De 16 a 39 años;Inmigraciones;488;
Almería (capital);1988;Hombres;De 40 a 64 años;Inmigraciones;190;
Almería (capital);1988;Hombres;De 65 y más años;Inmigraciones;44;
Almería (capital);1988;Hombres;TOTAL;Inmigraciones;1026;
Almería (capital);1988;Mujeres;Menores de 16 años;Inmigraciones;259;
Almería (capital);1988;Mujeres;De 16 a 39 años;Inmigraciones;483;
Almería (capital);1988;Mujeres;De 40 a 64 años;Inmigraciones;159;
Almería (capital);1988;Mujeres;De 65 y más años;Inmigraciones;60;
Almería (capital);1988;Mujeres;TOTAL;Inmigraciones;961;
Almería (capital);1988;Ambos sexos;Menores de 16 años;Inmigraciones;563;
Almería (capital);1988;Ambos sexos;De 16 a 39 años;Inmigraciones;971;
Almería (capital);1988;Ambos sexos;De 40 a 64 años;Inmigraciones;349;
Almería (capital);1988;Ambos sexos;De 65 y más años;Inmigraciones;104;
Almería (capital);1988;Ambos sexos;TOTAL;Inmigraciones;1987;
Alsodux;1988;Hombres;Menores de 16 años;Inmigraciones;-;
Alsodux;1988;Hombres;De 16 a 39 años;Inmigraciones;1;
Alsodux;1988;Hombres;De 40 a 64 años;Inmigraciones;-;
Alsodux;1988;Hombres;De 65 y más años;Inmigraciones;1;
Alsodux;1988;Hombres;TOTAL;Inmigraciones;2;
Alsodux;1988;Mujeres;Menores de 16 años;Inmigraciones;-;
Alsodux;1988;Mujeres;De 16 a 39 años;Inmigraciones;-;
Alsodux;1988;Mujeres;De 40 a 64 años;Inmigraciones;-;
Alsodux;1988;Mujeres;De 65 y más años;Inmigraciones;-;
Alsodux;1988;Mujeres;TOTAL;Inmigraciones;-;
Alsodux;1988;Ambos sexos;Menores de 16 años;Inmigraciones;-;
Alsodux;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;1;
Alsodux;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;-;
Alsodux;1988;Ambos sexos;De 65 y más años;Inmigraciones;1;
Alsodux;1988;Ambos sexos;TOTAL;Inmigraciones;2;
Antas;1988;Hombres;Menores de 16 años;Inmigraciones;1;
Antas;1988;Hombres;De 16 a 39 años;Inmigraciones;6;
Antas;1988;Hombres;De 40 a 64 años;Inmigraciones;-;
Antas;1988;Hombres;De 65 y más años;Inmigraciones;2;
Antas;1988;Hombres;TOTAL;Inmigraciones;9;
Antas;1988;Mujeres;Menores de 16 años;Inmigraciones;-;
Antas;1988;Mujeres;De 16 a 39 años;Inmigraciones;5;
Antas;1988;Mujeres;De 40 a 64 años;Inmigraciones;2;
Antas;1988;Mujeres;De 65 y más años;Inmigraciones;1;
Antas;1988;Mujeres;TOTAL;Inmigraciones;8;
Antas;1988;Ambos sexos;Menores de 16 años;Inmigraciones;1;
Antas;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;11;
Antas;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;2;
Antas;1988;Ambos sexos;De 65 y más años;Inmigraciones;3;
Antas;1988;Ambos sexos;TOTAL;Inmigraciones;17;
Arboleas;1988;Hombres;Menores de 16 años;Inmigraciones;1;
Arboleas;1988;Hombres;De 16 a 39 años;Inmigraciones;10;
Arboleas;1988;Hombres;De 40 a 64 años;Inmigraciones;1;
Arboleas;1988;Hombres;De 65 y más años;Inmigraciones;-;
Arboleas;1988;Hombres;TOTAL;Inmigraciones;12;
Arboleas;1988;Mujeres;Menores de 16 años;Inmigraciones;4;
Arboleas;1988;Mujeres;De 16 a 39 años;Inmigraciones;5;
Arboleas;1988;Mujeres;De 40 a 64 años;Inmigraciones;-;
Arboleas;1988;Mujeres;De 65 y más años;Inmigraciones;1;
Arboleas;1988;Mujeres;TOTAL;Inmigraciones;10;
Arboleas;1988;Ambos sexos;Menores de 16 años;Inmigraciones;5;
Arboleas;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;15;
Arboleas;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;1;
Arboleas;1988;Ambos sexos;De 65 y más años;Inmigraciones;1;
Arboleas;1988;Ambos sexos;TOTAL;Inmigraciones;22;
Armuña de Almanzora;1988;Hombres;Menores de 16 años;Inmigraciones;6;
Armuña de Almanzora;1988;Hombres;De 16 a 39 años;Inmigraciones;6;
Armuña de Almanzora;1988;Hombres;De 40 a 64 años;Inmigraciones;2;
Armuña de Almanzora;1988;Hombres;De 65 y más años;Inmigraciones;1;
Armuña de Almanzora;1988;Hombres;TOTAL;Inmigraciones;15;
Armuña de Almanzora;1988;Mujeres;Menores de 16 años;Inmigraciones;4;
Armuña de Almanzora;1988;Mujeres;De 16 a 39 años;Inmigraciones;4;
Armuña de Almanzora;1988;Mujeres;De 40 a 64 años;Inmigraciones;1;
Armuña de Almanzora;1988;Mujeres;De 65 y más años;Inmigraciones;-;
Armuña de Almanzora;1988;Mujeres;TOTAL;Inmigraciones;9;
Armuña de Almanzora;1988;Ambos sexos;Menores de 16 años;Inmigraciones;10;
Armuña de Almanzora;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;10;
Armuña de Almanzora;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;3;
Armuña de Almanzora;1988;Ambos sexos;De 65 y más años;Inmigraciones;1;
Armuña de Almanzora;1988;Ambos sexos;TOTAL;Inmigraciones;24;
Bacares;1988;Hombres;Menores de 16 años;Inmigraciones;-;
Bacares;1988;Hombres;De 16 a 39 años;Inmigraciones;1;
Bacares;1988;Hombres;De 40 a 64 años;Inmigraciones;-;
Bacares;1988;Hombres;De 65 y más años;Inmigraciones;-;
Bacares;1988;Hombres;TOTAL;Inmigraciones;1;
Bacares;1988;Mujeres;Menores de 16 años;Inmigraciones;-;
Bacares;1988;Mujeres;De 16 a 39 años;Inmigraciones;-;
Bacares;1988;Mujeres;De 40 a 64 años;Inmigraciones;-;
Bacares;1988;Mujeres;De 65 y más años;Inmigraciones;-;
Bacares;1988;Mujeres;TOTAL;Inmigraciones;-;
Bacares;1988;Ambos sexos;Menores de 16 años;Inmigraciones;-;
Bacares;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;1;
Bacares;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;-;
Bacares;1988;Ambos sexos;De 65 y más años;Inmigraciones;-;
Bacares;1988;Ambos sexos;TOTAL;Inmigraciones;1;
Bayarque;1988;Hombres;Menores de 16 años;Inmigraciones;-;
Bayarque;1988;Hombres;De 16 a 39 años;Inmigraciones;-;
Bayarque;1988;Hombres;De 40 a 64 años;Inmigraciones;-;
Bayarque;1988;Hombres;De 65 y más años;Inmigraciones;-;
Bayarque;1988;Hombres;TOTAL;Inmigraciones;-;
Bayarque;1988;Mujeres;Menores de 16 años;Inmigraciones;-;
Bayarque;1988;Mujeres;De 16 a 39 años;Inmigraciones;-;
Bayarque;1988;Mujeres;De 40 a 64 años;Inmigraciones;-;
Bayarque;1988;Mujeres;De 65 y más años;Inmigraciones;1;
Bayarque;1988;Mujeres;TOTAL;Inmigraciones;1;
Bayarque;1988;Ambos sexos;Menores de 16 años;Inmigraciones;-;
Bayarque;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;-;
Bayarque;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;-;
Bayarque;1988;Ambos sexos;De 65 y más años;Inmigraciones;1;
Bayarque;1988;Ambos sexos;TOTAL;Inmigraciones;1;
Bédar;1988;Hombres;Menores de 16 años;Inmigraciones;-;
Bédar;1988;Hombres;De 16 a 39 años;Inmigraciones;3;
Bédar;1988;Hombres;De 40 a 64 años;Inmigraciones;1;
Bédar;1988;Hombres;De 65 y más años;Inmigraciones;1;
Bédar;1988;Hombres;TOTAL;Inmigraciones;5;
Bédar;1988;Mujeres;Menores de 16 años;Inmigraciones;1;
Bédar;1988;Mujeres;De 16 a 39 años;Inmigraciones;3;
Bédar;1988;Mujeres;De 40 a 64 años;Inmigraciones;1;
Bédar;1988;Mujeres;De 65 y más años;Inmigraciones;1;
Bédar;1988;Mujeres;TOTAL;Inmigraciones;6;
Bédar;1988;Ambos sexos;Menores de 16 años;Inmigraciones;1;
Bédar;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;6;
Bédar;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;2;
Bédar;1988;Ambos sexos;De 65 y más años;Inmigraciones;2;
Bédar;1988;Ambos sexos;TOTAL;Inmigraciones;11;
Benahadux;1988;Hombres;Menores de 16 años;Inmigraciones;9;
Benahadux;1988;Hombres;De 16 a 39 años;Inmigraciones;16;
Benahadux;1988;Hombres;De 40 a 64 años;Inmigraciones;3;
Benahadux;1988;Hombres;De 65 y más años;Inmigraciones;2;
Benahadux;1988;Hombres;TOTAL;Inmigraciones;30;
Benahadux;1988;Mujeres;Menores de 16 años;Inmigraciones;6;
Benahadux;1988;Mujeres;De 16 a 39 años;Inmigraciones;13;
Benahadux;1988;Mujeres;De 40 a 64 años;Inmigraciones;3;
Benahadux;1988;Mujeres;De 65 y más años;Inmigraciones;1;
Benahadux;1988;Mujeres;TOTAL;Inmigraciones;23;
Benahadux;1988;Ambos sexos;Menores de 16 años;Inmigraciones;15;
Benahadux;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;29;
Benahadux;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;6;
Benahadux;1988;Ambos sexos;De 65 y más años;Inmigraciones;3;
Benahadux;1988;Ambos sexos;TOTAL;Inmigraciones;53;
Benitagla;1988;Hombres;Menores de 16 años;Inmigraciones;-;
Benitagla;1988;Hombres;De 16 a 39 años;Inmigraciones;1;
Benitagla;1988;Hombres;De 40 a 64 años;Inmigraciones;-;
Benitagla;1988;Hombres;De 65 y más años;Inmigraciones;-;
Benitagla;1988;Hombres;TOTAL;Inmigraciones;1;
Benitagla;1988;Mujeres;Menores de 16 años;Inmigraciones;-;
Benitagla;1988;Mujeres;De 16 a 39 años;Inmigraciones;-;
Benitagla;1988;Mujeres;De 40 a 64 años;Inmigraciones;-;
Benitagla;1988;Mujeres;De 65 y más años;Inmigraciones;-;
Benitagla;1988;Mujeres;TOTAL;Inmigraciones;-;
Benitagla;1988;Ambos sexos;Menores de 16 años;Inmigraciones;-;
Benitagla;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;1;
Benitagla;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;-;
Benitagla;1988;Ambos sexos;De 65 y más años;Inmigraciones;-;
Benitagla;1988;Ambos sexos;TOTAL;Inmigraciones;1;
Bentarique;1988;Hombres;Menores de 16 años;Inmigraciones;1;
Bentarique;1988;Hombres;De 16 a 39 años;Inmigraciones;2;
Bentarique;1988;Hombres;De 40 a 64 años;Inmigraciones;-;
Bentarique;1988;Hombres;De 65 y más años;Inmigraciones;-;
Bentarique;1988;Hombres;TOTAL;Inmigraciones;3;
Bentarique;1988;Mujeres;Menores de 16 años;Inmigraciones;-;
Bentarique;1988;Mujeres;De 16 a 39 años;Inmigraciones;1;
Bentarique;1988;Mujeres;De 40 a 64 años;Inmigraciones;-;
Bentarique;1988;Mujeres;De 65 y más años;Inmigraciones;-;
Bentarique;1988;Mujeres;TOTAL;Inmigraciones;1;
Bentarique;1988;Ambos sexos;Menores de 16 años;Inmigraciones;1;
Bentarique;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;3;
Bentarique;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;-;
Bentarique;1988;Ambos sexos;De 65 y más años;Inmigraciones;-;
Bentarique;1988;Ambos sexos;TOTAL;Inmigraciones;4;
Berja;1988;Hombres;Menores de 16 años;Inmigraciones;37;
Berja;1988;Hombres;De 16 a 39 años;Inmigraciones;50;
Berja;1988;Hombres;De 40 a 64 años;Inmigraciones;15;
Berja;1988;Hombres;De 65 y más años;Inmigraciones;3;
Berja;1988;Hombres;TOTAL;Inmigraciones;105;
Berja;1988;Mujeres;Menores de 16 años;Inmigraciones;23;
Berja;1988;Mujeres;De 16 a 39 años;Inmigraciones;48;
Berja;1988;Mujeres;De 40 a 64 años;Inmigraciones;9;
Berja;1988;Mujeres;De 65 y más años;Inmigraciones;3;
Berja;1988;Mujeres;TOTAL;Inmigraciones;83;
Berja;1988;Ambos sexos;Menores de 16 años;Inmigraciones;60;
Berja;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;98;
Berja;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;24;
Berja;1988;Ambos sexos;De 65 y más años;Inmigraciones;6;
Berja;1988;Ambos sexos;TOTAL;Inmigraciones;188;
Canjáyar;1988;Hombres;Menores de 16 años;Inmigraciones;4;
Canjáyar;1988;Hombres;De 16 a 39 años;Inmigraciones;3;
Canjáyar;1988;Hombres;De 40 a 64 años;Inmigraciones;3;
Canjáyar;1988;Hombres;De 65 y más años;Inmigraciones;-;
Canjáyar;1988;Hombres;TOTAL;Inmigraciones;10;
Canjáyar;1988;Mujeres;Menores de 16 años;Inmigraciones;2;
Canjáyar;1988;Mujeres;De 16 a 39 años;Inmigraciones;6;
Canjáyar;1988;Mujeres;De 40 a 64 años;Inmigraciones;3;
Canjáyar;1988;Mujeres;De 65 y más años;Inmigraciones;-;
Canjáyar;1988;Mujeres;TOTAL;Inmigraciones;11;
Canjáyar;1988;Ambos sexos;Menores de 16 años;Inmigraciones;6;
Canjáyar;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;9;
Canjáyar;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;6;
Canjáyar;1988;Ambos sexos;De 65 y más años;Inmigraciones;-;
Canjáyar;1988;Ambos sexos;TOTAL;Inmigraciones;21;
Cantoria;1988;Hombres;Menores de 16 años;Inmigraciones;10;
Cantoria;1988;Hombres;De 16 a 39 años;Inmigraciones;11;
Cantoria;1988;Hombres;De 40 a 64 años;Inmigraciones;5;
Cantoria;1988;Hombres;De 65 y más años;Inmigraciones;-;
Cantoria;1988;Hombres;TOTAL;Inmigraciones;26;
Cantoria;1988;Mujeres;Menores de 16 años;Inmigraciones;4;
Cantoria;1988;Mujeres;De 16 a 39 años;Inmigraciones;18;
Cantoria;1988;Mujeres;De 40 a 64 años;Inmigraciones;6;
Cantoria;1988;Mujeres;De 65 y más años;Inmigraciones;-;
Cantoria;1988;Mujeres;TOTAL;Inmigraciones;28;
Cantoria;1988;Ambos sexos;Menores de 16 años;Inmigraciones;14;
Cantoria;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;29;
Cantoria;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;11;
Cantoria;1988;Ambos sexos;De 65 y más años;Inmigraciones;-;
Cantoria;1988;Ambos sexos;TOTAL;Inmigraciones;54;
Carboneras;1988;Hombres;Menores de 16 años;Inmigraciones;16;
Carboneras;1988;Hombres;De 16 a 39 años;Inmigraciones;39;
Carboneras;1988;Hombres;De 40 a 64 años;Inmigraciones;12;
Carboneras;1988;Hombres;De 65 y más años;Inmigraciones;1;
Carboneras;1988;Hombres;TOTAL;Inmigraciones;68;
Carboneras;1988;Mujeres;Menores de 16 años;Inmigraciones;17;
Carboneras;1988;Mujeres;De 16 a 39 años;Inmigraciones;35;
Carboneras;1988;Mujeres;De 40 a 64 años;Inmigraciones;10;
Carboneras;1988;Mujeres;De 65 y más años;Inmigraciones;-;
Carboneras;1988;Mujeres;TOTAL;Inmigraciones;62;
Carboneras;1988;Ambos sexos;Menores de 16 años;Inmigraciones;33;
Carboneras;1988;Ambos sexos;De 16 a 39 años;Inmigraciones;74;
Carboneras;1988;Ambos sexos;De 40 a 64 años;Inmigraciones;22;
Carboneras;1988;Ambos sexos;De 65 y más años;Inmigraciones;1;
Carboneras;1988;Ambos sexos;TOTAL;Inmigraciones;130;
Chercos;1988;Hombres;Menores de 16 años;Inmigraciones;1;
Chercos;1988;Hombres;De 16 a 39 años;Inmigraciones;2;
Chercos;1988;Hombres;De 40 a 64 años;Inmigraciones;-;
Chercos;1988;Hombres;De 65 y más años;Inmigraciones;-;
Chercos;1988;Hombres;TOTAL;Inmigraciones;3;
Chercos;1988;Mujeres;Menores de 16 años;Inmigraciones;-;
Chercos;1988;Mujeres;De 16 a 39 años;Inmigraciones;-;
Chercos;1988;Mujeres;De 40 a 64 años;Inmigraciones;-;
Chercos;1988;Mujeres;De 65 y más años;Inmigraciones;-;
