Lugar de destino;Anual;Sexo;Edad;Medida;Valor;
Andalucía;1991;Mujeres;Menores de 16 años;Inmigraciones;8183;
Andalucía;1991;Mujeres;De 16 a 39 años;Inmigraciones;21097;
Andalucía;1991;Mujeres;De 40 a 64 años;Inmigraciones;5854;
Andalucía;1991;Mujeres;De 65 y más años;Inmigraciones;1842;
Andalucía;1991;Mujeres;TOTAL;Inmigraciones;36976;
Andalucía;1991;Ambos sexos;Menores de 16 años;Inmigraciones;16959;
Andalucía;1991;Ambos sexos;De 16 a 39 años;Inmigraciones;41158;
Andalucía;1991;Ambos sexos;De 40 a 64 años;Inmigraciones;12143;
Andalucía;1991;Ambos sexos;De 65 y más años;Inmigraciones;3313;
Andalucía;1991;Ambos sexos;TOTAL;Inmigraciones;73573;
Almería;1989;Hombres;Menores de 16 años;Inmigraciones;1437;
Almería;1989;Hombres;De 16 a 39 años;Inmigraciones;2646;
Almería;1989;Hombres;De 40 a 64 años;Inmigraciones;923;
Almería;1989;Hombres;De 65 y más años;Inmigraciones;251;
Almería;1989;Hombres;TOTAL;Inmigraciones;5257;
Almería;1989;Mujeres;Menores de 16 años;Inmigraciones;1427;
Almería;1989;Mujeres;De 16 a 39 años;Inmigraciones;2927;
Almería;1989;Mujeres;De 40 a 64 años;Inmigraciones;830;
Almería;1989;Mujeres;De 65 y más años;Inmigraciones;272;
Almería;1989;Mujeres;TOTAL;Inmigraciones;5456;
Almería;1989;Ambos sexos;Menores de 16 años;Inmigraciones;2864;
Almería;1989;Ambos sexos;De 16 a 39 años;Inmigraciones;5573;
Almería;1989;Ambos sexos;De 40 a 64 años;Inmigraciones;1753;
Almería;1989;Ambos sexos;De 65 y más años;Inmigraciones;523;
Almería;1989;Ambos sexos;TOTAL;Inmigraciones;10713;
Almería;1990;Hombres;Menores de 16 años;Inmigraciones;1469;
Almería;1990;Hombres;De 16 a 39 años;Inmigraciones;2888;
Almería;1990;Hombres;De 40 a 64 años;Inmigraciones;915;
Almería;1990;Hombres;De 65 y más años;Inmigraciones;238;
Almería;1990;Hombres;TOTAL;Inmigraciones;5510;
Almería;1990;Mujeres;Menores de 16 años;Inmigraciones;1365;
Almería;1990;Mujeres;De 16 a 39 años;Inmigraciones;3128;
Almería;1990;Mujeres;De 40 a 64 años;Inmigraciones;847;
Almería;1990;Mujeres;De 65 y más años;Inmigraciones;286;
Almería;1990;Mujeres;TOTAL;Inmigraciones;5626;
Almería;1990;Ambos sexos;Menores de 16 años;Inmigraciones;2834;
Almería;1990;Ambos sexos;De 16 a 39 años;Inmigraciones;6016;
Almería;1990;Ambos sexos;De 40 a 64 años;Inmigraciones;1762;
Almería;1990;Ambos sexos;De 65 y más años;Inmigraciones;524;
Almería;1990;Ambos sexos;TOTAL;Inmigraciones;11136;
Almería;1991;Hombres;Menores de 16 años;Inmigraciones;751;
Almería;1991;Hombres;De 16 a 39 años;Inmigraciones;1478;
Almería;1991;Hombres;De 40 a 64 años;Inmigraciones;519;
Almería;1991;Hombres;De 65 y más años;Inmigraciones;127;
Almería;1991;Hombres;TOTAL;Inmigraciones;2875;
Almería;1991;Mujeres;Menores de 16 años;Inmigraciones;734;
Almería;1991;Mujeres;De 16 a 39 años;Inmigraciones;1650;
Almería;1991;Mujeres;De 40 a 64 años;Inmigraciones;474;
Almería;1991;Mujeres;De 65 y más años;Inmigraciones;178;
Almería;1991;Mujeres;TOTAL;Inmigraciones;3036;
Almería;1991;Ambos sexos;Menores de 16 años;Inmigraciones;1485;
Almería;1991;Ambos sexos;De 16 a 39 años;Inmigraciones;3128;
Almería;1991;Ambos sexos;De 40 a 64 años;Inmigraciones;993;
Almería;1991;Ambos sexos;De 65 y más años;Inmigraciones;305;
Almería;1991;Ambos sexos;TOTAL;Inmigraciones;5911;
Abla;1989;Hombres;Menores de 16 años;Inmigraciones;5;
Abla;1989;Hombres;De 16 a 39 años;Inmigraciones;10;
Abla;1989;Hombres;De 40 a 64 años;Inmigraciones;6;
Abla;1989;Hombres;De 65 y más años;Inmigraciones;-;
Abla;1989;Hombres;TOTAL;Inmigraciones;21;
Abla;1989;Mujeres;Menores de 16 años;Inmigraciones;6;
Abla;1989;Mujeres;De 16 a 39 años;Inmigraciones;11;
Abla;1989;Mujeres;De 40 a 64 años;Inmigraciones;8;
Abla;1989;Mujeres;De 65 y más años;Inmigraciones;1;
Abla;1989;Mujeres;TOTAL;Inmigraciones;26;
Abla;1989;Ambos sexos;Menores de 16 años;Inmigraciones;11;
Abla;1989;Ambos sexos;De 16 a 39 años;Inmigraciones;21;
Abla;1989;Ambos sexos;De 40 a 64 años;Inmigraciones;14;
Abla;1989;Ambos sexos;De 65 y más años;Inmigraciones;1;
Abla;1989;Ambos sexos;TOTAL;Inmigraciones;47;
Abla;1990;Hombres;Menores de 16 años;Inmigraciones;4;
Abla;1990;Hombres;De 16 a 39 años;Inmigraciones;5;
Abla;1990;Hombres;De 40 a 64 años;Inmigraciones;2;
Abla;1990;Hombres;De 65 y más años;Inmigraciones;1;
Abla;1990;Hombres;TOTAL;Inmigraciones;12;
Abla;1990;Mujeres;Menores de 16 años;Inmigraciones;3;
Abla;1990;Mujeres;De 16 a 39 años;Inmigraciones;10;
Abla;1990;Mujeres;De 40 a 64 años;Inmigraciones;2;
Abla;1990;Mujeres;De 65 y más años;Inmigraciones;-;
Abla;1990;Mujeres;TOTAL;Inmigraciones;15;
Abla;1990;Ambos sexos;Menores de 16 años;Inmigraciones;7;
Abla;1990;Ambos sexos;De 16 a 39 años;Inmigraciones;15;
Abla;1990;Ambos sexos;De 40 a 64 años;Inmigraciones;4;
Abla;1990;Ambos sexos;De 65 y más años;Inmigraciones;1;
Abla;1990;Ambos sexos;TOTAL;Inmigraciones;27;
Abla;1991;Hombres;Menores de 16 años;Inmigraciones;-;
Abla;1991;Hombres;De 16 a 39 años;Inmigraciones;-;
Abla;1991;Hombres;De 40 a 64 años;Inmigraciones;1;
Abla;1991;Hombres;De 65 y más años;Inmigraciones;-;
Abla;1991;Hombres;TOTAL;Inmigraciones;1;
Abla;1991;Mujeres;Menores de 16 años;Inmigraciones;-;
Abla;1991;Mujeres;De 16 a 39 años;Inmigraciones;2;
Abla;1991;Mujeres;De 40 a 64 años;Inmigraciones;5;
Abla;1991;Mujeres;De 65 y más años;Inmigraciones;1;
Abla;1991;Mujeres;TOTAL;Inmigraciones;8;
Abla;1991;Ambos sexos;Menores de 16 años;Inmigraciones;-;
Abla;1991;Ambos sexos;De 16 a 39 años;Inmigraciones;2;
Abla;1991;Ambos sexos;De 40 a 64 años;Inmigraciones;6;
Abla;1991;Ambos sexos;De 65 y más años;Inmigraciones;1;
Abla;1991;Ambos sexos;TOTAL;Inmigraciones;9;
Abrucena;1989;Hombres;Menores de 16 años;Inmigraciones;2;
Abrucena;1989;Hombres;De 16 a 39 años;Inmigraciones;9;
Abrucena;1989;Hombres;De 40 a 64 años;Inmigraciones;2;
Abrucena;1989;Hombres;De 65 y más años;Inmigraciones;3;
Abrucena;1989;Hombres;TOTAL;Inmigraciones;16;
Abrucena;1989;Mujeres;Menores de 16 años;Inmigraciones;7;
Abrucena;1989;Mujeres;De 16 a 39 años;Inmigraciones;13;
Abrucena;1989;Mujeres;De 40 a 64 años;Inmigraciones;5;
Abrucena;1989;Mujeres;De 65 y más años;Inmigraciones;-;
Abrucena;1989;Mujeres;TOTAL;Inmigraciones;25;
Abrucena;1989;Ambos sexos;Menores de 16 años;Inmigraciones;9;
Abrucena;1989;Ambos sexos;De 16 a 39 años;Inmigraciones;22;
Abrucena;1989;Ambos sexos;De 40 a 64 años;Inmigraciones;7;
Abrucena;1989;Ambos sexos;De 65 y más años;Inmigraciones;3;
Abrucena;1989;Ambos sexos;TOTAL;Inmigraciones;41;
Abrucena;1990;Hombres;Menores de 16 años;Inmigraciones;2;
Abrucena;1990;Hombres;De 16 a 39 años;Inmigraciones;3;
Abrucena;1990;Hombres;De 40 a 64 años;Inmigraciones;3;
Abrucena;1990;Hombres;De 65 y más años;Inmigraciones;-;
Abrucena;1990;Hombres;TOTAL;Inmigraciones;8;
Abrucena;1990;Mujeres;Menores de 16 años;Inmigraciones;1;
Abrucena;1990;Mujeres;De 16 a 39 años;Inmigraciones;7;
Abrucena;1990;Mujeres;De 40 a 64 años;Inmigraciones;2;
Abrucena;1990;Mujeres;De 65 y más años;Inmigraciones;-;
Abrucena;1990;Mujeres;TOTAL;Inmigraciones;10;
Abrucena;1990;Ambos sexos;Menores de 16 años;Inmigraciones;3;
Abrucena;1990;Ambos sexos;De 16 a 39 años;Inmigraciones;10;
Abrucena;1990;Ambos sexos;De 40 a 64 años;Inmigraciones;5;
Abrucena;1990;Ambos sexos;De 65 y más años;Inmigraciones;-;
Abrucena;1990;Ambos sexos;TOTAL;Inmigraciones;18;
Abrucena;1991;Hombres;Menores de 16 años;Inmigraciones;-;
Abrucena;1991;Hombres;De 16 a 39 años;Inmigraciones;10;
Abrucena;1991;Hombres;De 40 a 64 años;Inmigraciones;2;
Abrucena;1991;Hombres;De 65 y más años;Inmigraciones;-;
Abrucena;1991;Hombres;TOTAL;Inmigraciones;12;
Abrucena;1991;Mujeres;Menores de 16 años;Inmigraciones;1;
Abrucena;1991;Mujeres;De 16 a 39 años;Inmigraciones;5;
Abrucena;1991;Mujeres;De 40 a 64 años;Inmigraciones;2;
Abrucena;1991;Mujeres;De 65 y más años;Inmigraciones;-;
Abrucena;1991;Mujeres;TOTAL;Inmigraciones;8;
Abrucena;1991;Ambos sexos;Menores de 16 años;Inmigraciones;1;
Abrucena;1991;Ambos sexos;De 16 a 39 años;Inmigraciones;15;
Abrucena;1991;Ambos sexos;De 40 a 64 años;Inmigraciones;4;
Abrucena;1991;Ambos sexos;De 65 y más años;Inmigraciones;-;
Abrucena;1991;Ambos sexos;TOTAL;Inmigraciones;20;
Adra;1989;Hombres;Menores de 16 años;Inmigraciones;25;
Adra;1989;Hombres;De 16 a 39 años;Inmigraciones;61;
Adra;1989;Hombres;De 40 a 64 años;Inmigraciones;14;
Adra;1989;Hombres;De 65 y más años;Inmigraciones;5;
Adra;1989;Hombres;TOTAL;Inmigraciones;105;
Adra;1989;Mujeres;Menores de 16 años;Inmigraciones;31;
Adra;1989;Mujeres;De 16 a 39 años;Inmigraciones;57;
Adra;1989;Mujeres;De 40 a 64 años;Inmigraciones;19;
Adra;1989;Mujeres;De 65 y más años;Inmigraciones;5;
Adra;1989;Mujeres;TOTAL;Inmigraciones;112;
Adra;1989;Ambos sexos;Menores de 16 años;Inmigraciones;56;
Adra;1989;Ambos sexos;De 16 a 39 años;Inmigraciones;118;
Adra;1989;Ambos sexos;De 40 a 64 años;Inmigraciones;33;
Adra;1989;Ambos sexos;De 65 y más años;Inmigraciones;10;
Adra;1989;Ambos sexos;TOTAL;Inmigraciones;217;
Adra;1990;Hombres;Menores de 16 años;Inmigraciones;37;
Adra;1990;Hombres;De 16 a 39 años;Inmigraciones;72;
Adra;1990;Hombres;De 40 a 64 años;Inmigraciones;19;
Adra;1990;Hombres;De 65 y más años;Inmigraciones;5;
Adra;1990;Hombres;TOTAL;Inmigraciones;133;
Adra;1990;Mujeres;Menores de 16 años;Inmigraciones;26;
Adra;1990;Mujeres;De 16 a 39 años;Inmigraciones;75;
Adra;1990;Mujeres;De 40 a 64 años;Inmigraciones;14;
Adra;1990;Mujeres;De 65 y más años;Inmigraciones;7;
Adra;1990;Mujeres;TOTAL;Inmigraciones;122;
Adra;1990;Ambos sexos;Menores de 16 años;Inmigraciones;63;
Adra;1990;Ambos sexos;De 16 a 39 años;Inmigraciones;147;
Adra;1990;Ambos sexos;De 40 a 64 años;Inmigraciones;33;
Adra;1990;Ambos sexos;De 65 y más años;Inmigraciones;12;
Adra;1990;Ambos sexos;TOTAL;Inmigraciones;255;
Adra;1991;Hombres;Menores de 16 años;Inmigraciones;32;
Adra;1991;Hombres;De 16 a 39 años;Inmigraciones;41;
Adra;1991;Hombres;De 40 a 64 años;Inmigraciones;9;
Adra;1991;Hombres;De 65 y más años;Inmigraciones;5;
Adra;1991;Hombres;TOTAL;Inmigraciones;87;
Adra;1991;Mujeres;Menores de 16 años;Inmigraciones;20;
Adra;1991;Mujeres;De 16 a 39 años;Inmigraciones;38;
Adra;1991;Mujeres;De 40 a 64 años;Inmigraciones;11;
Adra;1991;Mujeres;De 65 y más años;Inmigraciones;5;
Adra;1991;Mujeres;TOTAL;Inmigraciones;74;
Adra;1991;Ambos sexos;Menores de 16 años;Inmigraciones;52;
Adra;1991;Ambos sexos;De 16 a 39 años;Inmigraciones;79;
Adra;1991;Ambos sexos;De 40 a 64 años;Inmigraciones;20;
Adra;1991;Ambos sexos;De 65 y más años;Inmigraciones;10;
Adra;1991;Ambos sexos;TOTAL;Inmigraciones;161;
Albanchez;1989;Hombres;Menores de 16 años;Inmigraciones;1;
Albanchez;1989;Hombres;De 16 a 39 años;Inmigraciones;3;
Albanchez;1989;Hombres;De 40 a 64 años;Inmigraciones;1;
Albanchez;1989;Hombres;De 65 y más años;Inmigraciones;-;
Albanchez;1989;Hombres;TOTAL;Inmigraciones;5;
Albanchez;1989;Mujeres;Menores de 16 años;Inmigraciones;1;
Albanchez;1989;Mujeres;De 16 a 39 años;Inmigraciones;2;
Albanchez;1989;Mujeres;De 40 a 64 años;Inmigraciones;1;
Albanchez;1989;Mujeres;De 65 y más años;Inmigraciones;-;
Albanchez;1989;Mujeres;TOTAL;Inmigraciones;4;
Albanchez;1989;Ambos sexos;Menores de 16 años;Inmigraciones;2;
Albanchez;1989;Ambos sexos;De 16 a 39 años;Inmigraciones;5;
Albanchez;1989;Ambos sexos;De 40 a 64 años;Inmigraciones;2;
Albanchez;1989;Ambos sexos;De 65 y más años;Inmigraciones;-;
Albanchez;1989;Ambos sexos;TOTAL;Inmigraciones;9;
Albanchez;1990;Hombres;Menores de 16 años;Inmigraciones;2;
Albanchez;1990;Hombres;De 16 a 39 años;Inmigraciones;1;
Albanchez;1990;Hombres;De 40 a 64 años;Inmigraciones;3;
Albanchez;1990;Hombres;De 65 y más años;Inmigraciones;-;
Albanchez;1990;Hombres;TOTAL;Inmigraciones;6;
Albanchez;1990;Mujeres;Menores de 16 años;Inmigraciones;-;
Albanchez;1990;Mujeres;De 16 a 39 años;Inmigraciones;3;
Albanchez;1990;Mujeres;De 40 a 64 años;Inmigraciones;2;
Albanchez;1990;Mujeres;De 65 y más años;Inmigraciones;-;
Albanchez;1990;Mujeres;TOTAL;Inmigraciones;5;
Albanchez;1990;Ambos sexos;Menores de 16 años;Inmigraciones;2;
Albanchez;1990;Ambos sexos;De 16 a 39 años;Inmigraciones;4;
Albanchez;1990;Ambos sexos;De 40 a 64 años;Inmigraciones;5;
Albanchez;1990;Ambos sexos;De 65 y más años;Inmigraciones;-;
Albanchez;1990;Ambos sexos;TOTAL;Inmigraciones;11;
Albanchez;1991;Hombres;Menores de 16 años;Inmigraciones;-;
Albanchez;1991;Hombres;De 16 a 39 años;Inmigraciones;3;
Albanchez;1991;Hombres;De 40 a 64 años;Inmigraciones;-;
Albanchez;1991;Hombres;De 65 y más años;Inmigraciones;1;
Albanchez;1991;Hombres;TOTAL;Inmigraciones;4;
Albanchez;1991;Mujeres;Menores de 16 años;Inmigraciones;-;
Albanchez;1991;Mujeres;De 16 a 39 años;Inmigraciones;4;
Albanchez;1991;Mujeres;De 40 a 64 años;Inmigraciones;1;
Albanchez;1991;Mujeres;De 65 y más años;Inmigraciones;1;
Albanchez;1991;Mujeres;TOTAL;Inmigraciones;6;
Albanchez;1991;Ambos sexos;Menores de 16 años;Inmigraciones;-;
Albanchez;1991;Ambos sexos;De 16 a 39 años;Inmigraciones;7;
Albanchez;1991;Ambos sexos;De 40 a 64 años;Inmigraciones;1;
Albanchez;1991;Ambos sexos;De 65 y más años;Inmigraciones;2;
Albanchez;1991;Ambos sexos;TOTAL;Inmigraciones;10;
Alboloduy;1989;Hombres;Menores de 16 años;Inmigraciones;1;
Alboloduy;1989;Hombres;De 16 a 39 años;Inmigraciones;6;
Alboloduy;1989;Hombres;De 40 a 64 años;Inmigraciones;-;
Alboloduy;1989;Hombres;De 65 y más años;Inmigraciones;-;
Alboloduy;1989;Hombres;TOTAL;Inmigraciones;7;
Alboloduy;1989;Mujeres;Menores de 16 años;Inmigraciones;2;
Alboloduy;1989;Mujeres;De 16 a 39 años;Inmigraciones;3;
Alboloduy;1989;Mujeres;De 40 a 64 años;Inmigraciones;-;
Alboloduy;1989;Mujeres;De 65 y más años;Inmigraciones;-;
Alboloduy;1989;Mujeres;TOTAL;Inmigraciones;5;
Alboloduy;1989;Ambos sexos;Menores de 16 años;Inmigraciones;3;
Alboloduy;1989;Ambos sexos;De 16 a 39 años;Inmigraciones;9;
Alboloduy;1989;Ambos sexos;De 40 a 64 años;Inmigraciones;-;
Alboloduy;1989;Ambos sexos;De 65 y más años;Inmigraciones;-;
Alboloduy;1989;Ambos sexos;TOTAL;Inmigraciones;12;
Alboloduy;1990;Hombres;Menores de 16 años;Inmigraciones;1;
Alboloduy;1990;Hombres;De 16 a 39 años;Inmigraciones;2;
Alboloduy;1990;Hombres;De 40 a 64 años;Inmigraciones;3;
Alboloduy;1990;Hombres;De 65 y más años;Inmigraciones;-;
Alboloduy;1990;Hombres;TOTAL;Inmigraciones;6;
Alboloduy;1990;Mujeres;Menores de 16 años;Inmigraciones;2;
Alboloduy;1990;Mujeres;De 16 a 39 años;Inmigraciones;4;
Alboloduy;1990;Mujeres;De 40 a 64 años;Inmigraciones;1;
Alboloduy;1990;Mujeres;De 65 y más años;Inmigraciones;1;
Alboloduy;1990;Mujeres;TOTAL;Inmigraciones;8;
Alboloduy;1990;Ambos sexos;Menores de 16 años;Inmigraciones;3;
Alboloduy;1990;Ambos sexos;De 16 a 39 años;Inmigraciones;6;
Alboloduy;1990;Ambos sexos;De 40 a 64 años;Inmigraciones;4;
Alboloduy;1990;Ambos sexos;De 65 y más años;Inmigraciones;1;
Alboloduy;1990;Ambos sexos;TOTAL;Inmigraciones;14;
Alboloduy;1991;Hombres;Menores de 16 años;Inmigraciones;-;
Alboloduy;1991;Hombres;De 16 a 39 años;Inmigraciones;-;
Alboloduy;1991;Hombres;De 40 a 64 años;Inmigraciones;-;
Alboloduy;1991;Hombres;De 65 y más años;Inmigraciones;-;
Alboloduy;1991;Hombres;TOTAL;Inmigraciones;-;
Alboloduy;1991;Mujeres;Menores de 16 años;Inmigraciones;-;
Alboloduy;1991;Mujeres;De 16 a 39 años;Inmigraciones;-;
Alboloduy;1991;Mujeres;De 40 a 64 años;Inmigraciones;-;
Alboloduy;1991;Mujeres;De 65 y más años;Inmigraciones;1;
Alboloduy;1991;Mujeres;TOTAL;Inmigraciones;1;
Alboloduy;1991;Ambos sexos;Menores de 16 años;Inmigraciones;-;
Alboloduy;1991;Ambos sexos;De 16 a 39 años;Inmigraciones;-;
Alboloduy;1991;Ambos sexos;De 40 a 64 años;Inmigraciones;-;
Alboloduy;1991;Ambos sexos;De 65 y más años;Inmigraciones;1;
Alboloduy;1991;Ambos sexos;TOTAL;Inmigraciones;1;
Albox;1989;Hombres;Menores de 16 años;Inmigraciones;7;
Albox;1989;Hombres;De 16 a 39 años;Inmigraciones;25;
Albox;1989;Hombres;De 40 a 64 años;Inmigraciones;17;
Albox;1989;Hombres;De 65 y más años;Inmigraciones;4;
Albox;1989;Hombres;TOTAL;Inmigraciones;53;
Albox;1989;Mujeres;Menores de 16 años;Inmigraciones;14;
Albox;1989;Mujeres;De 16 a 39 años;Inmigraciones;33;
Albox;1989;Mujeres;De 40 a 64 años;Inmigraciones;12;
Albox;1989;Mujeres;De 65 y más años;Inmigraciones;4;
Albox;1989;Mujeres;TOTAL;Inmigraciones;63;
Albox;1989;Ambos sexos;Menores de 16 años;Inmigraciones;21;
Albox;1989;Ambos sexos;De 16 a 39 años;Inmigraciones;58;
Albox;1989;Ambos sexos;De 40 a 64 años;Inmigraciones;29;
Albox;1989;Ambos sexos;De 65 y más años;Inmigraciones;8;
Albox;1989;Ambos sexos;TOTAL;Inmigraciones;116;
Albox;1990;Hombres;Menores de 16 años;Inmigraciones;14;
Albox;1990;Hombres;De 16 a 39 años;Inmigraciones;33;
Albox;1990;Hombres;De 40 a 64 años;Inmigraciones;15;
Albox;1990;Hombres;De 65 y más años;Inmigraciones;9;
Albox;1990;Hombres;TOTAL;Inmigraciones;71;
Albox;1990;Mujeres;Menores de 16 años;Inmigraciones;12;
Albox;1990;Mujeres;De 16 a 39 años;Inmigraciones;46;
Albox;1990;Mujeres;De 40 a 64 años;Inmigraciones;14;
Albox;1990;Mujeres;De 65 y más años;Inmigraciones;4;
Albox;1990;Mujeres;TOTAL;Inmigraciones;76;
Albox;1990;Ambos sexos;Menores de 16 años;Inmigraciones;26;
Albox;1990;Ambos sexos;De 16 a 39 años;Inmigraciones;79;
Albox;1990;Ambos sexos;De 40 a 64 años;Inmigraciones;29;
Albox;1990;Ambos sexos;De 65 y más años;Inmigraciones;13;
Albox;1990;Ambos sexos;TOTAL;Inmigraciones;147;
Albox;1991;Hombres;Menores de 16 años;Inmigraciones;10;
Albox;1991;Hombres;De 16 a 39 años;Inmigraciones;10;
Albox;1991;Hombres;De 40 a 64 años;Inmigraciones;2;
Albox;1991;Hombres;De 65 y más años;Inmigraciones;-;
Albox;1991;Hombres;TOTAL;Inmigraciones;22;
Albox;1991;Mujeres;Menores de 16 años;Inmigraciones;4;
Albox;1991;Mujeres;De 16 a 39 años;Inmigraciones;14;
Albox;1991;Mujeres;De 40 a 64 años;Inmigraciones;2;
Albox;1991;Mujeres;De 65 y más años;Inmigraciones;-;
Albox;1991;Mujeres;TOTAL;Inmigraciones;20;
Albox;1991;Ambos sexos;Menores de 16 años;Inmigraciones;14;
Albox;1991;Ambos sexos;De 16 a 39 años;Inmigraciones;24;
Albox;1991;Ambos sexos;De 40 a 64 años;Inmigraciones;4;
Albox;1991;Ambos sexos;De 65 y más años;Inmigraciones;-;
Albox;1991;Ambos sexos;TOTAL;Inmigraciones;42;
Alcolea;1989;Hombres;Menores de 16 años;Inmigraciones;-;
Alcolea;1989;Hombres;De 16 a 39 años;Inmigraciones;4;
Alcolea;1989;Hombres;De 40 a 64 años;Inmigraciones;1;
Alcolea;1989;Hombres;De 65 y más años;Inmigraciones;2;
Alcolea;1989;Hombres;TOTAL;Inmigraciones;7;
Alcolea;1989;Mujeres;Menores de 16 años;Inmigraciones;-;
Alcolea;1989;Mujeres;De 16 a 39 años;Inmigraciones;4;
Alcolea;1989;Mujeres;De 40 a 64 años;Inmigraciones;-;
Alcolea;1989;Mujeres;De 65 y más años;Inmigraciones;-;
Alcolea;1989;Mujeres;TOTAL;Inmigraciones;4;
Alcolea;1989;Ambos sexos;Menores de 16 años;Inmigraciones;-;
Alcolea;1989;Ambos sexos;De 16 a 39 años;Inmigraciones;8;
Alcolea;1989;Ambos sexos;De 40 a 64 años;Inmigraciones;1;
Alcolea;1989;Ambos sexos;De 65 y más años;Inmigraciones;2;
Alcolea;1989;Ambos sexos;TOTAL;Inmigraciones;11;
Alcolea;1990;Hombres;Menores de 16 años;Inmigraciones;2;
Alcolea;1990;Hombres;De 16 a 39 años;Inmigraciones;3;
Alcolea;1990;Hombres;De 40 a 64 años;Inmigraciones;2;
Alcolea;1990;Hombres;De 65 y más años;Inmigraciones;-;
Alcolea;1990;Hombres;TOTAL;Inmigraciones;7;
Alcolea;1990;Mujeres;Menores de 16 años;Inmigraciones;2;
Alcolea;1990;Mujeres;De 16 a 39 años;Inmigraciones;8;
Alcolea;1990;Mujeres;De 40 a 64 años;Inmigraciones;1;
Alcolea;1990;Mujeres;De 65 y más años;Inmigraciones;1;
Alcolea;1990;Mujeres;TOTAL;Inmigraciones;12;
Alcolea;1990;Ambos sexos;Menores de 16 años;Inmigraciones;4;
Alcolea;1990;Ambos sexos;De 16 a 39 años;Inmigraciones;11;
Alcolea;1990;Ambos sexos;De 40 a 64 años;Inmigraciones;3;
Alcolea;1990;Ambos sexos;De 65 y más años;Inmigraciones;1;
Alcolea;1990;Ambos sexos;TOTAL;Inmigraciones;19;
Alcolea;1991;Hombres;Menores de 16 años;Inmigraciones;4;
Alcolea;1991;Hombres;De 16 a 39 años;Inmigraciones;2;
Alcolea;1991;Hombres;De 40 a 64 años;Inmigraciones;3;
Alcolea;1991;Hombres;De 65 y más años;Inmigraciones;-;
Alcolea;1991;Hombres;TOTAL;Inmigraciones;9;
Alcolea;1991;Mujeres;Menores de 16 años;Inmigraciones;2;
Alcolea;1991;Mujeres;De 16 a 39 años;Inmigraciones;3;
Alcolea;1991;Mujeres;De 40 a 64 años;Inmigraciones;1;
Alcolea;1991;Mujeres;De 65 y más años;Inmigraciones;1;
Alcolea;1991;Mujeres;TOTAL;Inmigraciones;7;
Alcolea;1991;Ambos sexos;Menores de 16 años;Inmigraciones;6;
Alcolea;1991;Ambos sexos;De 16 a 39 años;Inmigraciones;5;
Alcolea;1991;Ambos sexos;De 40 a 64 años;Inmigraciones;4;
Alcolea;1991;Ambos sexos;De 65 y más años;Inmigraciones;1;
Alcolea;1991;Ambos sexos;TOTAL;Inmigraciones;16;
Alcóntar;1989;Hombres;Menores de 16 años;Inmigraciones;-;
