Lugar de residencia;Anual;Edad;Medida;Valor;
Alcalá de los Gazules;2007;Índice de dependencia jóvenes;Población municipal;30,48813744205072;
Alcalá de los Gazules;2007;Índice de dependencia mayores;Población municipal;24,215980365421323;
Alcalá de los Gazules;2008;Índice de dependencia global;Población municipal;53,470715835141;
Alcalá de los Gazules;2008;Índice de dependencia jóvenes;Población municipal;29,663774403470715;
Alcalá de los Gazules;2008;Índice de dependencia mayores;Población municipal;23,806941431670282;
Alcalá de los Gazules;2009;Índice de dependencia global;Población municipal;52,77324632952691;
Alcalá de los Gazules;2009;Índice de dependencia jóvenes;Población municipal;29,41816204458945;
Alcalá de los Gazules;2009;Índice de dependencia mayores;Población municipal;23,355084284937465;
Alcalá del Valle;1996;Índice de dependencia global;Población municipal;54,19402267079613;
Alcalá del Valle;1996;Índice de dependencia jóvenes;Población municipal;37,20651983443496;
Alcalá del Valle;1996;Índice de dependencia mayores;Población municipal;16,987502836361163;
Alcalá del Valle;1998;Índice de dependencia global;Población municipal;53,35658238884046;
Alcalá del Valle;1998;Índice de dependencia jóvenes;Población municipal;35,74542284219703;
Alcalá del Valle;1998;Índice de dependencia mayores;Población municipal;17,611159546643417;
Alcalá del Valle;1999;Índice de dependencia global;Población municipal;85,84037386247002;
Alcalá del Valle;1999;Índice de dependencia jóvenes;Población municipal;66,09783857189183;
Alcalá del Valle;1999;Índice de dependencia mayores;Población municipal;19,742535290578186;
Alcalá del Valle;2000;Índice de dependencia global;Población municipal;88,04851944345344;
Alcalá del Valle;2000;Índice de dependencia jóvenes;Población municipal;67,96289689618266;
Alcalá del Valle;2000;Índice de dependencia mayores;Población municipal;20,08562254727078;
Alcalá del Valle;2001;Índice de dependencia global;Población municipal;86,01054481546572;
Alcalá del Valle;2001;Índice de dependencia jóvenes;Población municipal;65,76449912126537;
Alcalá del Valle;2001;Índice de dependencia mayores;Población municipal;20,24604569420035;
Alcalá del Valle;2002;Índice de dependencia global;Población municipal;48,717948717948715;
Alcalá del Valle;2002;Índice de dependencia jóvenes;Población municipal;29,811214426599044;
Alcalá del Valle;2002;Índice de dependencia mayores;Población municipal;18,906734291349675;
Alcalá del Valle;2003;Índice de dependencia global;Población municipal;49,18812989921613;
Alcalá del Valle;2003;Índice de dependencia jóvenes;Población municipal;29,955207166853302;
Alcalá del Valle;2003;Índice de dependencia mayores;Población municipal;19,232922732362823;
Alcalá del Valle;2004;Índice de dependencia global;Población municipal;48,452746027320885;
Alcalá del Valle;2004;Índice de dependencia jóvenes;Población municipal;28,51965430722052;
Alcalá del Valle;2004;Índice de dependencia mayores;Población municipal;19,933091720100364;
Alcalá del Valle;2005;Índice de dependencia global;Población municipal;49,330730619074174;
Alcalá del Valle;2005;Índice de dependencia jóvenes;Población municipal;28,75069715560513;
Alcalá del Valle;2005;Índice de dependencia mayores;Población municipal;20,580033463469046;
Alcalá del Valle;2006;Índice de dependencia global;Población municipal;49,12718204488778;
Alcalá del Valle;2006;Índice de dependencia jóvenes;Población municipal;27,847049044056526;
Alcalá del Valle;2006;Índice de dependencia mayores;Población municipal;21,280133000831256;
Alcalá del Valle;2007;Índice de dependencia global;Población municipal;48,56194690265487;
Alcalá del Valle;2007;Índice de dependencia jóvenes;Población municipal;27,26769911504425;
Alcalá del Valle;2007;Índice de dependencia mayores;Población municipal;21,294247787610622;
Alcalá del Valle;2008;Índice de dependencia global;Población municipal;48,19010776457585;
Alcalá del Valle;2008;Índice de dependencia jóvenes;Población municipal;26,609560652113846;
Alcalá del Valle;2008;Índice de dependencia mayores;Población municipal;21,580547112462007;
Alcalá del Valle;2009;Índice de dependencia global;Población municipal;47,55011135857461;
Alcalá del Valle;2009;Índice de dependencia jóvenes;Población municipal;25,528953229398667;
Alcalá del Valle;2009;Índice de dependencia mayores;Población municipal;22,021158129175948;
Algar;1996;Índice de dependencia global;Población municipal;47,188022462378214;
Algar;1996;Índice de dependencia jóvenes;Población municipal;26,40164523911672;
Algar;1996;Índice de dependencia mayores;Población municipal;20,7863772232615;
Algar;1998;Índice de dependencia global;Población municipal;50,36915504511895;
Algar;1998;Índice de dependencia jóvenes;Población municipal;26,825266611977028;
Algar;1998;Índice de dependencia mayores;Población municipal;23,54388843314192;
Algar;1999;Índice de dependencia global;Población municipal;50,179727665190654;
Algar;1999;Índice de dependencia jóvenes;Población municipal;25,885185503131495;
Algar;1999;Índice de dependencia mayores;Población municipal;24,294542162059162;
Algar;2000;Índice de dependencia global;Población municipal;49,0360435875943;
Algar;2000;Índice de dependencia jóvenes;Población municipal;24,308466051969823;
Algar;2000;Índice de dependencia mayores;Población municipal;24,727577535624476;
Algar;2001;Índice de dependencia global;Población municipal;50;
Algar;2001;Índice de dependencia jóvenes;Población municipal;23,247863247863247;
Algar;2001;Índice de dependencia mayores;Población municipal;26,752136752136753;
Algar;2002;Índice de dependencia global;Población municipal;50,4828797190518;
Algar;2002;Índice de dependencia jóvenes;Población municipal;22,651448639157156;
Algar;2002;Índice de dependencia mayores;Población municipal;27,831431079894642;
Algar;2003;Índice de dependencia global;Población municipal;50,18315018315018;
Algar;2003;Índice de dependencia jóvenes;Población municipal;22,71062271062271;
Algar;2003;Índice de dependencia mayores;Población municipal;27,472527472527474;
Algar;2004;Índice de dependencia global;Población municipal;51,01102941176471;
Algar;2004;Índice de dependencia jóvenes;Población municipal;22,702205882352942;
Algar;2004;Índice de dependencia mayores;Población municipal;28,308823529411764;
Algar;2005;Índice de dependencia global;Población municipal;49,72677595628415;
Algar;2005;Índice de dependencia jóvenes;Población municipal;21,67577413479053;
Algar;2005;Índice de dependencia mayores;Población municipal;28,051001821493628;
Algar;2006;Índice de dependencia global;Población municipal;49,90706319702603;
Algar;2006;Índice de dependencia jóvenes;Población municipal;21,096654275092938;
Algar;2006;Índice de dependencia mayores;Población municipal;28,810408921933085;
Algar;2007;Índice de dependencia global;Población municipal;49,81132075471698;
Algar;2007;Índice de dependencia jóvenes;Población municipal;20,566037735849058;
Algar;2007;Índice de dependencia mayores;Población municipal;29,245283018867923;
Algar;2008;Índice de dependencia global;Población municipal;49,665071770334926;
Algar;2008;Índice de dependencia jóvenes;Población municipal;20;
Algar;2008;Índice de dependencia mayores;Población municipal;29,665071770334926;
Algar;2009;Índice de dependencia global;Población municipal;50,487329434697855;
Algar;2009;Índice de dependencia jóvenes;Población municipal;19,78557504873294;
Algar;2009;Índice de dependencia mayores;Población municipal;30,701754385964914;
Algeciras;1996;Índice de dependencia global;Población municipal;50,00412555048285;
Algeciras;1996;Índice de dependencia jóvenes;Población municipal;33,13658993306691;
Algeciras;1996;Índice de dependencia mayores;Población municipal;16,867535617415946;
Algeciras;1998;Índice de dependencia global;Población municipal;47,75458892235956;
Algeciras;1998;Índice de dependencia jóvenes;Población municipal;30,37887362373602;
Algeciras;1998;Índice de dependencia mayores;Población municipal;17,37571529862354;
Algeciras;1999;Índice de dependencia global;Población municipal;46,87822926399586;
Algeciras;1999;Índice de dependencia jóvenes;Población municipal;29,284993610996374;
Algeciras;1999;Índice de dependencia mayores;Población municipal;17,59323565299949;
Algeciras;2000;Índice de dependencia global;Población municipal;46,291600067991126;
Algeciras;2000;Índice de dependencia jóvenes;Población municipal;28,537982031483764;
Algeciras;2000;Índice de dependencia mayores;Población municipal;17,75361803650736;
Algeciras;2001;Índice de dependencia global;Población municipal;45,446373047768006;
Algeciras;2001;Índice de dependencia jóvenes;Población municipal;27,567596138121303;
Algeciras;2001;Índice de dependencia mayores;Población municipal;17,878776909646703;
Algeciras;2002;Índice de dependencia global;Población municipal;45,29635227319145;
Algeciras;2002;Índice de dependencia jóvenes;Población municipal;27,192516645561867;
Algeciras;2002;Índice de dependencia mayores;Población municipal;18,103835627629593;
Algeciras;2003;Índice de dependencia global;Población municipal;44,90342347142667;
Algeciras;2003;Índice de dependencia jóvenes;Población municipal;26,772345810576798;
Algeciras;2003;Índice de dependencia mayores;Población municipal;18,131077660849872;
Algeciras;2004;Índice de dependencia global;Población municipal;44,53186778427962;
Algeciras;2004;Índice de dependencia jóvenes;Población municipal;26,373293267963522;
Algeciras;2004;Índice de dependencia mayores;Población municipal;18,158574516316094;
Algeciras;2005;Índice de dependencia global;Población municipal;44,01464954964282;
Algeciras;2005;Índice de dependencia jóvenes;Población municipal;26,032715602029192;
Algeciras;2005;Índice de dependencia mayores;Población municipal;17,981933947613623;
Algeciras;2006;Índice de dependencia global;Población municipal;45,04019726196286;
Algeciras;2006;Índice de dependencia jóvenes;Población municipal;26,693293606965813;
Algeciras;2006;Índice de dependencia mayores;Población municipal;18,346903654997046;
Algeciras;2007;Índice de dependencia global;Población municipal;44,93910655716864;
Algeciras;2007;Índice de dependencia jóvenes;Población municipal;26,565558973837433;
Algeciras;2007;Índice de dependencia mayores;Población municipal;18,373547583331217;
Algeciras;2008;Índice de dependencia global;Población municipal;45,25566750629723;
Algeciras;2008;Índice de dependencia jóvenes;Población municipal;26,80730478589421;
Algeciras;2008;Índice de dependencia mayores;Población municipal;18,448362720403022;
Algeciras;2009;Índice de dependencia global;Población municipal;45,969200623021656;
Algeciras;2009;Índice de dependencia jóvenes;Población municipal;27,116515098226397;
Algeciras;2009;Índice de dependencia mayores;Población municipal;18,852685524795255;
Algodonales;1996;Índice de dependencia global;Población municipal;54,49906543188231;
Algodonales;1996;Índice de dependencia jóvenes;Población municipal;34,04845359242133;
Algodonales;1996;Índice de dependencia mayores;Población municipal;20,45061183946098;
Algodonales;1998;Índice de dependencia global;Población municipal;51,87165775401069;
Algodonales;1998;Índice de dependencia jóvenes;Población municipal;31,069518716577537;
Algodonales;1998;Índice de dependencia mayores;Población municipal;20,802139037433154;
Algodonales;1999;Índice de dependencia global;Población municipal;51,119455494064326;
Algodonales;1999;Índice de dependencia jóvenes;Población municipal;29,47063271662222;
Algodonales;1999;Índice de dependencia mayores;Población municipal;21,648822777442103;
Algodonales;2000;Índice de dependencia global;Población municipal;51,32004310344828;
Algodonales;2000;Índice de dependencia jóvenes;Población municipal;29,040948275862068;
Algodonales;2000;Índice de dependencia mayores;Población municipal;22,279094827586206;
Algodonales;2001;Índice de dependencia global;Población municipal;52,04325651989041;
Algodonales;2001;Índice de dependencia jóvenes;Población municipal;28,392906317268128;
Algodonales;2001;Índice de dependencia mayores;Población municipal;23,650350202622278;
Algodonales;2002;Índice de dependencia global;Población municipal;53,11305297651556;
Algodonales;2002;Índice de dependencia jóvenes;Población municipal;28,181321682140908;
Algodonales;2002;Índice de dependencia mayores;Población municipal;24,93173129437466;
Algodonales;2003;Índice de dependencia global;Población municipal;54,168952276467365;
Algodonales;2003;Índice de dependencia jóvenes;Población municipal;28,716401535929787;
Algodonales;2003;Índice de dependencia mayores;Población municipal;25,45255074053758;
Algodonales;2004;Índice de dependencia global;Población municipal;53,4492123845736;
Algodonales;2004;Índice de dependencia jóvenes;Población municipal;27,89244975556763;
Algodonales;2004;Índice de dependencia mayores;Población municipal;25,556762629005974;
Algodonales;2005;Índice de dependencia global;Población municipal;53,197278911564624;
Algodonales;2005;Índice de dependencia jóvenes;Población municipal;27,70068027210884;
Algodonales;2005;Índice de dependencia mayores;Población municipal;25,49659863945578;
Algodonales;2006;Índice de dependencia global;Población municipal;52,607649104038515;
Algodonales;2006;Índice de dependencia jóvenes;Población municipal;26,932334848890076;
Algodonales;2006;Índice de dependencia mayores;Población municipal;25,675314255148436;
Algodonales;2007;Índice de dependencia global;Población municipal;52,61194029850746;
Algodonales;2007;Índice de dependencia jóvenes;Población municipal;26,812366737739872;
Algodonales;2007;Índice de dependencia mayores;Población municipal;25,79957356076759;
Algodonales;2008;Índice de dependencia global;Población municipal;52,21661799840722;
Algodonales;2008;Índice de dependencia jóvenes;Población municipal;26,28086010087603;
Algodonales;2008;Índice de dependencia mayores;Población municipal;25,935757897531193;
Algodonales;2009;Índice de dependencia global;Población municipal;54,086021505376344;
Algodonales;2009;Índice de dependencia jóvenes;Población municipal;26,505376344086024;
Algodonales;2009;Índice de dependencia mayores;Población municipal;27,580645161290324;
Arcos de la Frontera;1996;Índice de dependencia global;Población municipal;51,08413860216755;
Arcos de la Frontera;1996;Índice de dependencia jóvenes;Población municipal;35,54601744548012;
Arcos de la Frontera;1996;Índice de dependencia mayores;Población municipal;15,538121156687437;
Arcos de la Frontera;1998;Índice de dependencia global;Población municipal;50,71312803889789;
Arcos de la Frontera;1998;Índice de dependencia jóvenes;Población municipal;33,88978930307942;
Arcos de la Frontera;1998;Índice de dependencia mayores;Población municipal;16,823338735818478;
Arcos de la Frontera;1999;Índice de dependencia global;Población municipal;50,47970229650378;
Arcos de la Frontera;1999;Índice de dependencia jóvenes;Población municipal;32,80752783665478;
Arcos de la Frontera;1999;Índice de dependencia mayores;Población municipal;17,672174459849007;
Arcos de la Frontera;2000;Índice de dependencia global;Población municipal;50,27199028313893;
Arcos de la Frontera;2000;Índice de dependencia jóvenes;Población municipal;32,05840026550543;
Arcos de la Frontera;2000;Índice de dependencia mayores;Población municipal;18,213590017633503;
Arcos de la Frontera;2001;Índice de dependencia global;Población municipal;50,00007104828333;
Arcos de la Frontera;2001;Índice de dependencia jóvenes;Población municipal;31,490161454240738;
Arcos de la Frontera;2001;Índice de dependencia mayores;Población municipal;18,509909594042597;
Arcos de la Frontera;2002;Índice de dependencia global;Población municipal;49,42062572421784;
Arcos de la Frontera;2002;Índice de dependencia jóvenes;Población municipal;30,791109238386177;
Arcos de la Frontera;2002;Índice de dependencia mayores;Población municipal;18,629516485831665;
Arcos de la Frontera;2003;Índice de dependencia global;Población municipal;49,40466905838923;
Arcos de la Frontera;2003;Índice de dependencia jóvenes;Población municipal;30,54645661103312;
Arcos de la Frontera;2003;Índice de dependencia mayores;Población municipal;18,858212447356106;
Arcos de la Frontera;2004;Índice de dependencia global;Población municipal;48,794964949086626;
Arcos de la Frontera;2004;Índice de dependencia jóvenes;Población municipal;30,097733203704653;
Arcos de la Frontera;2004;Índice de dependencia mayores;Población municipal;18,697231745381977;
Arcos de la Frontera;2005;Índice de dependencia global;Población municipal;48,248929201310155;
Arcos de la Frontera;2005;Índice de dependencia jóvenes;Población municipal;29,30713025951121;
Arcos de la Frontera;2005;Índice de dependencia mayores;Población municipal;18,941798941798943;
Arcos de la Frontera;2006;Índice de dependencia global;Población municipal;48,3530112114297;
Arcos de la Frontera;2006;Índice de dependencia jóvenes;Población municipal;29,452326619704333;
Arcos de la Frontera;2006;Índice de dependencia mayores;Población municipal;18,90068459172537;
Arcos de la Frontera;2007;Índice de dependencia global;Población municipal;48,37078105242681;
Arcos de la Frontera;2007;Índice de dependencia jóvenes;Población municipal;29,680964886684176;
Arcos de la Frontera;2007;Índice de dependencia mayores;Población municipal;18,68981616574263;
Arcos de la Frontera;2008;Índice de dependencia global;Población municipal;48,15150936186473;
Arcos de la Frontera;2008;Índice de dependencia jóvenes;Población municipal;29,289262514329383;
Arcos de la Frontera;2008;Índice de dependencia mayores;Población municipal;18,862246847535346;
Arcos de la Frontera;2009;Índice de dependencia global;Población municipal;48,0550284629981;
Arcos de la Frontera;2009;Índice de dependencia jóvenes;Población municipal;28,923149905123342;
Arcos de la Frontera;2009;Índice de dependencia mayores;Población municipal;19,131878557874764;
Barbate;1996;Índice de dependencia global;Población municipal;52,844198275123546;
Barbate;1996;Índice de dependencia jóvenes;Población municipal;35,28975530031618;
Barbate;1996;Índice de dependencia mayores;Población municipal;17,554442974807362;
Barbate;1998;Índice de dependencia global;Población municipal;51,489597013893686;
Barbate;1998;Índice de dependencia jóvenes;Población municipal;33,1582221607797;
Barbate;1998;Índice de dependencia mayores;Población municipal;18,33137485311398;
Barbate;1999;Índice de dependencia global;Población municipal;50,708709341219546;
Barbate;1999;Índice de dependencia jóvenes;Población municipal;32,13946949358402;
Barbate;1999;Índice de dependencia mayores;Población municipal;18,569239847635526;
Barbate;2000;Índice de dependencia global;Población municipal;49,93960142438335;
Barbate;2000;Índice de dependencia jóvenes;Población municipal;31,275015013886637;
Barbate;2000;Índice de dependencia mayores;Población municipal;18,66458641049671;
Barbate;2001;Índice de dependencia global;Población municipal;47,957599081763554;
Barbate;2001;Índice de dependencia jóvenes;Población municipal;29,228276281142396;
Barbate;2001;Índice de dependencia mayores;Población municipal;18,72932280062116;
Barbate;2002;Índice de dependencia global;Población municipal;48,21010371361659;
Barbate;2002;Índice de dependencia jóvenes;Población municipal;29,220475075276013;
Barbate;2002;Índice de dependencia mayores;Población municipal;18,989628638340584;
Barbate;2003;Índice de dependencia global;Población municipal;47,884423779475256;
Barbate;2003;Índice de dependencia jóvenes;Población municipal;28,75456658917303;
Barbate;2003;Índice de dependencia mayores;Población municipal;19,129857190302225;
Barbate;2004;Índice de dependencia global;Población municipal;47,08696506979487;
Barbate;2004;Índice de dependencia jóvenes;Población municipal;28,029359722131204;
Barbate;2004;Índice de dependencia mayores;Población municipal;19,05760534766367;
Barbate;2005;Índice de dependencia global;Población municipal;46,725802243673364;
Barbate;2005;Índice de dependencia jóvenes;Población municipal;27,804591703626404;
Barbate;2005;Índice de dependencia mayores;Población municipal;18,92121054004696;
Barbate;2006;Índice de dependencia global;Población municipal;46,995317377731524;
Barbate;2006;Índice de dependencia jóvenes;Población municipal;27,32180020811655;
Barbate;2006;Índice de dependencia mayores;Población municipal;19,673517169614986;
Barbate;2007;Índice de dependencia global;Población municipal;46,18073537027447;
Barbate;2007;Índice de dependencia jóvenes;Población municipal;26,41765924391507;
Barbate;2007;Índice de dependencia mayores;Población municipal;19,7630761263594;
Barbate;2008;Índice de dependencia global;Población municipal;46,64998074701579;
Barbate;2008;Índice de dependencia jóvenes;Población municipal;26,54344756770633;
Barbate;2008;Índice de dependencia mayores;Población municipal;20,10653317930946;
Barbate;2009;Índice de dependencia global;Población municipal;46,047934727180014;
Barbate;2009;Índice de dependencia jóvenes;Población municipal;25,70117287098419;
Barbate;2009;Índice de dependencia mayores;Población municipal;20,34676185619582;
Benalup-Casas Viejas;1996;Índice de dependencia global;Población municipal;51,414322547056614;
Benalup-Casas Viejas;1996;Índice de dependencia jóvenes;Población municipal;38,10342214042256;
Benalup-Casas Viejas;1996;Índice de dependencia mayores;Población municipal;13,310900406634055;
Benalup-Casas Viejas;1998;Índice de dependencia global;Población municipal;49,685077519379846;
Benalup-Casas Viejas;1998;Índice de dependencia jóvenes;Población municipal;35,19864341085272;
Benalup-Casas Viejas;1998;Índice de dependencia mayores;Población municipal;14,486434108527133;
Benalup-Casas Viejas;1999;Índice de dependencia global;Población municipal;49,37842462153021;
Benalup-Casas Viejas;1999;Índice de dependencia jóvenes;Población municipal;34,18637086422848;
Benalup-Casas Viejas;1999;Índice de dependencia mayores;Población municipal;15,192053757301737;
Benalup-Casas Viejas;2000;Índice de dependencia global;Población municipal;47,24427837459132;
Benalup-Casas Viejas;2000;Índice de dependencia jóvenes;Población municipal;31,924334423166744;
Benalup-Casas Viejas;2000;Índice de dependencia mayores;Población municipal;15,319943951424566;
Benalup-Casas Viejas;2001;Índice de dependencia global;Población municipal;45,492085340674464;
Benalup-Casas Viejas;2001;Índice de dependencia jóvenes;Población municipal;29,73158981417756;
Benalup-Casas Viejas;2001;Índice de dependencia mayores;Población municipal;15,760495526496904;
Benalup-Casas Viejas;2002;Índice de dependencia global;Población municipal;44,894246076870594;
Benalup-Casas Viejas;2002;Índice de dependencia jóvenes;Población municipal;28,769615647032065;
Benalup-Casas Viejas;2002;Índice de dependencia mayores;Población municipal;16,124630429838525;
Benalup-Casas Viejas;2003;Índice de dependencia global;Población municipal;47,94091316025067;
Benalup-Casas Viejas;2003;Índice de dependencia jóvenes;Población municipal;31,602506714413607;
Benalup-Casas Viejas;2003;Índice de dependencia mayores;Población municipal;16,338406445837066;
Benalup-Casas Viejas;2004;Índice de dependencia global;Población municipal;47,67672318872495;
Benalup-Casas Viejas;2004;Índice de dependencia jóvenes;Población municipal;31,57894736842105;
Benalup-Casas Viejas;2004;Índice de dependencia mayores;Población municipal;16,097775820303898;
Benalup-Casas Viejas;2005;Índice de dependencia global;Población municipal;46,85801261143727;
Benalup-Casas Viejas;2005;Índice de dependencia jóvenes;Población municipal;30,876277451619917;
Benalup-Casas Viejas;2005;Índice de dependencia mayores;Población municipal;15,981735159817351;
Benalup-Casas Viejas;2006;Índice de dependencia global;Población municipal;45,846611429785426;
Benalup-Casas Viejas;2006;Índice de dependencia jóvenes;Población municipal;29,785425961334184;
Benalup-Casas Viejas;2006;Índice de dependencia mayores;Población municipal;16,061185468451242;
Benalup-Casas Viejas;2007;Índice de dependencia global;Población municipal;45,774647887323944;
Benalup-Casas Viejas;2007;Índice de dependencia jóvenes;Población municipal;30,01242750621375;
Benalup-Casas Viejas;2007;Índice de dependencia mayores;Población municipal;15,76222038111019;
Benalup-Casas Viejas;2008;Índice de dependencia global;Población municipal;46,08144055657868;
Benalup-Casas Viejas;2008;Índice de dependencia jóvenes;Población municipal;29,83425414364641;
Benalup-Casas Viejas;2008;Índice de dependencia mayores;Población municipal;16,24718641293227;
Benalup-Casas Viejas;2009;Índice de dependencia global;Población municipal;45,43420785031523;
Benalup-Casas Viejas;2009;Índice de dependencia jóvenes;Población municipal;28,981086028065896;
Benalup-Casas Viejas;2009;Índice de dependencia mayores;Población municipal;16,45312182224934;
Benaocaz;1996;Índice de dependencia global;Población municipal;53,084973471807054;
Benaocaz;1996;Índice de dependencia jóvenes;Población municipal;32,81874146925755;
Benaocaz;1996;Índice de dependencia mayores;Población municipal;20,266232002549494;
Benaocaz;1998;Índice de dependencia global;Población municipal;53,76623376623376;
Benaocaz;1998;Índice de dependencia jóvenes;Población municipal;31,16883116883117;
Benaocaz;1998;Índice de dependencia mayores;Población municipal;22,597402597402596;
Benaocaz;1999;Índice de dependencia global;Población municipal;55,21645229103712;
Benaocaz;1999;Índice de dependencia jóvenes;Población municipal;32,569963765684;
Benaocaz;1999;Índice de dependencia mayores;Población municipal;22,646488525353114;
Benaocaz;2000;Índice de dependencia global;Población municipal;49,095022624434385;
Benaocaz;2000;Índice de dependencia jóvenes;Población municipal;28,054298642533936;
Benaocaz;2000;Índice de dependencia mayores;Población municipal;21,040723981900452;
Benaocaz;2001;Índice de dependencia global;Población municipal;47,11111111111111;
Benaocaz;2001;Índice de dependencia jóvenes;Población municipal;26,444444444444443;
Benaocaz;2001;Índice de dependencia mayores;Población municipal;20,666666666666668;
