Lugar de destino;Anual;Sexo;Edad;Medida;Valor;
Córdoba;2021;Mujeres;De 15 a 19 años;Inmigraciones ;418;
Córdoba;2021;Mujeres;De 20 a 24 años;Inmigraciones ;713;
Córdoba;2021;Mujeres;De 25 a 29 años;Inmigraciones ;1050;
Córdoba;2021;Mujeres;De 30 a 34 años;Inmigraciones ;1157;
Córdoba;2021;Mujeres;De 35 a 39 años;Inmigraciones ;895;
Córdoba;2021;Mujeres;De 40 a 44 años;Inmigraciones ;728;
Córdoba;2021;Mujeres;De 45 a 49 años;Inmigraciones ;484;
Córdoba;2021;Mujeres;De 50 a 54 años;Inmigraciones ;403;
Córdoba;2021;Mujeres;De 55 a 59 años;Inmigraciones ;357;
Córdoba;2021;Mujeres;De 60 a 64 años;Inmigraciones ;263;
Córdoba;2021;Mujeres;De 65 y más años;Inmigraciones ;890;
Córdoba;2021;Mujeres;TOTAL;Inmigraciones ;8631;
Córdoba;2022;Ambos sexos;De 0 a 4 años;Inmigraciones ;1245;
Córdoba;2022;Ambos sexos;De 5 a 9 años;Inmigraciones ;1004;
Córdoba;2022;Ambos sexos;De 10 a 14 años;Inmigraciones ;995;
Córdoba;2022;Ambos sexos;De 15 a 19 años;Inmigraciones ;1145;
Córdoba;2022;Ambos sexos;De 20 a 24 años;Inmigraciones ;1951;
Córdoba;2022;Ambos sexos;De 25 a 29 años;Inmigraciones ;2920;
Córdoba;2022;Ambos sexos;De 30 a 34 años;Inmigraciones ;2772;
Córdoba;2022;Ambos sexos;De 35 a 39 años;Inmigraciones ;2119;
Córdoba;2022;Ambos sexos;De 40 a 44 años;Inmigraciones ;1695;
Córdoba;2022;Ambos sexos;De 45 a 49 años;Inmigraciones ;1348;
Córdoba;2022;Ambos sexos;De 50 a 54 años;Inmigraciones ;1031;
Córdoba;2022;Ambos sexos;De 55 a 59 años;Inmigraciones ;862;
Córdoba;2022;Ambos sexos;De 60 a 64 años;Inmigraciones ;683;
Córdoba;2022;Ambos sexos;De 65 y más años;Inmigraciones ;2049;
Córdoba;2022;Ambos sexos;TOTAL;Inmigraciones ;21819;
Córdoba;2022;Hombres;De 0 a 4 años;Inmigraciones ;614;
Córdoba;2022;Hombres;De 5 a 9 años;Inmigraciones ;511;
Córdoba;2022;Hombres;De 10 a 14 años;Inmigraciones ;516;
Córdoba;2022;Hombres;De 15 a 19 años;Inmigraciones ;570;
Córdoba;2022;Hombres;De 20 a 24 años;Inmigraciones ;897;
Córdoba;2022;Hombres;De 25 a 29 años;Inmigraciones ;1354;
Córdoba;2022;Hombres;De 30 a 34 años;Inmigraciones ;1373;
Córdoba;2022;Hombres;De 35 a 39 años;Inmigraciones ;1008;
Córdoba;2022;Hombres;De 40 a 44 años;Inmigraciones ;849;
Córdoba;2022;Hombres;De 45 a 49 años;Inmigraciones ;676;
Córdoba;2022;Hombres;De 50 a 54 años;Inmigraciones ;490;
Córdoba;2022;Hombres;De 55 a 59 años;Inmigraciones ;415;
Córdoba;2022;Hombres;De 60 a 64 años;Inmigraciones ;349;
Córdoba;2022;Hombres;De 65 y más años;Inmigraciones ;906;
Córdoba;2022;Hombres;TOTAL;Inmigraciones ;10528;
Córdoba;2022;Mujeres;De 0 a 4 años;Inmigraciones ;631;
Córdoba;2022;Mujeres;De 5 a 9 años;Inmigraciones ;493;
Córdoba;2022;Mujeres;De 10 a 14 años;Inmigraciones ;479;
Córdoba;2022;Mujeres;De 15 a 19 años;Inmigraciones ;575;
Córdoba;2022;Mujeres;De 20 a 24 años;Inmigraciones ;1054;
Córdoba;2022;Mujeres;De 25 a 29 años;Inmigraciones ;1566;
Córdoba;2022;Mujeres;De 30 a 34 años;Inmigraciones ;1399;
Córdoba;2022;Mujeres;De 35 a 39 años;Inmigraciones ;1111;
Córdoba;2022;Mujeres;De 40 a 44 años;Inmigraciones ;846;
Córdoba;2022;Mujeres;De 45 a 49 años;Inmigraciones ;672;
Córdoba;2022;Mujeres;De 50 a 54 años;Inmigraciones ;541;
Córdoba;2022;Mujeres;De 55 a 59 años;Inmigraciones ;447;
Córdoba;2022;Mujeres;De 60 a 64 años;Inmigraciones ;334;
Córdoba;2022;Mujeres;De 65 y más años;Inmigraciones ;1143;
Córdoba;2022;Mujeres;TOTAL;Inmigraciones ;11291;
Córdoba;2023;Ambos sexos;De 0 a 4 años;Inmigraciones ;1197;
Córdoba;2023;Ambos sexos;De 5 a 9 años;Inmigraciones ;972;
Córdoba;2023;Ambos sexos;De 10 a 14 años;Inmigraciones ;884;
Córdoba;2023;Ambos sexos;De 15 a 19 años;Inmigraciones ;1068;
Córdoba;2023;Ambos sexos;De 20 a 24 años;Inmigraciones ;1765;
Córdoba;2023;Ambos sexos;De 25 a 29 años;Inmigraciones ;2469;
Córdoba;2023;Ambos sexos;De 30 a 34 años;Inmigraciones ;2632;
Córdoba;2023;Ambos sexos;De 35 a 39 años;Inmigraciones ;2071;
Córdoba;2023;Ambos sexos;De 40 a 44 años;Inmigraciones ;1699;
Córdoba;2023;Ambos sexos;De 45 a 49 años;Inmigraciones ;1343;
Córdoba;2023;Ambos sexos;De 50 a 54 años;Inmigraciones ;1028;
Córdoba;2023;Ambos sexos;De 55 a 59 años;Inmigraciones ;851;
Córdoba;2023;Ambos sexos;De 60 a 64 años;Inmigraciones ;686;
Córdoba;2023;Ambos sexos;De 65 y más años;Inmigraciones ;2054;
Córdoba;2023;Ambos sexos;TOTAL;Inmigraciones ;20719;
Córdoba;2023;Hombres;De 0 a 4 años;Inmigraciones ;597;
Córdoba;2023;Hombres;De 5 a 9 años;Inmigraciones ;491;
Córdoba;2023;Hombres;De 10 a 14 años;Inmigraciones ;427;
Córdoba;2023;Hombres;De 15 a 19 años;Inmigraciones ;529;
Córdoba;2023;Hombres;De 20 a 24 años;Inmigraciones ;801;
Córdoba;2023;Hombres;De 25 a 29 años;Inmigraciones ;1144;
Córdoba;2023;Hombres;De 30 a 34 años;Inmigraciones ;1274;
Córdoba;2023;Hombres;De 35 a 39 años;Inmigraciones ;1008;
Córdoba;2023;Hombres;De 40 a 44 años;Inmigraciones ;851;
Córdoba;2023;Hombres;De 45 a 49 años;Inmigraciones ;658;
Córdoba;2023;Hombres;De 50 a 54 años;Inmigraciones ;493;
Córdoba;2023;Hombres;De 55 a 59 años;Inmigraciones ;416;
Córdoba;2023;Hombres;De 60 a 64 años;Inmigraciones ;335;
Córdoba;2023;Hombres;De 65 y más años;Inmigraciones ;894;
Córdoba;2023;Hombres;TOTAL;Inmigraciones ;9918;
Córdoba;2023;Mujeres;De 0 a 4 años;Inmigraciones ;600;
Córdoba;2023;Mujeres;De 5 a 9 años;Inmigraciones ;481;
Córdoba;2023;Mujeres;De 10 a 14 años;Inmigraciones ;457;
Córdoba;2023;Mujeres;De 15 a 19 años;Inmigraciones ;539;
Córdoba;2023;Mujeres;De 20 a 24 años;Inmigraciones ;964;
Córdoba;2023;Mujeres;De 25 a 29 años;Inmigraciones ;1325;
Córdoba;2023;Mujeres;De 30 a 34 años;Inmigraciones ;1358;
Córdoba;2023;Mujeres;De 35 a 39 años;Inmigraciones ;1063;
Córdoba;2023;Mujeres;De 40 a 44 años;Inmigraciones ;848;
Córdoba;2023;Mujeres;De 45 a 49 años;Inmigraciones ;685;
Córdoba;2023;Mujeres;De 50 a 54 años;Inmigraciones ;535;
Córdoba;2023;Mujeres;De 55 a 59 años;Inmigraciones ;435;
Córdoba;2023;Mujeres;De 60 a 64 años;Inmigraciones ;351;
Córdoba;2023;Mujeres;De 65 y más años;Inmigraciones ;1160;
Córdoba;2023;Mujeres;TOTAL;Inmigraciones ;10801;
Adamuz;2021;Ambos sexos;De 0 a 4 años;Inmigraciones ;3;
Adamuz;2021;Ambos sexos;De 5 a 9 años;Inmigraciones ;6;
Adamuz;2021;Ambos sexos;De 10 a 14 años;Inmigraciones ;1;
Adamuz;2021;Ambos sexos;De 15 a 19 años;Inmigraciones ;7;
Adamuz;2021;Ambos sexos;De 20 a 24 años;Inmigraciones ;6;
Adamuz;2021;Ambos sexos;De 25 a 29 años;Inmigraciones ;9;
Adamuz;2021;Ambos sexos;De 30 a 34 años;Inmigraciones ;15;
Adamuz;2021;Ambos sexos;De 35 a 39 años;Inmigraciones ;13;
Adamuz;2021;Ambos sexos;De 40 a 44 años;Inmigraciones ;12;
Adamuz;2021;Ambos sexos;De 45 a 49 años;Inmigraciones ;7;
Adamuz;2021;Ambos sexos;De 50 a 54 años;Inmigraciones ;2;
Adamuz;2021;Ambos sexos;De 55 a 59 años;Inmigraciones ;2;
Adamuz;2021;Ambos sexos;De 60 a 64 años;Inmigraciones ;1;
Adamuz;2021;Ambos sexos;De 65 y más años;Inmigraciones ;9;
Adamuz;2021;Ambos sexos;TOTAL;Inmigraciones ;93;
Adamuz;2021;Hombres;De 0 a 4 años;Inmigraciones ;2;
Adamuz;2021;Hombres;De 5 a 9 años;Inmigraciones ;2;
Adamuz;2021;Hombres;De 10 a 14 años;Inmigraciones ;-;
Adamuz;2021;Hombres;De 15 a 19 años;Inmigraciones ;3;
Adamuz;2021;Hombres;De 20 a 24 años;Inmigraciones ;2;
Adamuz;2021;Hombres;De 25 a 29 años;Inmigraciones ;8;
Adamuz;2021;Hombres;De 30 a 34 años;Inmigraciones ;5;
Adamuz;2021;Hombres;De 35 a 39 años;Inmigraciones ;10;
Adamuz;2021;Hombres;De 40 a 44 años;Inmigraciones ;6;
Adamuz;2021;Hombres;De 45 a 49 años;Inmigraciones ;2;
Adamuz;2021;Hombres;De 50 a 54 años;Inmigraciones ;-;
Adamuz;2021;Hombres;De 55 a 59 años;Inmigraciones ;1;
Adamuz;2021;Hombres;De 60 a 64 años;Inmigraciones ;1;
Adamuz;2021;Hombres;De 65 y más años;Inmigraciones ;4;
Adamuz;2021;Hombres;TOTAL;Inmigraciones ;46;
Adamuz;2021;Mujeres;De 0 a 4 años;Inmigraciones ;1;
Adamuz;2021;Mujeres;De 5 a 9 años;Inmigraciones ;4;
Adamuz;2021;Mujeres;De 10 a 14 años;Inmigraciones ;1;
Adamuz;2021;Mujeres;De 15 a 19 años;Inmigraciones ;4;
Adamuz;2021;Mujeres;De 20 a 24 años;Inmigraciones ;4;
Adamuz;2021;Mujeres;De 25 a 29 años;Inmigraciones ;1;
Adamuz;2021;Mujeres;De 30 a 34 años;Inmigraciones ;10;
Adamuz;2021;Mujeres;De 35 a 39 años;Inmigraciones ;3;
Adamuz;2021;Mujeres;De 40 a 44 años;Inmigraciones ;6;
Adamuz;2021;Mujeres;De 45 a 49 años;Inmigraciones ;5;
Adamuz;2021;Mujeres;De 50 a 54 años;Inmigraciones ;2;
Adamuz;2021;Mujeres;De 55 a 59 años;Inmigraciones ;1;
Adamuz;2021;Mujeres;De 60 a 64 años;Inmigraciones ;-;
Adamuz;2021;Mujeres;De 65 y más años;Inmigraciones ;5;
Adamuz;2021;Mujeres;TOTAL;Inmigraciones ;47;
Adamuz;2022;Ambos sexos;De 0 a 4 años;Inmigraciones ;6;
Adamuz;2022;Ambos sexos;De 5 a 9 años;Inmigraciones ;3;
Adamuz;2022;Ambos sexos;De 10 a 14 años;Inmigraciones ;2;
Adamuz;2022;Ambos sexos;De 15 a 19 años;Inmigraciones ;2;
Adamuz;2022;Ambos sexos;De 20 a 24 años;Inmigraciones ;13;
Adamuz;2022;Ambos sexos;De 25 a 29 años;Inmigraciones ;13;
Adamuz;2022;Ambos sexos;De 30 a 34 años;Inmigraciones ;14;
Adamuz;2022;Ambos sexos;De 35 a 39 años;Inmigraciones ;7;
Adamuz;2022;Ambos sexos;De 40 a 44 años;Inmigraciones ;3;
Adamuz;2022;Ambos sexos;De 45 a 49 años;Inmigraciones ;3;
Adamuz;2022;Ambos sexos;De 50 a 54 años;Inmigraciones ;3;
Adamuz;2022;Ambos sexos;De 55 a 59 años;Inmigraciones ;2;
Adamuz;2022;Ambos sexos;De 60 a 64 años;Inmigraciones ;3;
Adamuz;2022;Ambos sexos;De 65 y más años;Inmigraciones ;10;
Adamuz;2022;Ambos sexos;TOTAL;Inmigraciones ;84;
Adamuz;2022;Hombres;De 0 a 4 años;Inmigraciones ;5;
Adamuz;2022;Hombres;De 5 a 9 años;Inmigraciones ;2;
Adamuz;2022;Hombres;De 10 a 14 años;Inmigraciones ;2;
Adamuz;2022;Hombres;De 15 a 19 años;Inmigraciones ;2;
Adamuz;2022;Hombres;De 20 a 24 años;Inmigraciones ;8;
Adamuz;2022;Hombres;De 25 a 29 años;Inmigraciones ;8;
Adamuz;2022;Hombres;De 30 a 34 años;Inmigraciones ;7;
Adamuz;2022;Hombres;De 35 a 39 años;Inmigraciones ;5;
Adamuz;2022;Hombres;De 40 a 44 años;Inmigraciones ;1;
Adamuz;2022;Hombres;De 45 a 49 años;Inmigraciones ;2;
Adamuz;2022;Hombres;De 50 a 54 años;Inmigraciones ;2;
Adamuz;2022;Hombres;De 55 a 59 años;Inmigraciones ;1;
Adamuz;2022;Hombres;De 60 a 64 años;Inmigraciones ;1;
Adamuz;2022;Hombres;De 65 y más años;Inmigraciones ;3;
Adamuz;2022;Hombres;TOTAL;Inmigraciones ;49;
Adamuz;2022;Mujeres;De 0 a 4 años;Inmigraciones ;1;
Adamuz;2022;Mujeres;De 5 a 9 años;Inmigraciones ;1;
Adamuz;2022;Mujeres;De 10 a 14 años;Inmigraciones ;-;
Adamuz;2022;Mujeres;De 15 a 19 años;Inmigraciones ;-;
Adamuz;2022;Mujeres;De 20 a 24 años;Inmigraciones ;5;
Adamuz;2022;Mujeres;De 25 a 29 años;Inmigraciones ;5;
Adamuz;2022;Mujeres;De 30 a 34 años;Inmigraciones ;7;
Adamuz;2022;Mujeres;De 35 a 39 años;Inmigraciones ;2;
Adamuz;2022;Mujeres;De 40 a 44 años;Inmigraciones ;2;
Adamuz;2022;Mujeres;De 45 a 49 años;Inmigraciones ;1;
Adamuz;2022;Mujeres;De 50 a 54 años;Inmigraciones ;1;
Adamuz;2022;Mujeres;De 55 a 59 años;Inmigraciones ;1;
Adamuz;2022;Mujeres;De 60 a 64 años;Inmigraciones ;2;
Adamuz;2022;Mujeres;De 65 y más años;Inmigraciones ;7;
Adamuz;2022;Mujeres;TOTAL;Inmigraciones ;35;
Adamuz;2023;Ambos sexos;De 0 a 4 años;Inmigraciones ;5;
Adamuz;2023;Ambos sexos;De 5 a 9 años;Inmigraciones ;3;
Adamuz;2023;Ambos sexos;De 10 a 14 años;Inmigraciones ;2;
Adamuz;2023;Ambos sexos;De 15 a 19 años;Inmigraciones ;2;
Adamuz;2023;Ambos sexos;De 20 a 24 años;Inmigraciones ;4;
Adamuz;2023;Ambos sexos;De 25 a 29 años;Inmigraciones ;14;
Adamuz;2023;Ambos sexos;De 30 a 34 años;Inmigraciones ;18;
Adamuz;2023;Ambos sexos;De 35 a 39 años;Inmigraciones ;8;
Adamuz;2023;Ambos sexos;De 40 a 44 años;Inmigraciones ;9;
Adamuz;2023;Ambos sexos;De 45 a 49 años;Inmigraciones ;4;
Adamuz;2023;Ambos sexos;De 50 a 54 años;Inmigraciones ;3;
Adamuz;2023;Ambos sexos;De 55 a 59 años;Inmigraciones ;1;
Adamuz;2023;Ambos sexos;De 60 a 64 años;Inmigraciones ;3;
Adamuz;2023;Ambos sexos;De 65 y más años;Inmigraciones ;10;
Adamuz;2023;Ambos sexos;TOTAL;Inmigraciones ;86;
Adamuz;2023;Hombres;De 0 a 4 años;Inmigraciones ;1;
Adamuz;2023;Hombres;De 5 a 9 años;Inmigraciones ;1;
Adamuz;2023;Hombres;De 10 a 14 años;Inmigraciones ;-;
Adamuz;2023;Hombres;De 15 a 19 años;Inmigraciones ;-;
Adamuz;2023;Hombres;De 20 a 24 años;Inmigraciones ;2;
Adamuz;2023;Hombres;De 25 a 29 años;Inmigraciones ;7;
Adamuz;2023;Hombres;De 30 a 34 años;Inmigraciones ;8;
Adamuz;2023;Hombres;De 35 a 39 años;Inmigraciones ;5;
Adamuz;2023;Hombres;De 40 a 44 años;Inmigraciones ;6;
Adamuz;2023;Hombres;De 45 a 49 años;Inmigraciones ;2;
Adamuz;2023;Hombres;De 50 a 54 años;Inmigraciones ;2;
Adamuz;2023;Hombres;De 55 a 59 años;Inmigraciones ;1;
Adamuz;2023;Hombres;De 60 a 64 años;Inmigraciones ;3;
Adamuz;2023;Hombres;De 65 y más años;Inmigraciones ;4;
Adamuz;2023;Hombres;TOTAL;Inmigraciones ;42;
Adamuz;2023;Mujeres;De 0 a 4 años;Inmigraciones ;4;
Adamuz;2023;Mujeres;De 5 a 9 años;Inmigraciones ;2;
Adamuz;2023;Mujeres;De 10 a 14 años;Inmigraciones ;2;
Adamuz;2023;Mujeres;De 15 a 19 años;Inmigraciones ;2;
Adamuz;2023;Mujeres;De 20 a 24 años;Inmigraciones ;2;
Adamuz;2023;Mujeres;De 25 a 29 años;Inmigraciones ;7;
Adamuz;2023;Mujeres;De 30 a 34 años;Inmigraciones ;10;
Adamuz;2023;Mujeres;De 35 a 39 años;Inmigraciones ;3;
Adamuz;2023;Mujeres;De 40 a 44 años;Inmigraciones ;3;
Adamuz;2023;Mujeres;De 45 a 49 años;Inmigraciones ;2;
Adamuz;2023;Mujeres;De 50 a 54 años;Inmigraciones ;1;
Adamuz;2023;Mujeres;De 55 a 59 años;Inmigraciones ;-;
Adamuz;2023;Mujeres;De 60 a 64 años;Inmigraciones ;-;
Adamuz;2023;Mujeres;De 65 y más años;Inmigraciones ;6;
Adamuz;2023;Mujeres;TOTAL;Inmigraciones ;44;
Aguilar de la Frontera;2021;Ambos sexos;De 0 a 4 años;Inmigraciones ;17;
Aguilar de la Frontera;2021;Ambos sexos;De 5 a 9 años;Inmigraciones ;6;
Aguilar de la Frontera;2021;Ambos sexos;De 10 a 14 años;Inmigraciones ;7;
Aguilar de la Frontera;2021;Ambos sexos;De 15 a 19 años;Inmigraciones ;9;
Aguilar de la Frontera;2021;Ambos sexos;De 20 a 24 años;Inmigraciones ;25;
Aguilar de la Frontera;2021;Ambos sexos;De 25 a 29 años;Inmigraciones ;26;
Aguilar de la Frontera;2021;Ambos sexos;De 30 a 34 años;Inmigraciones ;31;
Aguilar de la Frontera;2021;Ambos sexos;De 35 a 39 años;Inmigraciones ;21;
Aguilar de la Frontera;2021;Ambos sexos;De 40 a 44 años;Inmigraciones ;16;
Aguilar de la Frontera;2021;Ambos sexos;De 45 a 49 años;Inmigraciones ;14;
Aguilar de la Frontera;2021;Ambos sexos;De 50 a 54 años;Inmigraciones ;15;
Aguilar de la Frontera;2021;Ambos sexos;De 55 a 59 años;Inmigraciones ;5;
Aguilar de la Frontera;2021;Ambos sexos;De 60 a 64 años;Inmigraciones ;5;
Aguilar de la Frontera;2021;Ambos sexos;De 65 y más años;Inmigraciones ;49;
Aguilar de la Frontera;2021;Ambos sexos;TOTAL;Inmigraciones ;246;
Aguilar de la Frontera;2021;Hombres;De 0 a 4 años;Inmigraciones ;10;
Aguilar de la Frontera;2021;Hombres;De 5 a 9 años;Inmigraciones ;4;
Aguilar de la Frontera;2021;Hombres;De 10 a 14 años;Inmigraciones ;5;
Aguilar de la Frontera;2021;Hombres;De 15 a 19 años;Inmigraciones ;5;
Aguilar de la Frontera;2021;Hombres;De 20 a 24 años;Inmigraciones ;12;
Aguilar de la Frontera;2021;Hombres;De 25 a 29 años;Inmigraciones ;15;
Aguilar de la Frontera;2021;Hombres;De 30 a 34 años;Inmigraciones ;14;
Aguilar de la Frontera;2021;Hombres;De 35 a 39 años;Inmigraciones ;10;
Aguilar de la Frontera;2021;Hombres;De 40 a 44 años;Inmigraciones ;11;
Aguilar de la Frontera;2021;Hombres;De 45 a 49 años;Inmigraciones ;5;
Aguilar de la Frontera;2021;Hombres;De 50 a 54 años;Inmigraciones ;6;
Aguilar de la Frontera;2021;Hombres;De 55 a 59 años;Inmigraciones ;2;
Aguilar de la Frontera;2021;Hombres;De 60 a 64 años;Inmigraciones ;2;
Aguilar de la Frontera;2021;Hombres;De 65 y más años;Inmigraciones ;23;
Aguilar de la Frontera;2021;Hombres;TOTAL;Inmigraciones ;124;
Aguilar de la Frontera;2021;Mujeres;De 0 a 4 años;Inmigraciones ;7;
Aguilar de la Frontera;2021;Mujeres;De 5 a 9 años;Inmigraciones ;2;
Aguilar de la Frontera;2021;Mujeres;De 10 a 14 años;Inmigraciones ;2;
Aguilar de la Frontera;2021;Mujeres;De 15 a 19 años;Inmigraciones ;4;
Aguilar de la Frontera;2021;Mujeres;De 20 a 24 años;Inmigraciones ;13;
Aguilar de la Frontera;2021;Mujeres;De 25 a 29 años;Inmigraciones ;11;
Aguilar de la Frontera;2021;Mujeres;De 30 a 34 años;Inmigraciones ;17;
Aguilar de la Frontera;2021;Mujeres;De 35 a 39 años;Inmigraciones ;11;
Aguilar de la Frontera;2021;Mujeres;De 40 a 44 años;Inmigraciones ;5;
Aguilar de la Frontera;2021;Mujeres;De 45 a 49 años;Inmigraciones ;9;
Aguilar de la Frontera;2021;Mujeres;De 50 a 54 años;Inmigraciones ;9;
Aguilar de la Frontera;2021;Mujeres;De 55 a 59 años;Inmigraciones ;3;
Aguilar de la Frontera;2021;Mujeres;De 60 a 64 años;Inmigraciones ;3;
Aguilar de la Frontera;2021;Mujeres;De 65 y más años;Inmigraciones ;26;
Aguilar de la Frontera;2021;Mujeres;TOTAL;Inmigraciones ;122;
Aguilar de la Frontera;2022;Ambos sexos;De 0 a 4 años;Inmigraciones ;25;
Aguilar de la Frontera;2022;Ambos sexos;De 5 a 9 años;Inmigraciones ;11;
Aguilar de la Frontera;2022;Ambos sexos;De 10 a 14 años;Inmigraciones ;12;
Aguilar de la Frontera;2022;Ambos sexos;De 15 a 19 años;Inmigraciones ;11;
Aguilar de la Frontera;2022;Ambos sexos;De 20 a 24 años;Inmigraciones ;21;
Aguilar de la Frontera;2022;Ambos sexos;De 25 a 29 años;Inmigraciones ;33;
Aguilar de la Frontera;2022;Ambos sexos;De 30 a 34 años;Inmigraciones ;34;
Aguilar de la Frontera;2022;Ambos sexos;De 35 a 39 años;Inmigraciones ;30;
Aguilar de la Frontera;2022;Ambos sexos;De 40 a 44 años;Inmigraciones ;22;
Aguilar de la Frontera;2022;Ambos sexos;De 45 a 49 años;Inmigraciones ;17;
Aguilar de la Frontera;2022;Ambos sexos;De 50 a 54 años;Inmigraciones ;13;
Aguilar de la Frontera;2022;Ambos sexos;De 55 a 59 años;Inmigraciones ;9;
Aguilar de la Frontera;2022;Ambos sexos;De 60 a 64 años;Inmigraciones ;13;
Aguilar de la Frontera;2022;Ambos sexos;De 65 y más años;Inmigraciones ;53;
Aguilar de la Frontera;2022;Ambos sexos;TOTAL;Inmigraciones ;304;
Aguilar de la Frontera;2022;Hombres;De 0 a 4 años;Inmigraciones ;13;
Aguilar de la Frontera;2022;Hombres;De 5 a 9 años;Inmigraciones ;5;
Aguilar de la Frontera;2022;Hombres;De 10 a 14 años;Inmigraciones ;8;
Aguilar de la Frontera;2022;Hombres;De 15 a 19 años;Inmigraciones ;6;
Aguilar de la Frontera;2022;Hombres;De 20 a 24 años;Inmigraciones ;7;
Aguilar de la Frontera;2022;Hombres;De 25 a 29 años;Inmigraciones ;14;
Aguilar de la Frontera;2022;Hombres;De 30 a 34 años;Inmigraciones ;14;
Aguilar de la Frontera;2022;Hombres;De 35 a 39 años;Inmigraciones ;13;
Aguilar de la Frontera;2022;Hombres;De 40 a 44 años;Inmigraciones ;11;
Aguilar de la Frontera;2022;Hombres;De 45 a 49 años;Inmigraciones ;8;
Aguilar de la Frontera;2022;Hombres;De 50 a 54 años;Inmigraciones ;5;
Aguilar de la Frontera;2022;Hombres;De 55 a 59 años;Inmigraciones ;4;
Aguilar de la Frontera;2022;Hombres;De 60 a 64 años;Inmigraciones ;8;
Aguilar de la Frontera;2022;Hombres;De 65 y más años;Inmigraciones ;18;
Aguilar de la Frontera;2022;Hombres;TOTAL;Inmigraciones ;134;
Aguilar de la Frontera;2022;Mujeres;De 0 a 4 años;Inmigraciones ;12;
Aguilar de la Frontera;2022;Mujeres;De 5 a 9 años;Inmigraciones ;6;
Aguilar de la Frontera;2022;Mujeres;De 10 a 14 años;Inmigraciones ;4;
Aguilar de la Frontera;2022;Mujeres;De 15 a 19 años;Inmigraciones ;5;
Aguilar de la Frontera;2022;Mujeres;De 20 a 24 años;Inmigraciones ;14;
Aguilar de la Frontera;2022;Mujeres;De 25 a 29 años;Inmigraciones ;19;
Aguilar de la Frontera;2022;Mujeres;De 30 a 34 años;Inmigraciones ;20;
Aguilar de la Frontera;2022;Mujeres;De 35 a 39 años;Inmigraciones ;17;
Aguilar de la Frontera;2022;Mujeres;De 40 a 44 años;Inmigraciones ;11;
Aguilar de la Frontera;2022;Mujeres;De 45 a 49 años;Inmigraciones ;9;
Aguilar de la Frontera;2022;Mujeres;De 50 a 54 años;Inmigraciones ;8;
Aguilar de la Frontera;2022;Mujeres;De 55 a 59 años;Inmigraciones ;5;
Aguilar de la Frontera;2022;Mujeres;De 60 a 64 años;Inmigraciones ;5;
Aguilar de la Frontera;2022;Mujeres;De 65 y más años;Inmigraciones ;35;
Aguilar de la Frontera;2022;Mujeres;TOTAL;Inmigraciones ;170;
Aguilar de la Frontera;2023;Ambos sexos;De 0 a 4 años;Inmigraciones ;9;
