Lugar de destino;Anual;Sexo;Edad;Medida;Valor;
Aguadulce;2022;Ambos sexos;De 30 a 34 años;Inmigraciones ;2;
Aguadulce;2022;Ambos sexos;De 35 a 39 años;Inmigraciones ;8;
Aguadulce;2022;Ambos sexos;De 40 a 44 años;Inmigraciones ;9;
Aguadulce;2022;Ambos sexos;De 45 a 49 años;Inmigraciones ;8;
Aguadulce;2022;Ambos sexos;De 50 a 54 años;Inmigraciones ;3;
Aguadulce;2022;Ambos sexos;De 55 a 59 años;Inmigraciones ;4;
Aguadulce;2022;Ambos sexos;De 60 a 64 años;Inmigraciones ;1;
Aguadulce;2022;Ambos sexos;De 65 y más años;Inmigraciones ;4;
Aguadulce;2022;Ambos sexos;TOTAL;Inmigraciones ;73;
Aguadulce;2022;Hombres;De 0 a 4 años;Inmigraciones ;5;
Aguadulce;2022;Hombres;De 5 a 9 años;Inmigraciones ;6;
Aguadulce;2022;Hombres;De 10 a 14 años;Inmigraciones ;2;
Aguadulce;2022;Hombres;De 15 a 19 años;Inmigraciones ;2;
Aguadulce;2022;Hombres;De 20 a 24 años;Inmigraciones ;1;
Aguadulce;2022;Hombres;De 25 a 29 años;Inmigraciones ;5;
Aguadulce;2022;Hombres;De 30 a 34 años;Inmigraciones ;1;
Aguadulce;2022;Hombres;De 35 a 39 años;Inmigraciones ;5;
Aguadulce;2022;Hombres;De 40 a 44 años;Inmigraciones ;6;
Aguadulce;2022;Hombres;De 45 a 49 años;Inmigraciones ;3;
Aguadulce;2022;Hombres;De 50 a 54 años;Inmigraciones ;1;
Aguadulce;2022;Hombres;De 55 a 59 años;Inmigraciones ;3;
Aguadulce;2022;Hombres;De 60 a 64 años;Inmigraciones ;1;
Aguadulce;2022;Hombres;De 65 y más años;Inmigraciones ;2;
Aguadulce;2022;Hombres;TOTAL;Inmigraciones ;43;
Aguadulce;2022;Mujeres;De 0 a 4 años;Inmigraciones ;5;
Aguadulce;2022;Mujeres;De 5 a 9 años;Inmigraciones ;-;
Aguadulce;2022;Mujeres;De 10 a 14 años;Inmigraciones ;-;
Aguadulce;2022;Mujeres;De 15 a 19 años;Inmigraciones ;2;
Aguadulce;2022;Mujeres;De 20 a 24 años;Inmigraciones ;4;
Aguadulce;2022;Mujeres;De 25 a 29 años;Inmigraciones ;2;
Aguadulce;2022;Mujeres;De 30 a 34 años;Inmigraciones ;1;
Aguadulce;2022;Mujeres;De 35 a 39 años;Inmigraciones ;3;
Aguadulce;2022;Mujeres;De 40 a 44 años;Inmigraciones ;3;
Aguadulce;2022;Mujeres;De 45 a 49 años;Inmigraciones ;5;
Aguadulce;2022;Mujeres;De 50 a 54 años;Inmigraciones ;2;
Aguadulce;2022;Mujeres;De 55 a 59 años;Inmigraciones ;1;
Aguadulce;2022;Mujeres;De 60 a 64 años;Inmigraciones ;-;
Aguadulce;2022;Mujeres;De 65 y más años;Inmigraciones ;2;
Aguadulce;2022;Mujeres;TOTAL;Inmigraciones ;30;
Aguadulce;2023;Ambos sexos;De 0 a 4 años;Inmigraciones ;8;
Aguadulce;2023;Ambos sexos;De 5 a 9 años;Inmigraciones ;4;
Aguadulce;2023;Ambos sexos;De 10 a 14 años;Inmigraciones ;7;
Aguadulce;2023;Ambos sexos;De 15 a 19 años;Inmigraciones ;4;
Aguadulce;2023;Ambos sexos;De 20 a 24 años;Inmigraciones ;6;
Aguadulce;2023;Ambos sexos;De 25 a 29 años;Inmigraciones ;13;
Aguadulce;2023;Ambos sexos;De 30 a 34 años;Inmigraciones ;7;
Aguadulce;2023;Ambos sexos;De 35 a 39 años;Inmigraciones ;5;
Aguadulce;2023;Ambos sexos;De 40 a 44 años;Inmigraciones ;4;
Aguadulce;2023;Ambos sexos;De 45 a 49 años;Inmigraciones ;8;
Aguadulce;2023;Ambos sexos;De 50 a 54 años;Inmigraciones ;6;
Aguadulce;2023;Ambos sexos;De 55 a 59 años;Inmigraciones ;3;
Aguadulce;2023;Ambos sexos;De 60 a 64 años;Inmigraciones ;1;
Aguadulce;2023;Ambos sexos;De 65 y más años;Inmigraciones ;9;
Aguadulce;2023;Ambos sexos;TOTAL;Inmigraciones ;85;
Aguadulce;2023;Hombres;De 0 a 4 años;Inmigraciones ;3;
Aguadulce;2023;Hombres;De 5 a 9 años;Inmigraciones ;2;
Aguadulce;2023;Hombres;De 10 a 14 años;Inmigraciones ;3;
Aguadulce;2023;Hombres;De 15 a 19 años;Inmigraciones ;-;
Aguadulce;2023;Hombres;De 20 a 24 años;Inmigraciones ;2;
Aguadulce;2023;Hombres;De 25 a 29 años;Inmigraciones ;6;
Aguadulce;2023;Hombres;De 30 a 34 años;Inmigraciones ;4;
Aguadulce;2023;Hombres;De 35 a 39 años;Inmigraciones ;1;
Aguadulce;2023;Hombres;De 40 a 44 años;Inmigraciones ;2;
Aguadulce;2023;Hombres;De 45 a 49 años;Inmigraciones ;3;
Aguadulce;2023;Hombres;De 50 a 54 años;Inmigraciones ;3;
Aguadulce;2023;Hombres;De 55 a 59 años;Inmigraciones ;2;
Aguadulce;2023;Hombres;De 60 a 64 años;Inmigraciones ;-;
Aguadulce;2023;Hombres;De 65 y más años;Inmigraciones ;4;
Aguadulce;2023;Hombres;TOTAL;Inmigraciones ;35;
Aguadulce;2023;Mujeres;De 0 a 4 años;Inmigraciones ;5;
Aguadulce;2023;Mujeres;De 5 a 9 años;Inmigraciones ;2;
Aguadulce;2023;Mujeres;De 10 a 14 años;Inmigraciones ;4;
Aguadulce;2023;Mujeres;De 15 a 19 años;Inmigraciones ;4;
Aguadulce;2023;Mujeres;De 20 a 24 años;Inmigraciones ;4;
Aguadulce;2023;Mujeres;De 25 a 29 años;Inmigraciones ;7;
Aguadulce;2023;Mujeres;De 30 a 34 años;Inmigraciones ;3;
Aguadulce;2023;Mujeres;De 35 a 39 años;Inmigraciones ;4;
Aguadulce;2023;Mujeres;De 40 a 44 años;Inmigraciones ;2;
Aguadulce;2023;Mujeres;De 45 a 49 años;Inmigraciones ;5;
Aguadulce;2023;Mujeres;De 50 a 54 años;Inmigraciones ;3;
Aguadulce;2023;Mujeres;De 55 a 59 años;Inmigraciones ;1;
Aguadulce;2023;Mujeres;De 60 a 64 años;Inmigraciones ;1;
Aguadulce;2023;Mujeres;De 65 y más años;Inmigraciones ;5;
Aguadulce;2023;Mujeres;TOTAL;Inmigraciones ;50;
Alanís;2021;Ambos sexos;De 0 a 4 años;Inmigraciones ;2;
Alanís;2021;Ambos sexos;De 5 a 9 años;Inmigraciones ;2;
Alanís;2021;Ambos sexos;De 10 a 14 años;Inmigraciones ;4;
Alanís;2021;Ambos sexos;De 15 a 19 años;Inmigraciones ;2;
Alanís;2021;Ambos sexos;De 20 a 24 años;Inmigraciones ;1;
Alanís;2021;Ambos sexos;De 25 a 29 años;Inmigraciones ;2;
Alanís;2021;Ambos sexos;De 30 a 34 años;Inmigraciones ;4;
Alanís;2021;Ambos sexos;De 35 a 39 años;Inmigraciones ;7;
Alanís;2021;Ambos sexos;De 40 a 44 años;Inmigraciones ;7;
Alanís;2021;Ambos sexos;De 45 a 49 años;Inmigraciones ;6;
Alanís;2021;Ambos sexos;De 50 a 54 años;Inmigraciones ;3;
Alanís;2021;Ambos sexos;De 55 a 59 años;Inmigraciones ;6;
Alanís;2021;Ambos sexos;De 60 a 64 años;Inmigraciones ;1;
Alanís;2021;Ambos sexos;De 65 y más años;Inmigraciones ;4;
Alanís;2021;Ambos sexos;TOTAL;Inmigraciones ;51;
Alanís;2021;Hombres;De 0 a 4 años;Inmigraciones ;2;
Alanís;2021;Hombres;De 5 a 9 años;Inmigraciones ;2;
Alanís;2021;Hombres;De 10 a 14 años;Inmigraciones ;3;
Alanís;2021;Hombres;De 15 a 19 años;Inmigraciones ;-;
Alanís;2021;Hombres;De 20 a 24 años;Inmigraciones ;1;
Alanís;2021;Hombres;De 25 a 29 años;Inmigraciones ;-;
Alanís;2021;Hombres;De 30 a 34 años;Inmigraciones ;3;
Alanís;2021;Hombres;De 35 a 39 años;Inmigraciones ;3;
Alanís;2021;Hombres;De 40 a 44 años;Inmigraciones ;3;
Alanís;2021;Hombres;De 45 a 49 años;Inmigraciones ;2;
Alanís;2021;Hombres;De 50 a 54 años;Inmigraciones ;1;
Alanís;2021;Hombres;De 55 a 59 años;Inmigraciones ;3;
Alanís;2021;Hombres;De 60 a 64 años;Inmigraciones ;-;
Alanís;2021;Hombres;De 65 y más años;Inmigraciones ;1;
Alanís;2021;Hombres;TOTAL;Inmigraciones ;24;
Alanís;2021;Mujeres;De 0 a 4 años;Inmigraciones ;-;
Alanís;2021;Mujeres;De 5 a 9 años;Inmigraciones ;-;
Alanís;2021;Mujeres;De 10 a 14 años;Inmigraciones ;1;
Alanís;2021;Mujeres;De 15 a 19 años;Inmigraciones ;2;
Alanís;2021;Mujeres;De 20 a 24 años;Inmigraciones ;-;
Alanís;2021;Mujeres;De 25 a 29 años;Inmigraciones ;2;
Alanís;2021;Mujeres;De 30 a 34 años;Inmigraciones ;1;
Alanís;2021;Mujeres;De 35 a 39 años;Inmigraciones ;4;
Alanís;2021;Mujeres;De 40 a 44 años;Inmigraciones ;4;
Alanís;2021;Mujeres;De 45 a 49 años;Inmigraciones ;4;
Alanís;2021;Mujeres;De 50 a 54 años;Inmigraciones ;2;
Alanís;2021;Mujeres;De 55 a 59 años;Inmigraciones ;3;
Alanís;2021;Mujeres;De 60 a 64 años;Inmigraciones ;1;
Alanís;2021;Mujeres;De 65 y más años;Inmigraciones ;3;
Alanís;2021;Mujeres;TOTAL;Inmigraciones ;27;
Alanís;2022;Ambos sexos;De 0 a 4 años;Inmigraciones ;5;
Alanís;2022;Ambos sexos;De 5 a 9 años;Inmigraciones ;-;
Alanís;2022;Ambos sexos;De 10 a 14 años;Inmigraciones ;-;
Alanís;2022;Ambos sexos;De 15 a 19 años;Inmigraciones ;3;
Alanís;2022;Ambos sexos;De 20 a 24 años;Inmigraciones ;7;
Alanís;2022;Ambos sexos;De 25 a 29 años;Inmigraciones ;4;
Alanís;2022;Ambos sexos;De 30 a 34 años;Inmigraciones ;1;
Alanís;2022;Ambos sexos;De 35 a 39 años;Inmigraciones ;4;
Alanís;2022;Ambos sexos;De 40 a 44 años;Inmigraciones ;2;
Alanís;2022;Ambos sexos;De 45 a 49 años;Inmigraciones ;3;
Alanís;2022;Ambos sexos;De 50 a 54 años;Inmigraciones ;3;
Alanís;2022;Ambos sexos;De 55 a 59 años;Inmigraciones ;5;
Alanís;2022;Ambos sexos;De 60 a 64 años;Inmigraciones ;-;
Alanís;2022;Ambos sexos;De 65 y más años;Inmigraciones ;10;
Alanís;2022;Ambos sexos;TOTAL;Inmigraciones ;47;
Alanís;2022;Hombres;De 0 a 4 años;Inmigraciones ;4;
Alanís;2022;Hombres;De 5 a 9 años;Inmigraciones ;-;
Alanís;2022;Hombres;De 10 a 14 años;Inmigraciones ;-;
Alanís;2022;Hombres;De 15 a 19 años;Inmigraciones ;1;
Alanís;2022;Hombres;De 20 a 24 años;Inmigraciones ;2;
Alanís;2022;Hombres;De 25 a 29 años;Inmigraciones ;1;
Alanís;2022;Hombres;De 30 a 34 años;Inmigraciones ;1;
Alanís;2022;Hombres;De 35 a 39 años;Inmigraciones ;3;
Alanís;2022;Hombres;De 40 a 44 años;Inmigraciones ;1;
Alanís;2022;Hombres;De 45 a 49 años;Inmigraciones ;1;
Alanís;2022;Hombres;De 50 a 54 años;Inmigraciones ;2;
Alanís;2022;Hombres;De 55 a 59 años;Inmigraciones ;2;
Alanís;2022;Hombres;De 60 a 64 años;Inmigraciones ;-;
Alanís;2022;Hombres;De 65 y más años;Inmigraciones ;5;
Alanís;2022;Hombres;TOTAL;Inmigraciones ;23;
Alanís;2022;Mujeres;De 0 a 4 años;Inmigraciones ;1;
Alanís;2022;Mujeres;De 5 a 9 años;Inmigraciones ;-;
Alanís;2022;Mujeres;De 10 a 14 años;Inmigraciones ;-;
Alanís;2022;Mujeres;De 15 a 19 años;Inmigraciones ;2;
Alanís;2022;Mujeres;De 20 a 24 años;Inmigraciones ;5;
Alanís;2022;Mujeres;De 25 a 29 años;Inmigraciones ;3;
Alanís;2022;Mujeres;De 30 a 34 años;Inmigraciones ;-;
Alanís;2022;Mujeres;De 35 a 39 años;Inmigraciones ;1;
Alanís;2022;Mujeres;De 40 a 44 años;Inmigraciones ;1;
Alanís;2022;Mujeres;De 45 a 49 años;Inmigraciones ;2;
Alanís;2022;Mujeres;De 50 a 54 años;Inmigraciones ;1;
Alanís;2022;Mujeres;De 55 a 59 años;Inmigraciones ;3;
Alanís;2022;Mujeres;De 60 a 64 años;Inmigraciones ;-;
Alanís;2022;Mujeres;De 65 y más años;Inmigraciones ;5;
Alanís;2022;Mujeres;TOTAL;Inmigraciones ;24;
Alanís;2023;Ambos sexos;De 0 a 4 años;Inmigraciones ;3;
Alanís;2023;Ambos sexos;De 5 a 9 años;Inmigraciones ;1;
Alanís;2023;Ambos sexos;De 10 a 14 años;Inmigraciones ;3;
Alanís;2023;Ambos sexos;De 15 a 19 años;Inmigraciones ;5;
Alanís;2023;Ambos sexos;De 20 a 24 años;Inmigraciones ;6;
Alanís;2023;Ambos sexos;De 25 a 29 años;Inmigraciones ;10;
Alanís;2023;Ambos sexos;De 30 a 34 años;Inmigraciones ;4;
Alanís;2023;Ambos sexos;De 35 a 39 años;Inmigraciones ;2;
Alanís;2023;Ambos sexos;De 40 a 44 años;Inmigraciones ;4;
Alanís;2023;Ambos sexos;De 45 a 49 años;Inmigraciones ;4;
Alanís;2023;Ambos sexos;De 50 a 54 años;Inmigraciones ;5;
Alanís;2023;Ambos sexos;De 55 a 59 años;Inmigraciones ;3;
