Lugar de residencia;Anual;Edad;Medida;Valor;
Córdoba;2022;Índice de dependencia global;Población municipal;54,13151572713559;
Córdoba;2022;Índice de dependencia jóvenes;Población municipal;22,987716791839926;
Córdoba;2022;Índice de dependencia mayores;Población municipal;31,14379893529567;
Adamuz;2010;Índice de dependencia global;Población municipal;47,329773030707614;
Adamuz;2010;Índice de dependencia jóvenes;Población municipal;20,060080106809078;
Adamuz;2010;Índice de dependencia mayores;Población municipal;27,269692923898532;
Adamuz;2011;Índice de dependencia global;Población municipal;48,01192842942346;
Adamuz;2011;Índice de dependencia jóvenes;Población municipal;20,278330019880716;
Adamuz;2011;Índice de dependencia mayores;Población municipal;27,733598409542743;
Adamuz;2012;Índice de dependencia global;Población municipal;47,95341098169717;
Adamuz;2012;Índice de dependencia jóvenes;Población municipal;20;
Adamuz;2012;Índice de dependencia mayores;Población municipal;27,953410981697168;
Adamuz;2013;Índice de dependencia global;Población municipal;48,82453151618399;
Adamuz;2013;Índice de dependencia jóvenes;Población municipal;20,136286201022145;
Adamuz;2013;Índice de dependencia mayores;Población municipal;28,688245315161844;
Adamuz;2014;Índice de dependencia global;Población municipal;50,051177072671436;
Adamuz;2014;Índice de dependencia jóvenes;Población municipal;20,64141931081542;
Adamuz;2014;Índice de dependencia mayores;Población municipal;29,40975776185602;
Adamuz;2015;Índice de dependencia global;Población municipal;51,26138752627891;
Adamuz;2015;Índice de dependencia jóvenes;Población municipal;21,02312543798178;
Adamuz;2015;Índice de dependencia mayores;Población municipal;30,238262088297123;
Adamuz;2016;Índice de dependencia global;Población municipal;52,39114917915775;
Adamuz;2016;Índice de dependencia jóvenes;Población municipal;22,234118486795147;
Adamuz;2016;Índice de dependencia mayores;Población municipal;30,157030692362596;
Adamuz;2017;Índice de dependencia global;Población municipal;53,03468208092485;
Adamuz;2017;Índice de dependencia jóvenes;Población municipal;22,07369942196532;
Adamuz;2017;Índice de dependencia mayores;Población municipal;30,960982658959534;
Adamuz;2018;Índice de dependencia global;Población municipal;54,14364640883977;
Adamuz;2018;Índice de dependencia jóvenes;Población municipal;22,062615101289136;
Adamuz;2018;Índice de dependencia mayores;Población municipal;32,081031307550646;
Adamuz;2019;Índice de dependencia global;Población municipal;55,778520995912295;
Adamuz;2019;Índice de dependencia jóvenes;Población municipal;22,891118543292457;
Adamuz;2019;Índice de dependencia mayores;Población municipal;32,887402452619845;
Adamuz;2020;Índice de dependencia global;Población municipal;57,539984767707544;
Adamuz;2020;Índice de dependencia jóvenes;Población municipal;23,22924600152323;
Adamuz;2020;Índice de dependencia mayores;Población municipal;34,310738766184315;
Adamuz;2021;Índice de dependencia global;Población municipal;57,75238095238095;
Adamuz;2021;Índice de dependencia jóvenes;Población municipal;23,466666666666665;
Adamuz;2021;Índice de dependencia mayores;Población municipal;34,285714285714285;
Adamuz;2022;Índice de dependencia global;Población municipal;59,08214423447744;
Adamuz;2022;Índice de dependencia jóvenes;Población municipal;23,524874662553028;
Adamuz;2022;Índice de dependencia mayores;Población municipal;35,55726957192441;
Aguilar de la Frontera;2010;Índice de dependencia global;Población municipal;51,42098860997456;
Aguilar de la Frontera;2010;Índice de dependencia jóvenes;Población municipal;25,411920822735816;
Aguilar de la Frontera;2010;Índice de dependencia mayores;Población municipal;26,00906778723875;
Aguilar de la Frontera;2011;Índice de dependencia global;Población municipal;50,88960106089071;
Aguilar de la Frontera;2011;Índice de dependencia jóvenes;Población municipal;25,09669576748812;
Aguilar de la Frontera;2011;Índice de dependencia mayores;Población municipal;25,792905293402583;
Aguilar de la Frontera;2012;Índice de dependencia global;Población municipal;50,90869038440356;
Aguilar de la Frontera;2012;Índice de dependencia jóvenes;Población municipal;24,749421742482653;
Aguilar de la Frontera;2012;Índice de dependencia mayores;Población municipal;26,159268641920917;
Aguilar de la Frontera;2013;Índice de dependencia global;Población municipal;50,82744924977934;
Aguilar de la Frontera;2013;Índice de dependencia jóvenes;Población municipal;24,724183583406884;
Aguilar de la Frontera;2013;Índice de dependencia mayores;Población municipal;26,10326566637246;
Aguilar de la Frontera;2014;Índice de dependencia global;Población municipal;50,4027364007503;
Aguilar de la Frontera;2014;Índice de dependencia jóvenes;Población municipal;24,164184045018207;
Aguilar de la Frontera;2014;Índice de dependencia mayores;Población municipal;26,238552355732097;
Aguilar de la Frontera;2015;Índice de dependencia global;Población municipal;50,18286600908789;
Aguilar de la Frontera;2015;Índice de dependencia jóvenes;Población municipal;23,750415604566108;
Aguilar de la Frontera;2015;Índice de dependencia mayores;Población municipal;26,43245040452178;
Aguilar de la Frontera;2016;Índice de dependencia global;Población municipal;49,988898756660745;
Aguilar de la Frontera;2016;Índice de dependencia jóvenes;Población municipal;23,612344582593252;
Aguilar de la Frontera;2016;Índice de dependencia mayores;Población municipal;26,376554174067497;
Aguilar de la Frontera;2017;Índice de dependencia global;Población municipal;50,50256868438686;
Aguilar de la Frontera;2017;Índice de dependencia jóvenes;Población municipal;23,710073710073708;
Aguilar de la Frontera;2017;Índice de dependencia mayores;Población municipal;26,792494974313158;
Aguilar de la Frontera;2018;Índice de dependencia global;Población municipal;51,056654676258994;
Aguilar de la Frontera;2018;Índice de dependencia jóvenes;Población municipal;23,92086330935252;
Aguilar de la Frontera;2018;Índice de dependencia mayores;Población municipal;27,135791366906474;
Aguilar de la Frontera;2019;Índice de dependencia global;Población municipal;50,922885290454076;
Aguilar de la Frontera;2019;Índice de dependencia jóvenes;Población municipal;23,055146642509342;
Aguilar de la Frontera;2019;Índice de dependencia mayores;Población municipal;27,86773864794474;
Aguilar de la Frontera;2020;Índice de dependencia global;Población municipal;50,73214687992791;
Aguilar de la Frontera;2020;Índice de dependencia jóvenes;Población municipal;22,67402568145979;
Aguilar de la Frontera;2020;Índice de dependencia mayores;Población municipal;28,058121198468122;
Aguilar de la Frontera;2021;Índice de dependencia global;Población municipal;51,18483412322274;
Aguilar de la Frontera;2021;Índice de dependencia jóvenes;Población municipal;22,545700744752878;
Aguilar de la Frontera;2021;Índice de dependencia mayores;Población municipal;28,63913337846987;
Aguilar de la Frontera;2022;Índice de dependencia global;Población municipal;51,893248175182485;
Aguilar de la Frontera;2022;Índice de dependencia jóvenes;Población municipal;22,342609489051096;
Aguilar de la Frontera;2022;Índice de dependencia mayores;Población municipal;29,550638686131386;
Alcaracejos;2010;Índice de dependencia global;Población municipal;65,91639871382637;
Alcaracejos;2010;Índice de dependencia jóvenes;Población municipal;22,508038585209004;
Alcaracejos;2010;Índice de dependencia mayores;Población municipal;43,40836012861736;
Alcaracejos;2011;Índice de dependencia global;Población municipal;66,84665226781857;
Alcaracejos;2011;Índice de dependencia jóvenes;Población municipal;22,03023758099352;
Alcaracejos;2011;Índice de dependencia mayores;Población municipal;44,81641468682505;
Alcaracejos;2012;Índice de dependencia global;Población municipal;62,28991596638656;
Alcaracejos;2012;Índice de dependencia jóvenes;Población municipal;20,483193277310924;
Alcaracejos;2012;Índice de dependencia mayores;Población municipal;41,806722689075634;
Alcaracejos;2013;Índice de dependencia global;Población municipal;63,70449678800857;
Alcaracejos;2013;Índice de dependencia jóvenes;Población municipal;20,235546038543898;
Alcaracejos;2013;Índice de dependencia mayores;Población municipal;43,46895074946467;
Alcaracejos;2014;Índice de dependencia global;Población municipal;65,97826086956522;
Alcaracejos;2014;Índice de dependencia jóvenes;Población municipal;20,97826086956522;
Alcaracejos;2014;Índice de dependencia mayores;Población municipal;45;
Alcaracejos;2015;Índice de dependencia global;Población municipal;66,63019693654267;
Alcaracejos;2015;Índice de dependencia jóvenes;Población municipal;20,678336980306344;
Alcaracejos;2015;Índice de dependencia mayores;Población municipal;45,951859956236326;
Alcaracejos;2016;Índice de dependencia global;Población municipal;67,60089686098655;
Alcaracejos;2016;Índice de dependencia jóvenes;Población municipal;21,300448430493272;
Alcaracejos;2016;Índice de dependencia mayores;Población municipal;46,300448430493276;
Alcaracejos;2017;Índice de dependencia global;Población municipal;72,94797687861272;
Alcaracejos;2017;Índice de dependencia jóvenes;Población municipal;24,161849710982658;
Alcaracejos;2017;Índice de dependencia mayores;Población municipal;48,786127167630056;
Alcaracejos;2018;Índice de dependencia global;Población municipal;73,70283018867924;
Alcaracejos;2018;Índice de dependencia jóvenes;Población municipal;23,2311320754717;
Alcaracejos;2018;Índice de dependencia mayores;Población municipal;50,47169811320755;
Alcaracejos;2019;Índice de dependencia global;Población municipal;72,9918509895227;
Alcaracejos;2019;Índice de dependencia jóvenes;Población municipal;23,51571594877765;
Alcaracejos;2019;Índice de dependencia mayores;Población municipal;49,47613504074505;
Alcaracejos;2020;Índice de dependencia global;Población municipal;71,52858809801633;
Alcaracejos;2020;Índice de dependencia jóvenes;Población municipal;22,287047841306883;
Alcaracejos;2020;Índice de dependencia mayores;Población municipal;49,241540256709456;
Alcaracejos;2021;Índice de dependencia global;Población municipal;70,03444316877153;
Alcaracejos;2021;Índice de dependencia jóvenes;Población municipal;21,92881745120551;
Alcaracejos;2021;Índice de dependencia mayores;Población municipal;48,105625717566014;
Alcaracejos;2022;Índice de dependencia global;Población municipal;67,1892497200448;
Alcaracejos;2022;Índice de dependencia jóvenes;Población municipal;20,716685330347147;
Alcaracejos;2022;Índice de dependencia mayores;Población municipal;46,472564389697645;
Almedinilla;2010;Índice de dependencia global;Población municipal;61,07211231652839;
Almedinilla;2010;Índice de dependencia jóvenes;Población municipal;25,271218889597957;
Almedinilla;2010;Índice de dependencia mayores;Población municipal;35,80089342693044;
Almedinilla;2011;Índice de dependencia global;Población municipal;59,66921119592875;
Almedinilla;2011;Índice de dependencia jóvenes;Población municipal;23,982188295165393;
Almedinilla;2011;Índice de dependencia mayores;Población municipal;35,68702290076336;
Almedinilla;2012;Índice de dependencia global;Población municipal;58,679245283018865;
Almedinilla;2012;Índice de dependencia jóvenes;Población municipal;22,70440251572327;
Almedinilla;2012;Índice de dependencia mayores;Población municipal;35,9748427672956;
Almedinilla;2013;Índice de dependencia global;Población municipal;58,49176172370088;
Almedinilla;2013;Índice de dependencia jóvenes;Población municipal;22,11660329531052;
Almedinilla;2013;Índice de dependencia mayores;Población municipal;36,37515842839037;
Almedinilla;2014;Índice de dependencia global;Población municipal;57,498404594767074;
Almedinilla;2014;Índice de dependencia jóvenes;Población municipal;20,740268028079132;
Almedinilla;2014;Índice de dependencia mayores;Población municipal;36,75813656668794;
Almedinilla;2015;Índice de dependencia global;Población municipal;58,387096774193544;
Almedinilla;2015;Índice de dependencia jóvenes;Población municipal;20,70967741935484;
Almedinilla;2015;Índice de dependencia mayores;Población municipal;37,67741935483871;
Almedinilla;2016;Índice de dependencia global;Población municipal;57,24450194049159;
Almedinilla;2016;Índice de dependencia jóvenes;Población municipal;20,245795601552395;
Almedinilla;2016;Índice de dependencia mayores;Población municipal;36,99870633893919;
Almedinilla;2017;Índice de dependencia global;Población municipal;56,071201525746986;
Almedinilla;2017;Índice de dependencia jóvenes;Población municipal;20,089001907183725;
Almedinilla;2017;Índice de dependencia mayores;Población municipal;35,98219961856326;
Almedinilla;2018;Índice de dependencia global;Población municipal;55,41935483870968;
Almedinilla;2018;Índice de dependencia jóvenes;Población municipal;20,193548387096776;
Almedinilla;2018;Índice de dependencia mayores;Población municipal;35,225806451612904;
Almedinilla;2019;Índice de dependencia global;Población municipal;54,55720749838397;
Almedinilla;2019;Índice de dependencia jóvenes;Población municipal;19,586296056884294;
Almedinilla;2019;Índice de dependencia mayores;Población municipal;34,97091144149967;
Almedinilla;2020;Índice de dependencia global;Población municipal;54,80078380143697;
Almedinilla;2020;Índice de dependencia jóvenes;Población municipal;19,725669497060743;
Almedinilla;2020;Índice de dependencia mayores;Población municipal;35,07511430437623;
Almedinilla;2021;Índice de dependencia global;Población municipal;53,92670157068062;
Almedinilla;2021;Índice de dependencia jóvenes;Población municipal;19,960732984293195;
Almedinilla;2021;Índice de dependencia mayores;Población municipal;33,96596858638743;
Almedinilla;2022;Índice de dependencia global;Población municipal;54,09836065573771;
Almedinilla;2022;Índice de dependencia jóvenes;Población municipal;19,672131147540984;
Almedinilla;2022;Índice de dependencia mayores;Población municipal;34,42622950819672;
Almodóvar del Río;2010;Índice de dependencia global;Población municipal;52,113758647194466;
Almodóvar del Río;2010;Índice de dependencia jóvenes;Población municipal;27,901614142966945;
Almodóvar del Río;2010;Índice de dependencia mayores;Población municipal;24,212144504227517;
Almodóvar del Río;2011;Índice de dependencia global;Población municipal;52,867830423940156;
Almodóvar del Río;2011;Índice de dependencia jóvenes;Población municipal;28,27546518319586;
Almodóvar del Río;2011;Índice de dependencia mayores;Población municipal;24,592365240744293;
Almodóvar del Río;2012;Índice de dependencia global;Población municipal;52,55530129672006;
Almodóvar del Río;2012;Índice de dependencia jóvenes;Población municipal;27,745995423340965;
Almodóvar del Río;2012;Índice de dependencia mayores;Población municipal;24,8093058733791;
Almodóvar del Río;2013;Índice de dependencia global;Población municipal;52,73109243697479;
Almodóvar del Río;2013;Índice de dependencia jóvenes;Población municipal;27,540106951871657;
Almodóvar del Río;2013;Índice de dependencia mayores;Población municipal;25,190985485103134;
Almodóvar del Río;2014;Índice de dependencia global;Población municipal;53,462870334744125;
Almodóvar del Río;2014;Índice de dependencia jóvenes;Población municipal;27,414390150057717;
Almodóvar del Río;2014;Índice de dependencia mayores;Población municipal;26,04848018468642;
Almodóvar del Río;2015;Índice de dependencia global;Población municipal;52,919708029197075;
Almodóvar del Río;2015;Índice de dependencia jóvenes;Población municipal;26,834421820975795;
Almodóvar del Río;2015;Índice de dependencia mayores;Población municipal;26,08528620822128;
Almodóvar del Río;2016;Índice de dependencia global;Población municipal;53,34748215319313;
Almodóvar del Río;2016;Índice de dependencia jóvenes;Población municipal;27,242909511865715;
Almodóvar del Río;2016;Índice de dependencia mayores;Población municipal;26,104572641327415;
Almodóvar del Río;2017;Índice de dependencia global;Población municipal;53,61816782140107;
Almodóvar del Río;2017;Índice de dependencia jóvenes;Población municipal;27,367205542725177;
Almodóvar del Río;2017;Índice de dependencia mayores;Población municipal;26,250962278675903;
Almodóvar del Río;2018;Índice de dependencia global;Población municipal;54,16182733255904;
Almodóvar del Río;2018;Índice de dependencia jóvenes;Población municipal;27,371273712737125;
Almodóvar del Río;2018;Índice de dependencia mayores;Población municipal;26,79055361982191;
Almodóvar del Río;2019;Índice de dependencia global;Población municipal;53,63917924893534;
Almodóvar del Río;2019;Índice de dependencia jóvenes;Población municipal;26,984126984126984;
Almodóvar del Río;2019;Índice de dependencia mayores;Población municipal;26,65505226480836;
Almodóvar del Río;2020;Índice de dependencia global;Población municipal;54,31906614785992;
Almodóvar del Río;2020;Índice de dependencia jóvenes;Población municipal;26,867704280155642;
Almodóvar del Río;2020;Índice de dependencia mayores;Población municipal;27,451361867704282;
Almodóvar del Río;2021;Índice de dependencia global;Población municipal;54,568186189651854;
Almodóvar del Río;2021;Índice de dependencia jóvenes;Población municipal;26,870552029236393;
Almodóvar del Río;2021;Índice de dependencia mayores;Población municipal;27,69763416041546;
Almodóvar del Río;2022;Índice de dependencia global;Población municipal;55,1869606903164;
Almodóvar del Río;2022;Índice de dependencia jóvenes;Población municipal;26,78811121764142;
Almodóvar del Río;2022;Índice de dependencia mayores;Población municipal;28,398849472674975;
Añora;2010;Índice de dependencia global;Población municipal;57,46421267893661;
Añora;2010;Índice de dependencia jóvenes;Población municipal;20,961145194274028;
Añora;2010;Índice de dependencia mayores;Población municipal;36,50306748466258;
Añora;2011;Índice de dependencia global;Población municipal;58,36734693877551;
Añora;2011;Índice de dependencia jóvenes;Población municipal;21,224489795918366;
Añora;2011;Índice de dependencia mayores;Población municipal;37,142857142857146;
Añora;2012;Índice de dependencia global;Población municipal;59,91778006166495;
Añora;2012;Índice de dependencia jóvenes;Población municipal;22,302158273381295;
Añora;2012;Índice de dependencia mayores;Población municipal;37,61562178828366;
Añora;2013;Índice de dependencia global;Población municipal;60,537190082644635;
Añora;2013;Índice de dependencia jóvenes;Población municipal;22,727272727272727;
Añora;2013;Índice de dependencia mayores;Población municipal;37,8099173553719;
Añora;2014;Índice de dependencia global;Población municipal;60,97308488612836;
Añora;2014;Índice de dependencia jóvenes;Población municipal;23,29192546583851;
Añora;2014;Índice de dependencia mayores;Población municipal;37,68115942028986;
Añora;2015;Índice de dependencia global;Población municipal;61,968911917098445;
Añora;2015;Índice de dependencia jóvenes;Población municipal;23,419689119170982;
Añora;2015;Índice de dependencia mayores;Población municipal;38,54922279792746;
Añora;2016;Índice de dependencia global;Población municipal;61,78608515057113;
Añora;2016;Índice de dependencia jóvenes;Población municipal;22,949117341640708;
Añora;2016;Índice de dependencia mayores;Población municipal;38,83696780893043;
Añora;2017;Índice de dependencia global;Población municipal;62,617801047120416;
Añora;2017;Índice de dependencia jóvenes;Población municipal;22,722513089005236;
Añora;2017;Índice de dependencia mayores;Población municipal;39,89528795811518;
Añora;2018;Índice de dependencia global;Población municipal;63,344051446945336;
Añora;2018;Índice de dependencia jóvenes;Población municipal;22,40085744908896;
Añora;2018;Índice de dependencia mayores;Población municipal;40,943193997856376;
Añora;2019;Índice de dependencia global;Población municipal;65,43878656554712;
Añora;2019;Índice de dependencia jóvenes;Población municipal;23,72697724810401;
Añora;2019;Índice de dependencia mayores;Población municipal;41,71180931744312;
Añora;2020;Índice de dependencia global;Población municipal;67,21311475409836;
Añora;2020;Índice de dependencia jóvenes;Población municipal;24,69945355191257;
Añora;2020;Índice de dependencia mayores;Población municipal;42,513661202185794;
Añora;2021;Índice de dependencia global;Población municipal;65,8695652173913;
Añora;2021;Índice de dependencia jóvenes;Población municipal;24,130434782608695;
Añora;2021;Índice de dependencia mayores;Población municipal;41,73913043478261;
Añora;2022;Índice de dependencia global;Población municipal;66,18942731277532;
Añora;2022;Índice de dependencia jóvenes;Población municipal;23,898678414096917;
Añora;2022;Índice de dependencia mayores;Población municipal;42,290748898678416;
Baena;2010;Índice de dependencia global;Población municipal;50,010785935140575;
Baena;2010;Índice de dependencia jóvenes;Población municipal;25,77119436255123;
Baena;2010;Índice de dependencia mayores;Población municipal;24,239591572589344;
Baena;2011;Índice de dependencia global;Población municipal;49,29357472488463;
Baena;2011;Índice de dependencia jóvenes;Población municipal;25,126020589279374;
Baena;2011;Índice de dependencia mayores;Población municipal;24,167554135605254;
Baena;2012;Índice de dependencia global;Población municipal;50,207530388378295;
Baena;2012;Índice de dependencia jóvenes;Población municipal;25,7560035576638;
Baena;2012;Índice de dependencia mayores;Población municipal;24,4515268307145;
Baena;2013;Índice de dependencia global;Población municipal;49,8785246263712;
Baena;2013;Índice de dependencia jóvenes;Población municipal;25,487742030479275;
Baena;2013;Índice de dependencia mayores;Población municipal;24,390782595891924;
Baena;2014;Índice de dependencia global;Población municipal;49,92580501558095;
Baena;2014;Índice de dependencia jóvenes;Población municipal;25,411782163525746;
Baena;2014;Índice de dependencia mayores;Población municipal;24,514022852055202;
Baena;2015;Índice de dependencia global;Población municipal;49,313828985070124;
Baena;2015;Índice de dependencia jóvenes;Población municipal;25,2903031217011;
Baena;2015;Índice de dependencia mayores;Población municipal;24,023525863369024;
Baena;2016;Índice de dependencia global;Población municipal;48,938412889625056;
Baena;2016;Índice de dependencia jóvenes;Población municipal;25,312452943833758;
Baena;2016;Índice de dependencia mayores;Población municipal;23,625959945791298;
Baena;2017;Índice de dependencia global;Población municipal;49,11021156343084;
Baena;2017;Índice de dependencia jóvenes;Población municipal;25,08210494157183;
Baena;2017;Índice de dependencia mayores;Población municipal;24,028106621859006;
Baena;2018;Índice de dependencia global;Población municipal;49,40894692111566;
Baena;2018;Índice de dependencia jóvenes;Población municipal;24,932395889670094;
Baena;2018;Índice de dependencia mayores;Población municipal;24,47655103144557;
Baena;2019;Índice de dependencia global;Población municipal;50;
Baena;2019;Índice de dependencia jóvenes;Población municipal;25,03889234598631;
Baena;2019;Índice de dependencia mayores;Población municipal;24,961107654013688;
Baena;2020;Índice de dependencia global;Población municipal;50,63671596931108;
Baena;2020;Índice de dependencia jóvenes;Población municipal;24,88333465158586;
Baena;2020;Índice de dependencia mayores;Población municipal;25,75338131772522;
Baena;2021;Índice de dependencia global;Población municipal;51,23728677824938;
Baena;2021;Índice de dependencia jóvenes;Población municipal;24,705693921678545;
Baena;2021;Índice de dependencia mayores;Población municipal;26,531592856570835;
Baena;2022;Índice de dependencia global;Población municipal;50,96950679861614;
Baena;2022;Índice de dependencia jóvenes;Población municipal;23,847453536084963;
Baena;2022;Índice de dependencia mayores;Población municipal;27,122053262531175;
Belalcázar;2010;Índice de dependencia global;Población municipal;67,37657308809293;
Belalcázar;2010;Índice de dependencia jóvenes;Población municipal;23,523717328170378;
Belalcázar;2010;Índice de dependencia mayores;Población municipal;43,852855759922555;
Belalcázar;2011;Índice de dependencia global;Población municipal;66,2970106075217;
Belalcázar;2011;Índice de dependencia jóvenes;Población municipal;23,288331726133077;
Belalcázar;2011;Índice de dependencia mayores;Población municipal;43,008678881388626;
Belalcázar;2012;Índice de dependencia global;Población municipal;66;
Belalcázar;2012;Índice de dependencia jóvenes;Población municipal;24;
Belalcázar;2012;Índice de dependencia mayores;Población municipal;42;
Belalcázar;2013;Índice de dependencia global;Población municipal;66,6023166023166;
Belalcázar;2013;Índice de dependencia jóvenes;Población municipal;24,13127413127413;
Belalcázar;2013;Índice de dependencia mayores;Población municipal;42,471042471042466;
Belalcázar;2014;Índice de dependencia global;Población municipal;66,84518013631939;
Belalcázar;2014;Índice de dependencia jóvenes;Población municipal;23,417721518987342;
Belalcázar;2014;Índice de dependencia mayores;Población municipal;43,427458617332036;
Belalcázar;2015;Índice de dependencia global;Población municipal;67,4135411592791;
Belalcázar;2015;Índice de dependencia jóvenes;Población municipal;23,088163662932292;
Belalcázar;2015;Índice de dependencia mayores;Población municipal;44,32537749634681;
Belalcázar;2016;Índice de dependencia global;Población municipal;66,06268364348678;
Belalcázar;2016;Índice de dependencia jóvenes;Población municipal;22,08619000979432;
Belalcázar;2016;Índice de dependencia mayores;Población municipal;43,976493633692456;
Belalcázar;2017;Índice de dependencia global;Población municipal;64,25406203840473;
Belalcázar;2017;Índice de dependencia jóvenes;Población municipal;21,22107336287543;
Belalcázar;2017;Índice de dependencia mayores;Población municipal;43,032988675529296;
Belalcázar;2018;Índice de dependencia global;Población municipal;62,43176178660049;
Belalcázar;2018;Índice de dependencia jóvenes;Población municipal;20,148883374689827;
Belalcázar;2018;Índice de dependencia mayores;Población municipal;42,282878411910666;
Belalcázar;2019;Índice de dependencia global;Población municipal;63,5678391959799;
Belalcázar;2019;Índice de dependencia jóvenes;Población municipal;20,502512562814072;
Belalcázar;2019;Índice de dependencia mayores;Población municipal;43,06532663316583;
Belalcázar;2020;Índice de dependencia global;Población municipal;63,05443548387096;
Belalcázar;2020;Índice de dependencia jóvenes;Población municipal;20,161290322580644;
Belalcázar;2020;Índice de dependencia mayores;Población municipal;42,89314516129033;
Belalcázar;2021;Índice de dependencia global;Población municipal;60,91319618665329;
Belalcázar;2021;Índice de dependencia jóvenes;Población municipal;19,86954340190667;
Belalcázar;2021;Índice de dependencia mayores;Población municipal;41,04365278474661;
Belalcázar;2022;Índice de dependencia global;Población municipal;60,792280345352964;
Belalcázar;2022;Índice de dependencia jóvenes;Población municipal;19,654647028948705;
Belalcázar;2022;Índice de dependencia mayores;Población municipal;41,13763331640426;
Belmez;2010;Índice de dependencia global;Población municipal;57,36015701668302;
Belmez;2010;Índice de dependencia jóvenes;Población municipal;16,33954857703631;
Belmez;2010;Índice de dependencia mayores;Población municipal;41,02060843964671;
Belmez;2011;Índice de dependencia global;Población municipal;57,801766437684;
Belmez;2011;Índice de dependencia jóvenes;Población municipal;16,33954857703631;
Belmez;2011;Índice de dependencia mayores;Población municipal;41,46221786064769;
Belmez;2012;Índice de dependencia global;Población municipal;58,25825825825825;
Belmez;2012;Índice de dependencia jóvenes;Población municipal;16,066066066066064;
Belmez;2012;Índice de dependencia mayores;Población municipal;42,19219219219219;
Belmez;2013;Índice de dependencia global;Población municipal;59,27360774818402;
Belmez;2013;Índice de dependencia jóvenes;Población municipal;18,256658595641646;
Belmez;2013;Índice de dependencia mayores;Población municipal;41,01694915254237;
Belmez;2014;Índice de dependencia global;Población municipal;59,75247524752475;
Belmez;2014;Índice de dependencia jóvenes;Población municipal;17,77227722772277;
Belmez;2014;Índice de dependencia mayores;Población municipal;41,98019801980198;
Belmez;2015;Índice de dependencia global;Población municipal;59,29519918283963;
Belmez;2015;Índice de dependencia jóvenes;Población municipal;17,262512768130744;
Belmez;2015;Índice de dependencia mayores;Población municipal;42,032686414708884;
Belmez;2016;Índice de dependencia global;Población municipal;60,14644351464435;
Belmez;2016;Índice de dependencia jóvenes;Población municipal;16,893305439330543;
Belmez;2016;Índice de dependencia mayores;Población municipal;43,25313807531381;
Belmez;2017;Índice de dependencia global;Población municipal;60,76158940397352;
Belmez;2017;Índice de dependencia jóvenes;Población municipal;16,445916114790286;
Belmez;2017;Índice de dependencia mayores;Población municipal;44,31567328918322;
Belmez;2018;Índice de dependencia global;Población municipal;59,52637244348762;
Belmez;2018;Índice de dependencia jóvenes;Población municipal;16,846071044133478;
Belmez;2018;Índice de dependencia mayores;Población municipal;42,68030139935414;
