Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Peñaflor;2022;Ambos sexos;De 5 a 9 años;Emigraciones;3;
Peñaflor;2022;Ambos sexos;De 10 a 14 años;Emigraciones;5;
Peñaflor;2022;Ambos sexos;De 15 a 19 años;Emigraciones;4;
Peñaflor;2022;Ambos sexos;De 20 a 24 años;Emigraciones;14;
Peñaflor;2022;Ambos sexos;De 25 a 29 años;Emigraciones;12;
Peñaflor;2022;Ambos sexos;De 30 a 34 años;Emigraciones;13;
Peñaflor;2022;Ambos sexos;De 35 a 39 años;Emigraciones;5;
Peñaflor;2022;Ambos sexos;De 40 a 44 años;Emigraciones;8;
Peñaflor;2022;Ambos sexos;De 45 a 49 años;Emigraciones;5;
Peñaflor;2022;Ambos sexos;De 50 a 54 años;Emigraciones;5;
Peñaflor;2022;Ambos sexos;De 55 a 59 años;Emigraciones;5;
Peñaflor;2022;Ambos sexos;De 60 a 64 años;Emigraciones;-;
Peñaflor;2022;Ambos sexos;De 65 y más años;Emigraciones;3;
Peñaflor;2022;Ambos sexos;TOTAL;Emigraciones;98;
Peñaflor;2022;Hombres;De 0 a 4 años;Emigraciones;9;
Peñaflor;2022;Hombres;De 5 a 9 años;Emigraciones;1;
Peñaflor;2022;Hombres;De 10 a 14 años;Emigraciones;4;
Peñaflor;2022;Hombres;De 15 a 19 años;Emigraciones;2;
Peñaflor;2022;Hombres;De 20 a 24 años;Emigraciones;6;
Peñaflor;2022;Hombres;De 25 a 29 años;Emigraciones;5;
Peñaflor;2022;Hombres;De 30 a 34 años;Emigraciones;8;
Peñaflor;2022;Hombres;De 35 a 39 años;Emigraciones;1;
Peñaflor;2022;Hombres;De 40 a 44 años;Emigraciones;3;
Peñaflor;2022;Hombres;De 45 a 49 años;Emigraciones;3;
Peñaflor;2022;Hombres;De 50 a 54 años;Emigraciones;2;
Peñaflor;2022;Hombres;De 55 a 59 años;Emigraciones;3;
Peñaflor;2022;Hombres;De 60 a 64 años;Emigraciones;-;
Peñaflor;2022;Hombres;De 65 y más años;Emigraciones;-;
Peñaflor;2022;Hombres;TOTAL;Emigraciones;47;
Peñaflor;2022;Mujeres;De 0 a 4 años;Emigraciones;7;
Peñaflor;2022;Mujeres;De 5 a 9 años;Emigraciones;2;
Peñaflor;2022;Mujeres;De 10 a 14 años;Emigraciones;1;
Peñaflor;2022;Mujeres;De 15 a 19 años;Emigraciones;2;
Peñaflor;2022;Mujeres;De 20 a 24 años;Emigraciones;8;
Peñaflor;2022;Mujeres;De 25 a 29 años;Emigraciones;7;
Peñaflor;2022;Mujeres;De 30 a 34 años;Emigraciones;5;
Peñaflor;2022;Mujeres;De 35 a 39 años;Emigraciones;4;
Peñaflor;2022;Mujeres;De 40 a 44 años;Emigraciones;5;
Peñaflor;2022;Mujeres;De 45 a 49 años;Emigraciones;2;
Peñaflor;2022;Mujeres;De 50 a 54 años;Emigraciones;3;
Peñaflor;2022;Mujeres;De 55 a 59 años;Emigraciones;2;
Peñaflor;2022;Mujeres;De 60 a 64 años;Emigraciones;-;
Peñaflor;2022;Mujeres;De 65 y más años;Emigraciones;3;
Peñaflor;2022;Mujeres;TOTAL;Emigraciones;51;
Peñaflor;2023;Ambos sexos;De 0 a 4 años;Emigraciones;8;
Peñaflor;2023;Ambos sexos;De 5 a 9 años;Emigraciones;4;
Peñaflor;2023;Ambos sexos;De 10 a 14 años;Emigraciones;5;
Peñaflor;2023;Ambos sexos;De 15 a 19 años;Emigraciones;6;
Peñaflor;2023;Ambos sexos;De 20 a 24 años;Emigraciones;11;
Peñaflor;2023;Ambos sexos;De 25 a 29 años;Emigraciones;10;
Peñaflor;2023;Ambos sexos;De 30 a 34 años;Emigraciones;7;
Peñaflor;2023;Ambos sexos;De 35 a 39 años;Emigraciones;10;
Peñaflor;2023;Ambos sexos;De 40 a 44 años;Emigraciones;6;
Peñaflor;2023;Ambos sexos;De 45 a 49 años;Emigraciones;7;
Peñaflor;2023;Ambos sexos;De 50 a 54 años;Emigraciones;1;
Peñaflor;2023;Ambos sexos;De 55 a 59 años;Emigraciones;2;
Peñaflor;2023;Ambos sexos;De 60 a 64 años;Emigraciones;1;
Peñaflor;2023;Ambos sexos;De 65 y más años;Emigraciones;8;
Peñaflor;2023;Ambos sexos;TOTAL;Emigraciones;86;
Peñaflor;2023;Hombres;De 0 a 4 años;Emigraciones;5;
Peñaflor;2023;Hombres;De 5 a 9 años;Emigraciones;3;
Peñaflor;2023;Hombres;De 10 a 14 años;Emigraciones;3;
Peñaflor;2023;Hombres;De 15 a 19 años;Emigraciones;2;
Peñaflor;2023;Hombres;De 20 a 24 años;Emigraciones;7;
Peñaflor;2023;Hombres;De 25 a 29 años;Emigraciones;6;
Peñaflor;2023;Hombres;De 30 a 34 años;Emigraciones;2;
Peñaflor;2023;Hombres;De 35 a 39 años;Emigraciones;7;
Peñaflor;2023;Hombres;De 40 a 44 años;Emigraciones;4;
Peñaflor;2023;Hombres;De 45 a 49 años;Emigraciones;2;
Peñaflor;2023;Hombres;De 50 a 54 años;Emigraciones;1;
Peñaflor;2023;Hombres;De 55 a 59 años;Emigraciones;1;
Peñaflor;2023;Hombres;De 60 a 64 años;Emigraciones;-;
Peñaflor;2023;Hombres;De 65 y más años;Emigraciones;1;
Peñaflor;2023;Hombres;TOTAL;Emigraciones;44;
Peñaflor;2023;Mujeres;De 0 a 4 años;Emigraciones;3;
Peñaflor;2023;Mujeres;De 5 a 9 años;Emigraciones;1;
Peñaflor;2023;Mujeres;De 10 a 14 años;Emigraciones;2;
Peñaflor;2023;Mujeres;De 15 a 19 años;Emigraciones;4;
Peñaflor;2023;Mujeres;De 20 a 24 años;Emigraciones;4;
Peñaflor;2023;Mujeres;De 25 a 29 años;Emigraciones;4;
Peñaflor;2023;Mujeres;De 30 a 34 años;Emigraciones;5;
Peñaflor;2023;Mujeres;De 35 a 39 años;Emigraciones;3;
Peñaflor;2023;Mujeres;De 40 a 44 años;Emigraciones;2;
Peñaflor;2023;Mujeres;De 45 a 49 años;Emigraciones;5;
Peñaflor;2023;Mujeres;De 50 a 54 años;Emigraciones;-;
Peñaflor;2023;Mujeres;De 55 a 59 años;Emigraciones;1;
Peñaflor;2023;Mujeres;De 60 a 64 años;Emigraciones;1;
Peñaflor;2023;Mujeres;De 65 y más años;Emigraciones;7;
Peñaflor;2023;Mujeres;TOTAL;Emigraciones;42;
Pilas;2021;Ambos sexos;De 0 a 4 años;Emigraciones;28;
Pilas;2021;Ambos sexos;De 5 a 9 años;Emigraciones;18;
Pilas;2021;Ambos sexos;De 10 a 14 años;Emigraciones;17;
Pilas;2021;Ambos sexos;De 15 a 19 años;Emigraciones;8;
Pilas;2021;Ambos sexos;De 20 a 24 años;Emigraciones;34;
Pilas;2021;Ambos sexos;De 25 a 29 años;Emigraciones;54;
Pilas;2021;Ambos sexos;De 30 a 34 años;Emigraciones;54;
Pilas;2021;Ambos sexos;De 35 a 39 años;Emigraciones;48;
Pilas;2021;Ambos sexos;De 40 a 44 años;Emigraciones;48;
Pilas;2021;Ambos sexos;De 45 a 49 años;Emigraciones;38;
Pilas;2021;Ambos sexos;De 50 a 54 años;Emigraciones;15;
Pilas;2021;Ambos sexos;De 55 a 59 años;Emigraciones;11;
Pilas;2021;Ambos sexos;De 60 a 64 años;Emigraciones;6;
Pilas;2021;Ambos sexos;De 65 y más años;Emigraciones;25;
Pilas;2021;Ambos sexos;TOTAL;Emigraciones;404;
Pilas;2021;Hombres;De 0 a 4 años;Emigraciones;9;
Pilas;2021;Hombres;De 5 a 9 años;Emigraciones;13;
Pilas;2021;Hombres;De 10 a 14 años;Emigraciones;6;
Pilas;2021;Hombres;De 15 a 19 años;Emigraciones;3;
Pilas;2021;Hombres;De 20 a 24 años;Emigraciones;16;
Pilas;2021;Hombres;De 25 a 29 años;Emigraciones;28;
Pilas;2021;Hombres;De 30 a 34 años;Emigraciones;25;
Pilas;2021;Hombres;De 35 a 39 años;Emigraciones;27;
Pilas;2021;Hombres;De 40 a 44 años;Emigraciones;21;
Pilas;2021;Hombres;De 45 a 49 años;Emigraciones;19;
Pilas;2021;Hombres;De 50 a 54 años;Emigraciones;9;
Pilas;2021;Hombres;De 55 a 59 años;Emigraciones;8;
Pilas;2021;Hombres;De 60 a 64 años;Emigraciones;4;
Pilas;2021;Hombres;De 65 y más años;Emigraciones;9;
Pilas;2021;Hombres;TOTAL;Emigraciones;197;
Pilas;2021;Mujeres;De 0 a 4 años;Emigraciones;19;
Pilas;2021;Mujeres;De 5 a 9 años;Emigraciones;5;
Pilas;2021;Mujeres;De 10 a 14 años;Emigraciones;11;
Pilas;2021;Mujeres;De 15 a 19 años;Emigraciones;5;
Pilas;2021;Mujeres;De 20 a 24 años;Emigraciones;18;
Pilas;2021;Mujeres;De 25 a 29 años;Emigraciones;26;
Pilas;2021;Mujeres;De 30 a 34 años;Emigraciones;29;
Pilas;2021;Mujeres;De 35 a 39 años;Emigraciones;21;
Pilas;2021;Mujeres;De 40 a 44 años;Emigraciones;27;
Pilas;2021;Mujeres;De 45 a 49 años;Emigraciones;19;
Pilas;2021;Mujeres;De 50 a 54 años;Emigraciones;6;
Pilas;2021;Mujeres;De 55 a 59 años;Emigraciones;3;
Pilas;2021;Mujeres;De 60 a 64 años;Emigraciones;2;
Pilas;2021;Mujeres;De 65 y más años;Emigraciones;16;
Pilas;2021;Mujeres;TOTAL;Emigraciones;207;
Pilas;2022;Ambos sexos;De 0 a 4 años;Emigraciones;20;
Pilas;2022;Ambos sexos;De 5 a 9 años;Emigraciones;25;
Pilas;2022;Ambos sexos;De 10 a 14 años;Emigraciones;12;
Pilas;2022;Ambos sexos;De 15 a 19 años;Emigraciones;12;
Pilas;2022;Ambos sexos;De 20 a 24 años;Emigraciones;28;
Pilas;2022;Ambos sexos;De 25 a 29 años;Emigraciones;56;
Pilas;2022;Ambos sexos;De 30 a 34 años;Emigraciones;47;
Pilas;2022;Ambos sexos;De 35 a 39 años;Emigraciones;38;
Pilas;2022;Ambos sexos;De 40 a 44 años;Emigraciones;43;
Pilas;2022;Ambos sexos;De 45 a 49 años;Emigraciones;28;
Pilas;2022;Ambos sexos;De 50 a 54 años;Emigraciones;25;
Pilas;2022;Ambos sexos;De 55 a 59 años;Emigraciones;14;
Pilas;2022;Ambos sexos;De 60 a 64 años;Emigraciones;7;
Pilas;2022;Ambos sexos;De 65 y más años;Emigraciones;21;
Pilas;2022;Ambos sexos;TOTAL;Emigraciones;376;
Pilas;2022;Hombres;De 0 a 4 años;Emigraciones;9;
Pilas;2022;Hombres;De 5 a 9 años;Emigraciones;9;
Pilas;2022;Hombres;De 10 a 14 años;Emigraciones;5;
Pilas;2022;Hombres;De 15 a 19 años;Emigraciones;5;
Pilas;2022;Hombres;De 20 a 24 años;Emigraciones;14;
Pilas;2022;Hombres;De 25 a 29 años;Emigraciones;25;
Pilas;2022;Hombres;De 30 a 34 años;Emigraciones;23;
Pilas;2022;Hombres;De 35 a 39 años;Emigraciones;23;
Pilas;2022;Hombres;De 40 a 44 años;Emigraciones;22;
Pilas;2022;Hombres;De 45 a 49 años;Emigraciones;16;
Pilas;2022;Hombres;De 50 a 54 años;Emigraciones;7;
Pilas;2022;Hombres;De 55 a 59 años;Emigraciones;6;
Pilas;2022;Hombres;De 60 a 64 años;Emigraciones;3;
Pilas;2022;Hombres;De 65 y más años;Emigraciones;10;
Pilas;2022;Hombres;TOTAL;Emigraciones;177;
Pilas;2022;Mujeres;De 0 a 4 años;Emigraciones;11;
Pilas;2022;Mujeres;De 5 a 9 años;Emigraciones;16;
Pilas;2022;Mujeres;De 10 a 14 años;Emigraciones;7;
Pilas;2022;Mujeres;De 15 a 19 años;Emigraciones;7;
Pilas;2022;Mujeres;De 20 a 24 años;Emigraciones;14;
Pilas;2022;Mujeres;De 25 a 29 años;Emigraciones;31;
Pilas;2022;Mujeres;De 30 a 34 años;Emigraciones;24;
Pilas;2022;Mujeres;De 35 a 39 años;Emigraciones;15;
Pilas;2022;Mujeres;De 40 a 44 años;Emigraciones;21;
Pilas;2022;Mujeres;De 45 a 49 años;Emigraciones;12;
Pilas;2022;Mujeres;De 50 a 54 años;Emigraciones;18;
Pilas;2022;Mujeres;De 55 a 59 años;Emigraciones;8;
Pilas;2022;Mujeres;De 60 a 64 años;Emigraciones;4;
Pilas;2022;Mujeres;De 65 y más años;Emigraciones;11;
Pilas;2022;Mujeres;TOTAL;Emigraciones;199;
Pilas;2023;Ambos sexos;De 0 a 4 años;Emigraciones;23;
Pilas;2023;Ambos sexos;De 5 a 9 años;Emigraciones;32;
Pilas;2023;Ambos sexos;De 10 a 14 años;Emigraciones;21;
Pilas;2023;Ambos sexos;De 15 a 19 años;Emigraciones;15;
Pilas;2023;Ambos sexos;De 20 a 24 años;Emigraciones;38;
Pilas;2023;Ambos sexos;De 25 a 29 años;Emigraciones;61;
Pilas;2023;Ambos sexos;De 30 a 34 años;Emigraciones;59;
Pilas;2023;Ambos sexos;De 35 a 39 años;Emigraciones;43;
Pilas;2023;Ambos sexos;De 40 a 44 años;Emigraciones;50;
Pilas;2023;Ambos sexos;De 45 a 49 años;Emigraciones;48;
Pilas;2023;Ambos sexos;De 50 a 54 años;Emigraciones;21;
Pilas;2023;Ambos sexos;De 55 a 59 años;Emigraciones;16;
Pilas;2023;Ambos sexos;De 60 a 64 años;Emigraciones;8;
Pilas;2023;Ambos sexos;De 65 y más años;Emigraciones;12;
Pilas;2023;Ambos sexos;TOTAL;Emigraciones;447;
Pilas;2023;Hombres;De 0 a 4 años;Emigraciones;13;
Pilas;2023;Hombres;De 5 a 9 años;Emigraciones;17;
Pilas;2023;Hombres;De 10 a 14 años;Emigraciones;9;
Pilas;2023;Hombres;De 15 a 19 años;Emigraciones;6;
Pilas;2023;Hombres;De 20 a 24 años;Emigraciones;19;
Pilas;2023;Hombres;De 25 a 29 años;Emigraciones;30;
Pilas;2023;Hombres;De 30 a 34 años;Emigraciones;31;
Pilas;2023;Hombres;De 35 a 39 años;Emigraciones;27;
Pilas;2023;Hombres;De 40 a 44 años;Emigraciones;26;
Pilas;2023;Hombres;De 45 a 49 años;Emigraciones;28;
Pilas;2023;Hombres;De 50 a 54 años;Emigraciones;10;
Pilas;2023;Hombres;De 55 a 59 años;Emigraciones;9;
Pilas;2023;Hombres;De 60 a 64 años;Emigraciones;6;
Pilas;2023;Hombres;De 65 y más años;Emigraciones;3;
Pilas;2023;Hombres;TOTAL;Emigraciones;234;
Pilas;2023;Mujeres;De 0 a 4 años;Emigraciones;10;
Pilas;2023;Mujeres;De 5 a 9 años;Emigraciones;15;
Pilas;2023;Mujeres;De 10 a 14 años;Emigraciones;12;
Pilas;2023;Mujeres;De 15 a 19 años;Emigraciones;9;
Pilas;2023;Mujeres;De 20 a 24 años;Emigraciones;19;
Pilas;2023;Mujeres;De 25 a 29 años;Emigraciones;31;
Pilas;2023;Mujeres;De 30 a 34 años;Emigraciones;28;
Pilas;2023;Mujeres;De 35 a 39 años;Emigraciones;16;
Pilas;2023;Mujeres;De 40 a 44 años;Emigraciones;24;
Pilas;2023;Mujeres;De 45 a 49 años;Emigraciones;20;
Pilas;2023;Mujeres;De 50 a 54 años;Emigraciones;11;
Pilas;2023;Mujeres;De 55 a 59 años;Emigraciones;7;
Pilas;2023;Mujeres;De 60 a 64 años;Emigraciones;2;
Pilas;2023;Mujeres;De 65 y más años;Emigraciones;9;
Pilas;2023;Mujeres;TOTAL;Emigraciones;213;
Pruna;2021;Ambos sexos;De 0 a 4 años;Emigraciones;5;
Pruna;2021;Ambos sexos;De 5 a 9 años;Emigraciones;1;
Pruna;2021;Ambos sexos;De 10 a 14 años;Emigraciones;3;
Pruna;2021;Ambos sexos;De 15 a 19 años;Emigraciones;2;
Pruna;2021;Ambos sexos;De 20 a 24 años;Emigraciones;1;
Pruna;2021;Ambos sexos;De 25 a 29 años;Emigraciones;10;
Pruna;2021;Ambos sexos;De 30 a 34 años;Emigraciones;7;
Pruna;2021;Ambos sexos;De 35 a 39 años;Emigraciones;7;
Pruna;2021;Ambos sexos;De 40 a 44 años;Emigraciones;10;
Pruna;2021;Ambos sexos;De 45 a 49 años;Emigraciones;3;
Pruna;2021;Ambos sexos;De 50 a 54 años;Emigraciones;1;
Pruna;2021;Ambos sexos;De 55 a 59 años;Emigraciones;3;
Pruna;2021;Ambos sexos;De 60 a 64 años;Emigraciones;2;
Pruna;2021;Ambos sexos;De 65 y más años;Emigraciones;8;
Pruna;2021;Ambos sexos;TOTAL;Emigraciones;63;
Pruna;2021;Hombres;De 0 a 4 años;Emigraciones;3;
Pruna;2021;Hombres;De 5 a 9 años;Emigraciones;-;
Pruna;2021;Hombres;De 10 a 14 años;Emigraciones;1;
Pruna;2021;Hombres;De 15 a 19 años;Emigraciones;-;
Pruna;2021;Hombres;De 20 a 24 años;Emigraciones;1;
Pruna;2021;Hombres;De 25 a 29 años;Emigraciones;7;
Pruna;2021;Hombres;De 30 a 34 años;Emigraciones;3;
Pruna;2021;Hombres;De 35 a 39 años;Emigraciones;3;
Pruna;2021;Hombres;De 40 a 44 años;Emigraciones;3;
Pruna;2021;Hombres;De 45 a 49 años;Emigraciones;1;
Pruna;2021;Hombres;De 50 a 54 años;Emigraciones;1;
Pruna;2021;Hombres;De 55 a 59 años;Emigraciones;2;
Pruna;2021;Hombres;De 60 a 64 años;Emigraciones;2;
Pruna;2021;Hombres;De 65 y más años;Emigraciones;3;
Pruna;2021;Hombres;TOTAL;Emigraciones;30;
Pruna;2021;Mujeres;De 0 a 4 años;Emigraciones;2;
Pruna;2021;Mujeres;De 5 a 9 años;Emigraciones;1;
Pruna;2021;Mujeres;De 10 a 14 años;Emigraciones;2;
Pruna;2021;Mujeres;De 15 a 19 años;Emigraciones;2;
Pruna;2021;Mujeres;De 20 a 24 años;Emigraciones;-;
Pruna;2021;Mujeres;De 25 a 29 años;Emigraciones;3;
Pruna;2021;Mujeres;De 30 a 34 años;Emigraciones;4;
Pruna;2021;Mujeres;De 35 a 39 años;Emigraciones;4;
Pruna;2021;Mujeres;De 40 a 44 años;Emigraciones;7;
Pruna;2021;Mujeres;De 45 a 49 años;Emigraciones;2;
Pruna;2021;Mujeres;De 50 a 54 años;Emigraciones;-;
Pruna;2021;Mujeres;De 55 a 59 años;Emigraciones;1;
Pruna;2021;Mujeres;De 60 a 64 años;Emigraciones;-;
Pruna;2021;Mujeres;De 65 y más años;Emigraciones;5;
Pruna;2021;Mujeres;TOTAL;Emigraciones;33;
Pruna;2022;Ambos sexos;De 0 a 4 años;Emigraciones;6;
Pruna;2022;Ambos sexos;De 5 a 9 años;Emigraciones;7;
Pruna;2022;Ambos sexos;De 10 a 14 años;Emigraciones;5;
Pruna;2022;Ambos sexos;De 15 a 19 años;Emigraciones;2;
Pruna;2022;Ambos sexos;De 20 a 24 años;Emigraciones;4;
Pruna;2022;Ambos sexos;De 25 a 29 años;Emigraciones;10;
Pruna;2022;Ambos sexos;De 30 a 34 años;Emigraciones;10;
Pruna;2022;Ambos sexos;De 35 a 39 años;Emigraciones;6;
Pruna;2022;Ambos sexos;De 40 a 44 años;Emigraciones;6;
Pruna;2022;Ambos sexos;De 45 a 49 años;Emigraciones;5;
Pruna;2022;Ambos sexos;De 50 a 54 años;Emigraciones;5;
Pruna;2022;Ambos sexos;De 55 a 59 años;Emigraciones;5;
Pruna;2022;Ambos sexos;De 60 a 64 años;Emigraciones;-;
Pruna;2022;Ambos sexos;De 65 y más años;Emigraciones;13;
Pruna;2022;Ambos sexos;TOTAL;Emigraciones;84;
Pruna;2022;Hombres;De 0 a 4 años;Emigraciones;3;
Pruna;2022;Hombres;De 5 a 9 años;Emigraciones;4;
Pruna;2022;Hombres;De 10 a 14 años;Emigraciones;2;
Pruna;2022;Hombres;De 15 a 19 años;Emigraciones;1;
Pruna;2022;Hombres;De 20 a 24 años;Emigraciones;3;
Pruna;2022;Hombres;De 25 a 29 años;Emigraciones;4;
Pruna;2022;Hombres;De 30 a 34 años;Emigraciones;7;
Pruna;2022;Hombres;De 35 a 39 años;Emigraciones;3;
Pruna;2022;Hombres;De 40 a 44 años;Emigraciones;4;
Pruna;2022;Hombres;De 45 a 49 años;Emigraciones;3;
Pruna;2022;Hombres;De 50 a 54 años;Emigraciones;1;
Pruna;2022;Hombres;De 55 a 59 años;Emigraciones;3;
Pruna;2022;Hombres;De 60 a 64 años;Emigraciones;-;
Pruna;2022;Hombres;De 65 y más años;Emigraciones;7;
Pruna;2022;Hombres;TOTAL;Emigraciones;45;
Pruna;2022;Mujeres;De 0 a 4 años;Emigraciones;3;
Pruna;2022;Mujeres;De 5 a 9 años;Emigraciones;3;
Pruna;2022;Mujeres;De 10 a 14 años;Emigraciones;3;
Pruna;2022;Mujeres;De 15 a 19 años;Emigraciones;1;
Pruna;2022;Mujeres;De 20 a 24 años;Emigraciones;1;
Pruna;2022;Mujeres;De 25 a 29 años;Emigraciones;6;
Pruna;2022;Mujeres;De 30 a 34 años;Emigraciones;3;
Pruna;2022;Mujeres;De 35 a 39 años;Emigraciones;3;
Pruna;2022;Mujeres;De 40 a 44 años;Emigraciones;2;
Pruna;2022;Mujeres;De 45 a 49 años;Emigraciones;2;
Pruna;2022;Mujeres;De 50 a 54 años;Emigraciones;4;
Pruna;2022;Mujeres;De 55 a 59 años;Emigraciones;2;
Pruna;2022;Mujeres;De 60 a 64 años;Emigraciones;-;
Pruna;2022;Mujeres;De 65 y más años;Emigraciones;6;
Pruna;2022;Mujeres;TOTAL;Emigraciones;39;
Pruna;2023;Ambos sexos;De 0 a 4 años;Emigraciones;2;
Pruna;2023;Ambos sexos;De 5 a 9 años;Emigraciones;2;
Pruna;2023;Ambos sexos;De 10 a 14 años;Emigraciones;1;
Pruna;2023;Ambos sexos;De 15 a 19 años;Emigraciones;4;
Pruna;2023;Ambos sexos;De 20 a 24 años;Emigraciones;8;
Pruna;2023;Ambos sexos;De 25 a 29 años;Emigraciones;12;
Pruna;2023;Ambos sexos;De 30 a 34 años;Emigraciones;12;
Pruna;2023;Ambos sexos;De 35 a 39 años;Emigraciones;2;
Pruna;2023;Ambos sexos;De 40 a 44 años;Emigraciones;2;
Pruna;2023;Ambos sexos;De 45 a 49 años;Emigraciones;8;
Pruna;2023;Ambos sexos;De 50 a 54 años;Emigraciones;3;
Pruna;2023;Ambos sexos;De 55 a 59 años;Emigraciones;-;
Pruna;2023;Ambos sexos;De 60 a 64 años;Emigraciones;3;
Pruna;2023;Ambos sexos;De 65 y más años;Emigraciones;13;
Pruna;2023;Ambos sexos;TOTAL;Emigraciones;72;
Pruna;2023;Hombres;De 0 a 4 años;Emigraciones;-;
Pruna;2023;Hombres;De 5 a 9 años;Emigraciones;1;
Pruna;2023;Hombres;De 10 a 14 años;Emigraciones;-;
Pruna;2023;Hombres;De 15 a 19 años;Emigraciones;1;
Pruna;2023;Hombres;De 20 a 24 años;Emigraciones;5;
Pruna;2023;Hombres;De 25 a 29 años;Emigraciones;5;
Pruna;2023;Hombres;De 30 a 34 años;Emigraciones;7;
Pruna;2023;Hombres;De 35 a 39 años;Emigraciones;-;
Pruna;2023;Hombres;De 40 a 44 años;Emigraciones;-;
Pruna;2023;Hombres;De 45 a 49 años;Emigraciones;3;
Pruna;2023;Hombres;De 50 a 54 años;Emigraciones;2;
Pruna;2023;Hombres;De 55 a 59 años;Emigraciones;-;
Pruna;2023;Hombres;De 60 a 64 años;Emigraciones;2;
Pruna;2023;Hombres;De 65 y más años;Emigraciones;6;
Pruna;2023;Hombres;TOTAL;Emigraciones;32;
Pruna;2023;Mujeres;De 0 a 4 años;Emigraciones;2;
Pruna;2023;Mujeres;De 5 a 9 años;Emigraciones;1;
Pruna;2023;Mujeres;De 10 a 14 años;Emigraciones;1;
Pruna;2023;Mujeres;De 15 a 19 años;Emigraciones;3;
Pruna;2023;Mujeres;De 20 a 24 años;Emigraciones;3;
Pruna;2023;Mujeres;De 25 a 29 años;Emigraciones;7;
Pruna;2023;Mujeres;De 30 a 34 años;Emigraciones;5;
Pruna;2023;Mujeres;De 35 a 39 años;Emigraciones;2;
Pruna;2023;Mujeres;De 40 a 44 años;Emigraciones;2;
Pruna;2023;Mujeres;De 45 a 49 años;Emigraciones;5;
Pruna;2023;Mujeres;De 50 a 54 años;Emigraciones;1;
Pruna;2023;Mujeres;De 55 a 59 años;Emigraciones;-;
