Lugar de residencia;Anual;Edad;Medida;Valor;
Málaga;2021;Índice de dependencia global;Población municipal;51,41971808346766;
Málaga;2021;Índice de dependencia jóvenes;Población municipal;24,435296271325686;
Málaga;2021;Índice de dependencia mayores;Población municipal;26,984421812141967;
Málaga;2022;Índice de dependencia global;Población municipal;51,42493396389438;
Málaga;2022;Índice de dependencia jóvenes;Población municipal;23,92146905207771;
Málaga;2022;Índice de dependencia mayores;Población municipal;27,50346491181667;
Alameda;2010;Índice de dependencia global;Población municipal;50,054704595185996;
Alameda;2010;Índice de dependencia jóvenes;Población municipal;26,914660831509845;
Alameda;2010;Índice de dependencia mayores;Población municipal;23,14004376367615;
Alameda;2011;Índice de dependencia global;Población municipal;49,890410958904106;
Alameda;2011;Índice de dependencia jóvenes;Población municipal;26,821917808219176;
Alameda;2011;Índice de dependencia mayores;Población municipal;23,068493150684933;
Alameda;2012;Índice de dependencia global;Población municipal;49,28125847572552;
Alameda;2012;Índice de dependencia jóvenes;Población municipal;26,688364524003255;
Alameda;2012;Índice de dependencia mayores;Población municipal;22,592893951722267;
Alameda;2013;Índice de dependencia global;Población municipal;47,711887354454376;
Alameda;2013;Índice de dependencia jóvenes;Población municipal;25,318169509883564;
Alameda;2013;Índice de dependencia mayores;Población municipal;22,39371784457081;
Alameda;2014;Índice de dependencia global;Población municipal;48,5973597359736;
Alameda;2014;Índice de dependencia jóvenes;Población municipal;25,55005500550055;
Alameda;2014;Índice de dependencia mayores;Población municipal;23,047304730473048;
Alameda;2015;Índice de dependencia global;Población municipal;48,474855729596044;
Alameda;2015;Índice de dependencia jóvenes;Población municipal;25,61143171200879;
Alameda;2015;Índice de dependencia mayores;Población municipal;22,86342401758725;
Alameda;2016;Índice de dependencia global;Población municipal;46,189313805261726;
Alameda;2016;Índice de dependencia jóvenes;Población municipal;24,111743965283427;
Alameda;2016;Índice de dependencia mayores;Población municipal;22,077569839978302;
Alameda;2017;Índice de dependencia global;Población municipal;46,78298800436205;
Alameda;2017;Índice de dependencia jóvenes;Población municipal;24,291166848418758;
Alameda;2017;Índice de dependencia mayores;Población municipal;22,491821155943292;
Alameda;2018;Índice de dependencia global;Población municipal;47,45809288266007;
Alameda;2018;Índice de dependencia jóvenes;Población municipal;24,429788403407528;
Alameda;2018;Índice de dependencia mayores;Población municipal;23,028304479252544;
Alameda;2019;Índice de dependencia global;Población municipal;47,785419532324624;
Alameda;2019;Índice de dependencia jóvenes;Población municipal;24,429160935350758;
Alameda;2019;Índice de dependencia mayores;Población municipal;23,356258596973863;
Alameda;2020;Índice de dependencia global;Población municipal;47,427476737821564;
Alameda;2020;Índice de dependencia jóvenes;Población municipal;23,809523809523807;
Alameda;2020;Índice de dependencia mayores;Población municipal;23,617952928297754;
Alameda;2021;Índice de dependencia global;Población municipal;47,85791757049891;
Alameda;2021;Índice de dependencia jóvenes;Población municipal;23,318872017353577;
Alameda;2021;Índice de dependencia mayores;Población municipal;24,539045553145336;
Alameda;2022;Índice de dependencia global;Población municipal;46,68998923573735;
Alameda;2022;Índice de dependencia jóvenes;Población municipal;22,847147470398276;
Alameda;2022;Índice de dependencia mayores;Población municipal;23,842841765339074;
Alcaucín;2010;Índice de dependencia global;Población municipal;64,18461538461538;
Alcaucín;2010;Índice de dependencia jóvenes;Población municipal;20,8;
Alcaucín;2010;Índice de dependencia mayores;Población municipal;43,38461538461538;
Alcaucín;2011;Índice de dependencia global;Población municipal;67,45742092457421;
Alcaucín;2011;Índice de dependencia jóvenes;Población municipal;20,802919708029197;
Alcaucín;2011;Índice de dependencia mayores;Población municipal;46,654501216545015;
Alcaucín;2012;Índice de dependencia global;Población municipal;71,03825136612022;
Alcaucín;2012;Índice de dependencia jóvenes;Población municipal;20,76502732240437;
Alcaucín;2012;Índice de dependencia mayores;Población municipal;50,27322404371585;
Alcaucín;2013;Índice de dependencia global;Población municipal;76,44859813084112;
Alcaucín;2013;Índice de dependencia jóvenes;Población municipal;20,809968847352025;
Alcaucín;2013;Índice de dependencia mayores;Población municipal;55,638629283489095;
Alcaucín;2014;Índice de dependencia global;Población municipal;81,1070110701107;
Alcaucín;2014;Índice de dependencia jóvenes;Población municipal;20,51660516605166;
Alcaucín;2014;Índice de dependencia mayores;Población municipal;60,59040590405904;
Alcaucín;2015;Índice de dependencia global;Población municipal;84,8249027237354;
Alcaucín;2015;Índice de dependencia jóvenes;Población municipal;21,32295719844358;
Alcaucín;2015;Índice de dependencia mayores;Población municipal;63,50194552529182;
Alcaucín;2016;Índice de dependencia global;Población municipal;83,37368845843423;
Alcaucín;2016;Índice de dependencia jóvenes;Población municipal;22,437449556093625;
Alcaucín;2016;Índice de dependencia mayores;Población municipal;60,9362389023406;
Alcaucín;2017;Índice de dependencia global;Población municipal;84,82362592288762;
Alcaucín;2017;Índice de dependencia jóvenes;Población municipal;22,72354388843314;
Alcaucín;2017;Índice de dependencia mayores;Población municipal;62,10008203445447;
Alcaucín;2018;Índice de dependencia global;Población municipal;85,19437551695617;
Alcaucín;2018;Índice de dependencia jóvenes;Población municipal;22,91149710504549;
Alcaucín;2018;Índice de dependencia mayores;Población municipal;62,28287841191067;
Alcaucín;2019;Índice de dependencia global;Población municipal;84,14533443435177;
Alcaucín;2019;Índice de dependencia jóvenes;Población municipal;22,46077621800165;
Alcaucín;2019;Índice de dependencia mayores;Población municipal;61,684558216350126;
Alcaucín;2020;Índice de dependencia global;Población municipal;81,88347964884277;
Alcaucín;2020;Índice de dependencia jóvenes;Población municipal;21,14924181963288;
Alcaucín;2020;Índice de dependencia mayores;Población municipal;60,73423782920989;
Alcaucín;2021;Índice de dependencia global;Población municipal;84,41153546375682;
Alcaucín;2021;Índice de dependencia jóvenes;Población municipal;19,79734996102884;
Alcaucín;2021;Índice de dependencia mayores;Población municipal;64,61418550272798;
Alcaucín;2022;Índice de dependencia global;Población municipal;81,93123628383321;
Alcaucín;2022;Índice de dependencia jóvenes;Población municipal;19,970738844184346;
Alcaucín;2022;Índice de dependencia mayores;Población municipal;61,96049743964886;
Alfarnate;2010;Índice de dependencia global;Población municipal;55,76251455180442;
Alfarnate;2010;Índice de dependencia jóvenes;Población municipal;16,763678696158323;
Alfarnate;2010;Índice de dependencia mayores;Población municipal;38,9988358556461;
Alfarnate;2011;Índice de dependencia global;Población municipal;55,64705882352941;
Alfarnate;2011;Índice de dependencia jóvenes;Población municipal;16,470588235294116;
Alfarnate;2011;Índice de dependencia mayores;Población municipal;39,1764705882353;
Alfarnate;2012;Índice de dependencia global;Población municipal;56,062424969988;
Alfarnate;2012;Índice de dependencia jóvenes;Población municipal;16,44657863145258;
Alfarnate;2012;Índice de dependencia mayores;Población municipal;39,61584633853541;
Alfarnate;2013;Índice de dependencia global;Población municipal;57,16096324461344;
Alfarnate;2013;Índice de dependencia jóvenes;Población municipal;16,09632446134347;
Alfarnate;2013;Índice de dependencia mayores;Población municipal;41,06463878326996;
Alfarnate;2014;Índice de dependencia global;Población municipal;58,46560846560847;
Alfarnate;2014;Índice de dependencia jóvenes;Población municipal;16,26984126984127;
Alfarnate;2014;Índice de dependencia mayores;Población municipal;42,195767195767196;
Alfarnate;2015;Índice de dependencia global;Población municipal;61,42061281337048;
Alfarnate;2015;Índice de dependencia jóvenes;Población municipal;16,434540389972145;
Alfarnate;2015;Índice de dependencia mayores;Población municipal;44,986072423398326;
Alfarnate;2016;Índice de dependencia global;Población municipal;60,08462623413258;
Alfarnate;2016;Índice de dependencia jóvenes;Población municipal;16,22002820874471;
Alfarnate;2016;Índice de dependencia mayores;Población municipal;43,86459802538787;
Alfarnate;2017;Índice de dependencia global;Población municipal;59,45558739255014;
Alfarnate;2017;Índice de dependencia jóvenes;Población municipal;16,189111747851005;
Alfarnate;2017;Índice de dependencia mayores;Población municipal;43,26647564469914;
Alfarnate;2018;Índice de dependencia global;Población municipal;59,6820809248555;
Alfarnate;2018;Índice de dependencia jóvenes;Población municipal;16,040462427745663;
Alfarnate;2018;Índice de dependencia mayores;Población municipal;43,641618497109825;
Alfarnate;2019;Índice de dependencia global;Población municipal;60,75187969924812;
Alfarnate;2019;Índice de dependencia jóvenes;Población municipal;15,639097744360903;
Alfarnate;2019;Índice de dependencia mayores;Población municipal;45,11278195488722;
Alfarnate;2020;Índice de dependencia global;Población municipal;60,87613293051359;
Alfarnate;2020;Índice de dependencia jóvenes;Población municipal;15,55891238670695;
Alfarnate;2020;Índice de dependencia mayores;Población municipal;45,31722054380665;
Alfarnate;2021;Índice de dependencia global;Población municipal;65,67398119122258;
Alfarnate;2021;Índice de dependencia jóvenes;Población municipal;17,0846394984326;
Alfarnate;2021;Índice de dependencia mayores;Población municipal;48,589341692789965;
Alfarnate;2022;Índice de dependencia global;Población municipal;65,44585987261146;
Alfarnate;2022;Índice de dependencia jóvenes;Población municipal;16,719745222929934;
Alfarnate;2022;Índice de dependencia mayores;Población municipal;48,72611464968153;
Alfarnatejo;2010;Índice de dependencia global;Población municipal;54,700854700854705;
Alfarnatejo;2010;Índice de dependencia jóvenes;Población municipal;14,529914529914532;
Alfarnatejo;2010;Índice de dependencia mayores;Población municipal;40,17094017094017;
Alfarnatejo;2011;Índice de dependencia global;Población municipal;53,37078651685393;
Alfarnatejo;2011;Índice de dependencia jóvenes;Población municipal;13,202247191011235;
Alfarnatejo;2011;Índice de dependencia mayores;Población municipal;40,168539325842694;
Alfarnatejo;2012;Índice de dependencia global;Población municipal;56,01173020527859;
Alfarnatejo;2012;Índice de dependencia jóvenes;Población municipal;12,609970674486803;
Alfarnatejo;2012;Índice de dependencia mayores;Población municipal;43,401759530791786;
Alfarnatejo;2013;Índice de dependencia global;Población municipal;58,95061728395061;
Alfarnatejo;2013;Índice de dependencia jóvenes;Población municipal;12,037037037037036;
Alfarnatejo;2013;Índice de dependencia mayores;Población municipal;46,913580246913575;
Alfarnatejo;2014;Índice de dependencia global;Población municipal;65,625;
Alfarnatejo;2014;Índice de dependencia jóvenes;Población municipal;12,5;
Alfarnatejo;2014;Índice de dependencia mayores;Población municipal;53,125;
Alfarnatejo;2015;Índice de dependencia global;Población municipal;65,94982078853047;
Alfarnatejo;2015;Índice de dependencia jóvenes;Población municipal;12,903225806451612;
Alfarnatejo;2015;Índice de dependencia mayores;Población municipal;53,04659498207885;
Alfarnatejo;2016;Índice de dependencia global;Población municipal;58,203125;
Alfarnatejo;2016;Índice de dependencia jóvenes;Población municipal;12,109375;
Alfarnatejo;2016;Índice de dependencia mayores;Población municipal;46,09375;
Alfarnatejo;2017;Índice de dependencia global;Población municipal;62,04081632653061;
Alfarnatejo;2017;Índice de dependencia jóvenes;Población municipal;13,46938775510204;
Alfarnatejo;2017;Índice de dependencia mayores;Población municipal;48,57142857142857;
Alfarnatejo;2018;Índice de dependencia global;Población municipal;61,47540983606557;
Alfarnatejo;2018;Índice de dependencia jóvenes;Población municipal;15,573770491803279;
Alfarnatejo;2018;Índice de dependencia mayores;Población municipal;45,90163934426229;
Alfarnatejo;2019;Índice de dependencia global;Población municipal;55,78512396694215;
Alfarnatejo;2019;Índice de dependencia jóvenes;Población municipal;14,46280991735537;
Alfarnatejo;2019;Índice de dependencia mayores;Población municipal;41,32231404958678;
Alfarnatejo;2020;Índice de dependencia global;Población municipal;57,57575757575758;
Alfarnatejo;2020;Índice de dependencia jóvenes;Población municipal;12,121212121212121;
Alfarnatejo;2020;Índice de dependencia mayores;Población municipal;45,45454545454545;
Alfarnatejo;2021;Índice de dependencia global;Población municipal;59,111111111111114;
Alfarnatejo;2021;Índice de dependencia jóvenes;Población municipal;12,444444444444445;
Alfarnatejo;2021;Índice de dependencia mayores;Población municipal;46,666666666666664;
Alfarnatejo;2022;Índice de dependencia global;Población municipal;56,896551724137936;
Alfarnatejo;2022;Índice de dependencia jóvenes;Población municipal;12,068965517241379;
Alfarnatejo;2022;Índice de dependencia mayores;Población municipal;44,827586206896555;
Algarrobo;2010;Índice de dependencia global;Población municipal;57,842406164553815;
Algarrobo;2010;Índice de dependencia jóvenes;Población municipal;24,65821526224211;
Algarrobo;2010;Índice de dependencia mayores;Población municipal;33,184190902311705;
Algarrobo;2011;Índice de dependencia global;Población municipal;58,32929782082324;
Algarrobo;2011;Índice de dependencia jóvenes;Población municipal;24,721549636803875;
Algarrobo;2011;Índice de dependencia mayores;Población municipal;33,60774818401937;
Algarrobo;2012;Índice de dependencia global;Población municipal;59,65082444228904;
Algarrobo;2012;Índice de dependencia jóvenes;Población municipal;25;
Algarrobo;2012;Índice de dependencia mayores;Población municipal;34,65082444228904;
Algarrobo;2013;Índice de dependencia global;Población municipal;59,90794573643411;
Algarrobo;2013;Índice de dependencia jóvenes;Población municipal;24,8062015503876;
Algarrobo;2013;Índice de dependencia mayores;Población municipal;35,10174418604651;
Algarrobo;2014;Índice de dependencia global;Población municipal;53,61188019129122;
Algarrobo;2014;Índice de dependencia jóvenes;Población municipal;25,648124842688148;
Algarrobo;2014;Índice de dependencia mayores;Población municipal;27,96375534860307;
Algarrobo;2015;Índice de dependencia global;Población municipal;53,863868986693966;
Algarrobo;2015;Índice de dependencia jóvenes;Población municipal;25,84442169907881;
Algarrobo;2015;Índice de dependencia mayores;Población municipal;28,019447287615147;
Algarrobo;2016;Índice de dependencia global;Población municipal;57,0960423493824;
Algarrobo;2016;Índice de dependencia jóvenes;Población municipal;25,460045374338293;
Algarrobo;2016;Índice de dependencia mayores;Población municipal;31,63599697504411;
Algarrobo;2017;Índice de dependencia global;Población municipal;58,40685656667507;
Algarrobo;2017;Índice de dependencia jóvenes;Población municipal;25,86337282581296;
Algarrobo;2017;Índice de dependencia mayores;Población municipal;32,543483740862115;
Algarrobo;2018;Índice de dependencia global;Población municipal;58,65935708945925;
Algarrobo;2018;Índice de dependencia jóvenes;Población municipal;25,417393471218542;
Algarrobo;2018;Índice de dependencia mayores;Población municipal;33,24196361824072;
Algarrobo;2019;Índice de dependencia global;Población municipal;57,36263736263736;
Algarrobo;2019;Índice de dependencia jóvenes;Población municipal;25,128205128205128;
Algarrobo;2019;Índice de dependencia mayores;Población municipal;32,234432234432234;
Algarrobo;2020;Índice de dependencia global;Población municipal;58,01397927211376;
Algarrobo;2020;Índice de dependencia jóvenes;Población municipal;24,63244155218125;
Algarrobo;2020;Índice de dependencia mayores;Población municipal;33,38153771993252;
Algarrobo;2021;Índice de dependencia global;Población municipal;55,64267046804466;
Algarrobo;2021;Índice de dependencia jóvenes;Población municipal;23,616060822047995;
Algarrobo;2021;Índice de dependencia mayores;Población municipal;32,02660964599667;
Algarrobo;2022;Índice de dependencia global;Población municipal;56,693472090823086;
Algarrobo;2022;Índice de dependencia jóvenes;Población municipal;22,94228949858089;
Algarrobo;2022;Índice de dependencia mayores;Población municipal;33,751182592242195;
Algatocín;2010;Índice de dependencia global;Población municipal;55,132450331125824;
Algatocín;2010;Índice de dependencia jóvenes;Población municipal;21,85430463576159;
Algatocín;2010;Índice de dependencia mayores;Población municipal;33,27814569536424;
Algatocín;2011;Índice de dependencia global;Población municipal;57,21739130434783;
Algatocín;2011;Índice de dependencia jóvenes;Población municipal;20,869565217391305;
Algatocín;2011;Índice de dependencia mayores;Población municipal;36,347826086956516;
Algatocín;2012;Índice de dependencia global;Población municipal;58,110516934046345;
Algatocín;2012;Índice de dependencia jóvenes;Población municipal;20,32085561497326;
Algatocín;2012;Índice de dependencia mayores;Población municipal;37,78966131907308;
Algatocín;2013;Índice de dependencia global;Población municipal;56,6003616636528;
Algatocín;2013;Índice de dependencia jóvenes;Población municipal;18,9873417721519;
Algatocín;2013;Índice de dependencia mayores;Población municipal;37,613019891500905;
Algatocín;2014;Índice de dependencia global;Población municipal;54,862385321100916;
Algatocín;2014;Índice de dependencia jóvenes;Población municipal;19,08256880733945;
Algatocín;2014;Índice de dependencia mayores;Población municipal;35,77981651376147;
Algatocín;2015;Índice de dependencia global;Población municipal;53,591160220994475;
Algatocín;2015;Índice de dependencia jóvenes;Población municipal;18,96869244935543;
Algatocín;2015;Índice de dependencia mayores;Población municipal;34,622467771639045;
Algatocín;2016;Índice de dependencia global;Población municipal;54,06976744186046;
Algatocín;2016;Índice de dependencia jóvenes;Población municipal;17,829457364341085;
Algatocín;2016;Índice de dependencia mayores;Población municipal;36,240310077519375;
Algatocín;2017;Índice de dependencia global;Población municipal;52,54901960784314;
Algatocín;2017;Índice de dependencia jóvenes;Población municipal;16,862745098039216;
Algatocín;2017;Índice de dependencia mayores;Población municipal;35,68627450980392;
Algatocín;2018;Índice de dependencia global;Población municipal;51,36186770428015;
Algatocín;2018;Índice de dependencia jóvenes;Población municipal;15,56420233463035;
Algatocín;2018;Índice de dependencia mayores;Población municipal;35,797665369649806;
Algatocín;2019;Índice de dependencia global;Población municipal;55,490196078431374;
Algatocín;2019;Índice de dependencia jóvenes;Población municipal;15,88235294117647;
Algatocín;2019;Índice de dependencia mayores;Población municipal;39,6078431372549;
Algatocín;2020;Índice de dependencia global;Población municipal;53,00751879699248;
Algatocín;2020;Índice de dependencia jóvenes;Población municipal;15,977443609022558;
Algatocín;2020;Índice de dependencia mayores;Población municipal;37,03007518796993;
Algatocín;2021;Índice de dependencia global;Población municipal;54,20560747663551;
Algatocín;2021;Índice de dependencia jóvenes;Población municipal;15,327102803738319;
Algatocín;2021;Índice de dependencia mayores;Población municipal;38,87850467289719;
Algatocín;2022;Índice de dependencia global;Población municipal;51,005484460694696;
Algatocín;2022;Índice de dependencia jóvenes;Población municipal;14,442413162705666;
Algatocín;2022;Índice de dependencia mayores;Población municipal;36,56307129798903;
Alhaurín de la Torre;2010;Índice de dependencia global;Población municipal;44,682225631914726;
Alhaurín de la Torre;2010;Índice de dependencia jóvenes;Población municipal;30,933537914883306;
Alhaurín de la Torre;2010;Índice de dependencia mayores;Población municipal;13,748687717031412;
Alhaurín de la Torre;2011;Índice de dependencia global;Población municipal;45,75975237112584;
Alhaurín de la Torre;2011;Índice de dependencia jóvenes;Población municipal;31,354418826143892;
Alhaurín de la Torre;2011;Índice de dependencia mayores;Población municipal;14,405333544981943;
Alhaurín de la Torre;2012;Índice de dependencia global;Población municipal;46,12502926715055;
Alhaurín de la Torre;2012;Índice de dependencia jóvenes;Población municipal;31,21439163349723;
Alhaurín de la Torre;2012;Índice de dependencia mayores;Población municipal;14,91063763365332;
Alhaurín de la Torre;2013;Índice de dependencia global;Población municipal;46,659731853906614;
Alhaurín de la Torre;2013;Índice de dependencia jóvenes;Población municipal;31,21051009400524;
Alhaurín de la Torre;2013;Índice de dependencia mayores;Población municipal;15,449221759901372;
Alhaurín de la Torre;2014;Índice de dependencia global;Población municipal;47,57446152660579;
Alhaurín de la Torre;2014;Índice de dependencia jóvenes;Población municipal;31,42218625977729;
Alhaurín de la Torre;2014;Índice de dependencia mayores;Población municipal;16,152275266828497;
Alhaurín de la Torre;2015;Índice de dependencia global;Población municipal;48,376535839463855;
Alhaurín de la Torre;2015;Índice de dependencia jóvenes;Población municipal;31,56029734622347;
Alhaurín de la Torre;2015;Índice de dependencia mayores;Población municipal;16,81623849324038;
Alhaurín de la Torre;2016;Índice de dependencia global;Población municipal;48,397215209241836;
Alhaurín de la Torre;2016;Índice de dependencia jóvenes;Población municipal;31,493382296687322;
Alhaurín de la Torre;2016;Índice de dependencia mayores;Población municipal;16,90383291255451;
Alhaurín de la Torre;2017;Índice de dependencia global;Población municipal;49,177017450278136;
Alhaurín de la Torre;2017;Índice de dependencia jóvenes;Población municipal;31,620056389545077;
Alhaurín de la Torre;2017;Índice de dependencia mayores;Población municipal;17,556961060733066;
Alhaurín de la Torre;2018;Índice de dependencia global;Población municipal;49,78233130676274;
Alhaurín de la Torre;2018;Índice de dependencia jóvenes;Población municipal;31,441867447271637;
Alhaurín de la Torre;2018;Índice de dependencia mayores;Población municipal;18,340463859491106;
Alhaurín de la Torre;2019;Índice de dependencia global;Población municipal;49,70315398886827;
Alhaurín de la Torre;2019;Índice de dependencia jóvenes;Población municipal;30,95361781076067;
Alhaurín de la Torre;2019;Índice de dependencia mayores;Población municipal;18,749536178107608;
Alhaurín de la Torre;2020;Índice de dependencia global;Población municipal;49,62203808693124;
Alhaurín de la Torre;2020;Índice de dependencia jóvenes;Población municipal;30,41503125454281;
Alhaurín de la Torre;2020;Índice de dependencia mayores;Población municipal;19,20700683238843;
Alhaurín de la Torre;2021;Índice de dependencia global;Población municipal;49,07071138645588;
Alhaurín de la Torre;2021;Índice de dependencia jóvenes;Población municipal;29,498682617674287;
Alhaurín de la Torre;2021;Índice de dependencia mayores;Población municipal;19,5720287687816;
Alhaurín de la Torre;2022;Índice de dependencia global;Población municipal;48,53839974854189;
Alhaurín de la Torre;2022;Índice de dependencia jóvenes;Población municipal;28,550972653930778;
Alhaurín de la Torre;2022;Índice de dependencia mayores;Población municipal;19,987427094611114;
Alhaurín el Grande;2010;Índice de dependencia global;Población municipal;50,39385084487359;
Alhaurín el Grande;2010;Índice de dependencia jóvenes;Población municipal;30,68860373523059;
Alhaurín el Grande;2010;Índice de dependencia mayores;Población municipal;19,705247109642993;
Alhaurín el Grande;2011;Índice de dependencia global;Población municipal;50,49623870029711;
Alhaurín el Grande;2011;Índice de dependencia jóvenes;Población municipal;30,134648207851317;
Alhaurín el Grande;2011;Índice de dependencia mayores;Población municipal;20,361590492445796;
Alhaurín el Grande;2012;Índice de dependencia global;Población municipal;50,782913691594636;
Alhaurín el Grande;2012;Índice de dependencia jóvenes;Población municipal;29,944882876111738;
Alhaurín el Grande;2012;Índice de dependencia mayores;Población municipal;20,838030815482902;
Alhaurín el Grande;2013;Índice de dependencia global;Población municipal;51,159456426879444;
Alhaurín el Grande;2013;Índice de dependencia jóvenes;Población municipal;29,61600797905498;
Alhaurín el Grande;2013;Índice de dependencia mayores;Población municipal;21,543448447824463;
Alhaurín el Grande;2014;Índice de dependencia global;Población municipal;52,465520498771966;
Alhaurín el Grande;2014;Índice de dependencia jóvenes;Población municipal;30,367151583852888;
Alhaurín el Grande;2014;Índice de dependencia mayores;Población municipal;22,098368914919075;
Alhaurín el Grande;2015;Índice de dependencia global;Población municipal;53,05955600276712;
Alhaurín el Grande;2015;Índice de dependencia jóvenes;Población municipal;30,237092006792025;
Alhaurín el Grande;2015;Índice de dependencia mayores;Población municipal;22,822463995975095;
Alhaurín el Grande;2016;Índice de dependencia global;Población municipal;53,75616542304288;
Alhaurín el Grande;2016;Índice de dependencia jóvenes;Población municipal;30,42241052232199;
Alhaurín el Grande;2016;Índice de dependencia mayores;Población municipal;23,33375490072088;
Alhaurín el Grande;2017;Índice de dependencia global;Población municipal;53,72178347117716;
Alhaurín el Grande;2017;Índice de dependencia jóvenes;Población municipal;29,861327031901002;
Alhaurín el Grande;2017;Índice de dependencia mayores;Población municipal;23,860456439276163;
Alhaurín el Grande;2018;Índice de dependencia global;Población municipal;54,23913043478261;
Alhaurín el Grande;2018;Índice de dependencia jóvenes;Población municipal;30,05754475703325;
Alhaurín el Grande;2018;Índice de dependencia mayores;Población municipal;24,18158567774936;
Alhaurín el Grande;2019;Índice de dependencia global;Población municipal;54,117280099812845;
Alhaurín el Grande;2019;Índice de dependencia jóvenes;Población municipal;29,719276356830942;
Alhaurín el Grande;2019;Índice de dependencia mayores;Población municipal;24,398003742981906;
Alhaurín el Grande;2020;Índice de dependencia global;Población municipal;53,85268778060915;
Alhaurín el Grande;2020;Índice de dependencia jóvenes;Población municipal;29,177284310156537;
Alhaurín el Grande;2020;Índice de dependencia mayores;Población municipal;24,675403470452615;
Alhaurín el Grande;2021;Índice de dependencia global;Población municipal;53,103731518422904;
Alhaurín el Grande;2021;Índice de dependencia jóvenes;Población municipal;28,191739028397087;
Alhaurín el Grande;2021;Índice de dependencia mayores;Población municipal;24,911992490025817;
Alhaurín el Grande;2022;Índice de dependencia global;Población municipal;52,86226436914537;
Alhaurín el Grande;2022;Índice de dependencia jóvenes;Población municipal;27,651208511622528;
Alhaurín el Grande;2022;Índice de dependencia mayores;Población municipal;25,21105585752284;
Almáchar;2010;Índice de dependencia global;Población municipal;54,64169381107492;
Almáchar;2010;Índice de dependencia jóvenes;Población municipal;23,534201954397393;
Almáchar;2010;Índice de dependencia mayores;Población municipal;31,107491856677527;
Almáchar;2011;Índice de dependencia global;Población municipal;53,37672904800651;
Almáchar;2011;Índice de dependencia jóvenes;Población municipal;21,887713588283155;
Almáchar;2011;Índice de dependencia mayores;Población municipal;31,48901545972335;
Almáchar;2012;Índice de dependencia global;Población municipal;53,920776071139855;
Almáchar;2012;Índice de dependencia jóvenes;Población municipal;22,55456750202102;
Almáchar;2012;Índice de dependencia mayores;Población municipal;31,366208569118836;
Almáchar;2013;Índice de dependencia global;Población municipal;55,06072874493927;
Almáchar;2013;Índice de dependencia jóvenes;Población municipal;23,40080971659919;
Almáchar;2013;Índice de dependencia mayores;Población municipal;31,659919028340084;
Almáchar;2014;Índice de dependencia global;Población municipal;56,84647302904564;
Almáchar;2014;Índice de dependencia jóvenes;Población municipal;23,900414937759336;
Almáchar;2014;Índice de dependencia mayores;Población municipal;32,946058091286304;
Almáchar;2015;Índice de dependencia global;Población municipal;57,28727885425442;
Almáchar;2015;Índice de dependencia jóvenes;Población municipal;22,99915754001685;
Almáchar;2015;Índice de dependencia mayores;Población municipal;34,28812131423757;
Almáchar;2016;Índice de dependencia global;Población municipal;57,5107296137339;
Almáchar;2016;Índice de dependencia jóvenes;Población municipal;23,00429184549356;
Almáchar;2016;Índice de dependencia mayores;Población municipal;34,506437768240346;
